,Unnamed: 0,Unnamed: 0.1,text_id,text,task_1,task_2,task_3,label
3150,2611,2611,hasoc_hi_4935,"सबसे पवित्र रिश्ता होता है #बहिन_भाई का, देख ले #नीच @GautamGambhir  @BJP4Delhi वालो इस फोटो को ध्यान से देखो और इल्जाम लगाने से पहले इस पवित्र रिश्ते की लाज रख लो, इस देश का तू एक महान खिलाड़ी था लेकिन इस राजनीति के चक्कर में कितना गिर गया रे #थू_है_तुझ_पर   @msisodia @AtishiAAP",HOF,HATE,TIN,0
1758,3714,3714,hasoc_hi_6868,"कैसे उम्मीद करते हो नीतीश बाबू से जिन्होंने कहां था वो मिट्टी में मिल जाएंगे पर भाजपा में नही मिलेंगे?    आज उनकी अंतरात्मा मिट्टी में मिल चुकी है बचा है सिर्फ शरीर जो दिल्ली से पटना दौड़ रहा है।    ऐसे बेशर्म लोगों को बिहार वाशियों ने ही चुना था, वो भागेंगे तुम भुगतोगे।",HOF,HATE,TIN,0
3616,3056,3056,hasoc_hi_1116,Vijay Shankar को टीम से नहीं निकाला तो वो टीम को टूर्नामेंट से ही निकलवा देगा  #INDvsWI,HOF,HATE,TIN,0
3528,2262,2262,hasoc_hi_5948,इनके हाथ पैर तोड़ दो और फिर खर्चा पानी दे दीजिए   हिसाब तो तब भी नहीं होगा   इनकी कड़ी से कड़ी सजा देनी चाहिए   जेहादी कौम इतना मारो इनको कि मर जाए हरामी,HOF,HATE,TIN,0
3560,24,24,hasoc_hi_4057,नतीजे आने से पहले ज़िम्मेदारी मिलनी शुरू हो गयी है  केजरीवाल ने अपनी हार की ज़िम्मेदारी मुसलमानो को दे दिया  @ArvindKejriwal @roflfact @ZakirAliTyagi @asadowaisi,NOT,NONE,NONE,2
2611,1354,1354,hasoc_hi_2454,Times Prime - Now shop till you drop.  Me - भाक भोसडीके।,HOF,PRFN,UNT,1
3453,2516,2516,hasoc_hi_5577,"कटुआ, मुल्ला, कठमुल्ले, हरामी की औलाद,  सूअर के बच्चे कहने में शर्म आ रही है क्या?    यदि किसी हिन्दू ने मस्जिद तोड़ी होती तो,  हिन्दू आतंकवाद कहने में कोई शर्म नहीं आती ।    जय माँ काली   जय भवानी",HOF,HATE,UNT,0
2616,18,18,hasoc_hi_6865,"#नीच'समानार्थी शब्द #मोदी' दिला तर चालेल की, लै परफेक्ट बसलं",HOF,OFFN,TIN,1
2397,2586,2586,hasoc_hi_1856,हरामी सभाजीत को जो स्वस्थ दिखता है उसे बिमार बनाकर अपनी और मीडिया की गांण मरवाने लगता है अंजना कश्यप जैसी रंडियां मजे लेती हैं इनकी गांड मरवाई के।,HOF,PRFN,UNT,1
2669,1208,1208,hasoc_hi_1305,मैं जिन्ना की सोच का समर्थन नहीं करता. भारत के मुसलमानों ने जिन्ना को ठुकरा दिया. जिन्ना की कब्र पर तारीफ करने आडवाणी गए मैं नहीं गया. बीजेपी अभी भी बंटवारे के दौर से बाहर नहीं निकल पा रही है: #AIMIM President Barrister Asaduddin Owaisi at #ShikharSammelan  @asadowaisi,HOF,HATE,TIN,0
2705,2020,2020,hasoc_hi_3743,Tumko wapis CM bana de kya fir loot start karoge,HOF,OFFN,UNT,1
2752,3608,3608,hasoc_hi_3117,भाजपा ने 'जय श्री राम ' जैसे मधुर सम्बोधन को भी ISIS के काले झंडे जैसा बना दिया ....    खुद राम भी इसके लिए इन भाजपाइयों को कभी माफ नहीं करेंगे !!!!,HOF,HATE,TIN,0
3550,661,661,hasoc_hi_6710,"देश में मोदी, दिल्ली में भाजपा  तभी बनेगी बात  दिल्ली चले मोदी के साथ...",NOT,NONE,NONE,2
2327,1382,1382,hasoc_hi_7734,"आज का सबसे बेहतरीन दिलकश चुटकूला     आरएसएस एक समाजिक संघठन है ये समाज की भलाई के लिये काम करता है,,",NOT,NONE,NONE,2
3081,972,972,hasoc_hi_3139,#ICCWorldCup2019 में आज भारत और इंग्लैंड के बीच जारी मैच में भारतीय युवा खिलाड़ी #RishabhPant को टीम इंडिया में जगह मिली है। विजय शंकर की खराब फॉर्म के चलते टीम प्रबंधन ने यह निर्णय लिया है। #CWC2019 #INDvsENG,NOT,NONE,NONE,2
3586,3016,3016,hasoc_hi_3573,"Earlier I doubted, but now CONFIRMED!!!  This man is murderer of thousands of people in #GujratRiot    आज तक जितने #नीच मरे थै, उन सब के  बदले इसका जन्म हुआ है !!!!!",HOF,PRFN,UNT,1
1038,3821,3821,hasoc_hi_2918,इस सूअर और इसके खानदान का कश्मीर में रहना भी उतना ही अस्थाई होना चाहिए जितना की ये सोच भी न सके।,HOF,HATE,TIN,0
646,2988,2988,hasoc_hi_1230,#जगपड़ी है अगर #प्रग्या  #प्रग्या को निश्चित #जितायें   कहे #हिन्दू को #आतंकवादी   ऐसे #नीच को मार #भगायें । https://www.facebook.com/100000126255587/posts/2839979722682875/ …,HOF,HATE,TIN,0
4093,267,267,hasoc_hi_5456,मज़हबी नफरत की 'आग' से रहिये 'ख़बरदार'   देखिये #Khabardar @SwetaSinghAT के साथ रात 9 बजे,NOT,NONE,NONE,2
2190,2804,2804,hasoc_hi_1064,उनके सविधान मे रेप जायज है .. किसी के साथ भी .. #कमीने #दोगले,NOT,NONE,NONE,2
2527,3353,3353,hasoc_hi_5984,"औकात तो एक लाल किला संभालने की नहीं है,  और  ख़्वाब 50 साल राज करने के देखते हो।  चाय-गरम,गरम-चाय     Follow करो  @mirza__786",HOF,HATE,UNT,0
1967,852,852,hasoc_hi_5499,#beingHUMAN_neverRELIGIOUS  Color... Not decide... Who won the match...  रंग भगवा BUT सोच भड़वा रखोगे तो  हर बार हारेंगे....!  I support Indian team...but  Same happened..... I thought  #BleedOrange  #BleedBlue   #CricketWorldCup2019,HOF,HATE,TIN,0
3301,3567,3567,hasoc_hi_5146,"इस गोडसे वादी को #प्रज्ञा_ठाकुर ,जैसा ट्रीटमेंट कि जरूरत है...",HOF,HATE,TIN,0
2101,4658,4658,hasoc_hi_4578,"चल फुट गद्दार। साला खुद को Indian बोलता है और रंडी रोना सिर मुसलमानों के लिए मचाये रहता है। तेरे जात भाई तो जैसे सब दूध के धुले हैं, फरिश्ते हैं? भाग पाकिस्तानी।",HOF,HATE,TIN,0
3622,1347,1347,hasoc_hi_1937,"दिल्ली के हौज़ क़ाज़ी मामले में मुख्य आरोपी गिरफ्तार, आस मोहम्मद को मंदिर तोड़ने और दंगा भड़काने के आरोप में गिरफ्तार किया गया -  https://zeenews.india.com/hindi/live-tv ",NOT,NONE,NONE,2
2264,3778,3778,hasoc_hi_7051,"आजम खान बोले, संसद पहुंचते ही लगा किसी नौटंकी में आ गए हैं https://m.aajtak.in/states-news/uttar-pradesh-news/story/azam-khan-parliament-triple-talaq-law-and-order-in-uttar-pradesh-1097461-2019-07-01 … via @aajtak  रोहित जी,आजम खान की बात मत करिये, वो एकदम निराले व्यक्ति हैं, अपने राजनीतिक जीवन में ऐय्याशी किए हैं,रंडी नचवाया कर नौटंकी देखे हैं, तभी तो समाजवादी पार्टी नौटंकी पार्टी बन गई है",HOF,HATE,TIN,0
2268,3691,3691,hasoc_hi_6520,Happy Birthday @byadavbjp Ji  माँ जगदम्बा का आशीर्वाद आप पर सदैव बना रहे,NOT,NONE,NONE,2
3691,1120,1120,hasoc_hi_7270,कॉलेज गर्ल की चुदाई कमरे में 4 ,HOF,PRFN,UNT,1
3594,4174,4174,hasoc_hi_5796,"अंजना ॐ मोदी   रुबिका लियाक़त   अमीश देवगन   रोहित सरदाना   सुधीर चौधरी   + सभी गोदी पत्रकार     आप लोगों से #KailashVijayvargiya ने आपकी औक़ात पूछी है, प्राइम टाइम में बेशर्मो की तरह जवाब दे दो कि दो कौड़ी की है ",HOF,OFFN,TIN,1
1747,3520,3520,hasoc_hi_3725,"जायरा वसीम ने कहा 'इस्लाम में अभिनय हराम'है  तो क्या मीनाकुमारी, मधुबाला सायराबानों, शबानाआजमी, सलमान, शाहरुख सब  हरामी हैं ?",HOF,HATE,TIN,0
1886,2614,2614,hasoc_hi_2745,"#महा_बेग़ैरत + #कमीने + #आतंकी_लोग    सब  नशे  यह   अना   के  उतर  जाऐंगे   तुम भी मर जाओ गे, हम भी मर जाएंगे",NOT,NONE,NONE,2
2457,57,57,hasoc_hi_3797,सपा के लिए ये एक बड़ा मौका है दलित भाइयों का दिल जीतने के लिए अब दलित भाइयो को मायावती से कोई उम्मीद नही है।    अखिलेश यादव को OBC के साथ छोटी जातियों पे भी ध्यान देना चाहिए उन्हें अपने पार्टी में आने का न्योता दे।    फ़िर 2022 का चुनाव दलित-पिछड़ी के लिए जीत आपकी होगी।,NOT,NONE,NONE,2
3429,4380,4380,hasoc_hi_184,"बात आपकी बिल्कुल सही है. लेकिन दिल्ली का मुखिया घुँघरू सेठ UP, झारखंड etc तक भाग जाता है सरकारी नौकरी और मुआवज़ा देने शांतिदूत कौम को लेकिन वो ही जिहादी हरामी मुँह में दही जमा लेता जब दिल्ली में शांतिदूत कौम अगर महा आक्रामक हिन्दू समाज पर हमला करता है तो. ",NOT,NONE,NONE,2
2251,3825,3825,hasoc_hi_4952,"तीन “तलाक़”  पर संसद में “हिंदू” नेता, मुस्लिम औरतों के अधिकारों की दुहाई दे रहे हैं, और ओबेसी हिंदू बहनों के “हक़” की लड़ाई लड़ते हुए दिखायी दिये..........ये है न्यू इंडिया.",NOT,NONE,NONE,2
2760,1269,1269,hasoc_hi_6563,आमने सामने खड़े हैं हम  मैं याचक तुम दाता . ....    सुकून ढूंढने ही तो  भक्त दरबार में आता...    भक्ति में तुम्हारे क्या है ऐसा  दुःख दूर हो जाता....    पल भर में ही  मेरे भोला  मेरा संसार बदल जाता.....    ॐ नमः शिवायः    #आपकी_काँची   #हिंदी_शब्द  #शब्दनिधि ,NOT,NONE,NONE,2
558,3516,3516,hasoc_hi_3113,अमर शहीद स्व शहीद राजीव जी पर PM की गन्दी टीप्पणी पर मेरा मानना है   की 2 साल पहले सही कहा था मणिशंकर अय्यर ने ये बहुत ही #नीच किसम का आदमी है,HOF,HATE,TIN,0
2267,2299,2299,hasoc_hi_7473,"Dadhi wale baba GC hai, unko kuch samjhta nahi hai :P:P:PPura din bus bhagwa-bhagwa kiya karta hai :P:P:P",HOF,HATE,TIN,0
718,3372,3372,hasoc_hi_2449,बन्द करो ये बेशर्मो वाला तमाशा कोई कहता है भगवा की वजह से हारी टीम इंडिया तो कोई कहता है पाकिस्तान की वजह से हरी।    ये जो बातें कर रहे है ये किसी अनपढ़ गवार से कम नही है इन्हें सिर्फ़ अपनी-अपनी बातें रखनी है विरोध के लिए।    हमारे देश की टीम अपने घटिया खेल से हरी है और कुछ नही।,HOF,HATE,TIN,0
3281,1520,1520,hasoc_hi_1705,no no no how can u do this pls think about our sweet dimple bhabhi ji pls not do ok,NOT,NONE,NONE,2
461,3893,3893,hasoc_hi_438,"दिलली में मुसलमानों ने मंदिर को तोङ दिया  लेकिन सारे दोगले नेता चुप बैठे है    और कुछ हरामी कहते है कि  हिनदू-मुसलिम,,, भाई-भाई    अरे हिनदूओं तलवार उठाओ    ये तुमहारे भाई नहीं  तुमहारे दुशमन है      #AmitShah   #HinduUnity",HOF,OFFN,TIN,1
1090,2127,2127,hasoc_hi_453,अबे #कुत्ते @ikamalhaasan #भिकारी की तरह #हिन्दी फिल्में क्या अपनी #माँ_बहन करने के करता है वो भी मत किया कर अगर हिन्दी और #हिन्दुओ  से इतनी ही #समस्या है,HOF,PRFN,TIN,1
2767,3007,3007,hasoc_hi_6494,21 मई को होने वाली 22 प्रधानमंत्रि्यो की बैठक टली!अब 23 मई के परिणाम के बाद विचार करेंगे की बैठक 24 को होगी या 2024 में..!,NOT,NONE,NONE,2
1445,1104,1104,hasoc_hi_4802,"समाज में बदलाव क्यों नही आता ?    क्योंकि गरीब में हिम्मत नहीं,   मध्यम को फुर्सत नहीं और   अमीर को जरूरत नहीं।",NOT,NONE,NONE,2
51,2718,2718,hasoc_hi_4571,"अबे सुअर की ओलाद, आ गया अपनी वोकत पे सुअर तू पका मुसलमान है नीच हटा दे हिन्दू होने का चोला अपने ऊपर से सुअर की ओलाद, दंगाइयों का एक ही धर्म होता है , आंतकवादियो का एक ही धर्म होता है, और वो पूरी दुनिया जानती है।",HOF,HATE,TIN,0
1833,258,258,hasoc_hi_5388,"प्रकाश अंबेडकर और असदउद्दीन ओवैसी @asadowaisi ने महाराष्ट्र मे सेकुलर वोटो के ठेकेदारो को उनकी औकात दिखा दी, पूर्व सीएम तक जितने वोट से चुनाव हारे उसका तीन गुना वोट हासिल किया और हर सीट पर ये एहसास कराया कि हमारे वोट के बदले हमारा हक भी दीजिए  UP मे भी एक साथ खड़े होने का वक़्त है",NOT,NONE,NONE,2
1909,3856,3856,hasoc_hi_4986,Congratulations for winning बेज़्ज़ती .हा हा जाओ अगले कदम की तैयारी में दोनों को अलग भी तो होना है ।।,HOF,OFFN,TIN,1
2754,2147,2147,hasoc_hi_83,कश्मीर के पत्थरबाज दिल्ली में आये ?  या दिल्ली ने अपने पत्थरबाज तैयार कर लिए ?,HOF,OFFN,TIN,1
2986,2353,2353,hasoc_hi_423,"आखिरी चरण का चुनाव आने को है लेकिन #मेक-ईन_ईन्डीया,#स्टार्टअप_ईन्डीया, या #स्कील_ईन्डीया के नाम पर #नीच ने वोट मांगा?",NOT,NONE,NONE,2
3688,3482,3482,hasoc_hi_2480,"#धारा370 का सच, जिस वक्त कश्मीर भारत अंग बना था। तब भारत का अपना संविधान ही नही था। देखिए सुनिए 370 की सच्चाई @KapilMishra_IND की जुबानी। ये हटा कर देशद्रोहियों की दूकानें बंद की जा सकती है। @MehboobaMufti, @OmarAbdullah के झूठ का पर्दाफाश।    #जय_हिंद  #वंदेमातरम्",NOT,NONE,NONE,2
3577,2291,2291,hasoc_hi_3480,ये साले हरामी तबरेज़ के बारे में तो कुछ नही दिखा रहे लेकिन इस के बारे में पूरा अफ़सोस है इन लोगो को सब भगवा धरी ये ही टॉपिक लेके बोल रहे है,HOF,HATE,TIN,0
173,3187,3187,hasoc_hi_6018,"35₹ का पेट्रोल70₹ में,बैंक में रुपये जमा न करना अपराध व मिनिमम बैलेंस पर कटौती, नोटबन्दी से कनस्तर में जमा छुपाए रुपये भी टैक्स का हथौड़ा,नगद व्यापार,मजदूर व ठेले टपरे वालो को बर्बाद कर रुपये जमा कराए? NPA जस के तस,किसानों को मरने छोड़ा व उद्योगपति का कर्ज माफ? वाह रे सरकार?",HOF,HATE,TIN,0
2153,1506,1506,hasoc_hi_4985,"कश्मीरी पंडितो का नरसंहार, आतंकवाद,उग्रवाद,पत्थरबाज @RubikaLiyaquat   #Kashmir   #Kashmiri   #KashmiriPandits",NOT,NONE,NONE,2
2391,4342,4342,hasoc_hi_5621,कुसुम पाण्डेय की जबरदस्त चुदाई 2 ,HOF,PRFN,TIN,1
1073,4545,4545,hasoc_hi_3299,संघी भारत के हार से खुश क्योकि उन्हें लगता है हमारी हार से पाकिस्तान बाहर हो चुका है।    लेक़िन ऐसा कुछ नही है अभी भी Pak वर्ल्ड कप मे बना हुआ है बहुत कुछ बाकी है।    लेकिन हमारे देश के अनपढ़ संघी खुश हो रहे है क्योंकि हम हार गए बल्कि हमे ये सोचना चाहिए कि हम कैसे हार गए?    #INDvENG,HOF,HATE,UNT,0
3052,3624,3624,hasoc_hi_2320,जायरा के ट्वीट से यह लगता है कि वह रंडी बनने से बच गयी बाकी सब वही कर रही है।,HOF,PRFN,TIN,1
2058,2706,2706,hasoc_hi_7559,भारतीय कारोबारी भगोड़े #VijayMallya के प्रत्यर्पण केस में आज लंदन की एक अदालत में सुनवाई की जाएगी है। अगर ब्रिटेन कोर्ट माल्या की कुछ दिन और इंग्लैंड में रहने की इजाजत वाली याचिका ख़ारिज करती है तो जल्द ही माल्या को भारत लाया जाएगा।  #BritainCourt,HOF,HATE,TIN,0
1325,865,865,hasoc_hi_3890,अबे आंख के अंधे तेरे को नहीं दिख रहा  मुसलिम के नाम पर मिरची लग गई    दोगले कौम की हरामी नसल  ,HOF,HATE,TIN,0
2537,2345,2345,hasoc_hi_4474,रानी #लक्ष्मीबाई के बलिदान दिवस पर विनम्र श्रद्धांजलि ,NOT,NONE,NONE,2
496,3168,3168,hasoc_hi_7470,ये #कमीने लोग हैं... ये #राजनीति के लिए #राम की तरह अपने #माँ_बाप को भी #काल्पनिक साबित कर दें... इनका तो इतिहास ही रहा है...  #23_मई_कांग्रेस_गई...,HOF,PRFN,TIN,1
2471,1922,1922,hasoc_hi_5884,दिनभर बात करूं  फिर भी  बात करने की  बेकरारी बनी रहे  वो  अजीब सा रिश्ता है तुमसे....,NOT,NONE,NONE,2
2307,2293,2293,hasoc_hi_7661,बहोत ही भयानक बद्दिमागी काम कर डाला इन हरामी इमामी पिल्लोंने... मोदीकी कुनितीका नतिजा है ये सब.....जो की हिंदुओंके लिये आत्मघाती हैं ।दिल्लीवाले हिंदु कबतक पिछे हाथ बाँधे...कायरोंकी तरह अपने कुटुंबोंमें ही व्यस्त रहेंगे.?? थोडी लाजशरम बची हैं हिंदुनामधारी नेताओं की मुल्लोंको दी?,HOF,HATE,TIN,0
806,3352,3352,hasoc_hi_7652,डेटिंग ऐप्स पर मिले लोगों पर अंधा भरोसा करना बंद करिए.,HOF,HATE,UNT,0
1375,3021,3021,hasoc_hi_5842,#GhantiBajao में आज रात 10 बजे @anuraagmuskaan के साथ देखिए    जनता अरबों का टैक्स भरे...और बारिश में डूब मरे !,HOF,HATE,UNT,0
358,120,120,hasoc_hi_4662,"मुबारक हो, जितने भी हिजरे हैं वो दिल्ली में ही रहते हैं चाहे वो सरकार हो,मीडिया हो चाहे वो दिल्ली के हिंदू हो और सिक्स पैक वाले नामर्द लड़के हो।और हिजरे की तो सरकार है ही,हरामी लोग दिल्ली को रेपिस्ट स्टेट और क्राइम का अड्डा बना दिया है, मेहरबानी है कि पीएम भी वहीं रहते हैं।",HOF,OFFN,TIN,1
3401,3186,3186,hasoc_hi_1349,"AxitPoll को सच करने के लिए बेईमानी शुरू हो गयी है, गाजीपुर के जंगीपुर में रखी गयी ईवीएम को बदला जा रहा है मौके पर EVM भरी गाड़ी पकड़ी गयी है सूचना मिलने के बाद गाजीपुर गठबंधन के प्रत्याशी अफजाल अंसारी पहुंच चुके है पुलिस वाले अधिकारी गठबंधन के प्रत्याशी को अंदर नही जाने दे रहे",NOT,NONE,NONE,2
1437,573,573,hasoc_hi_6882,"लम्पट  झोलाछाप , तेरे जैसा 20-25 दिन राम लीला मैदान में गुजरकर  और मीडिया का लुंड  चाटकर  उनलोग नेता नहीं बने ! सारी  जिंदगी खपाई ! तू मादरचोद देहाती गवर जाहिल हरामी , उनपढ ,ठरकी माथरजात बैठ चुपचाप ",HOF,PRFN,UNT,1
3131,2736,2736,hasoc_hi_6232,Low and order ka majak to samaajwaadi party wale jada karte hai is par aap ka kya vichaar hai akaless ji,HOF,HATE,TIN,0
1435,3881,3881,hasoc_hi_1444,"अब मैं पहले की तरह बोलता नहीं हूं,  हर बात को सही और ग़लत में तोलता नहीं हूं,  सब की अपनी - अपनी जिंदगानी है  जो चले गये उनकी भी अपनी एक कहानी है,  फिर भी बाते अपनी यूं हीं चलती रहेंगी,  जो तुझसे हुआ करती थी वो खुद से हुआ करेंगी।    #Hindi #हिंदी_शब्द",NOT,NONE,NONE,2
1272,1569,1569,hasoc_hi_3214,क्या कोई हरामी पत्रकार बता सकता है कि #ZairaWasim के बॉलीवुड छोड़ने से आपका या किसी ओर का क्या नुकसान है ?    अगर नुकसान नही है तो फिर तुम भड़वों की तरह रंडी रोना क्यों रो रहे हो ?    @manakgupta @sardanarohit @AMISHDEVGAN,HOF,PRFN,TIN,1
3511,2637,2637,hasoc_hi_6485,माँ की चूत भीड़ हिंसा । साले इस्लामिक रंडिओ की औलाद थी । ये मादरचोद कौम पहले हमारी भीख पे पलते है और फिर हमी को काटने आते है । इन कायरो की माँ का भोसड़ा ।,HOF,PRFN,UNT,1
3448,2001,2001,hasoc_hi_638,सुन मियाँ...आजम  तेरे जैसे कोठे कि पैदावार को  मंदिर के घंटे कि आवाज भी  घुंघरू जैसा सुनाई पड़ेगी  जिस आदमी को   संसद भवन की  गरिमा का अहसास नही   वो सांसद भड़वा है..!!!!,HOF,OFFN,TIN,1
3078,4193,4193,hasoc_hi_5114,ये कैसी पट्टी पढ़ा रहे हैं कुछ कट्टर लोग आम जनता को??    “हिन्दू की दुकान से पेट्रोल नहीं भरवाना; सिख की दुकान से सामान नहीं लेना... “ इनकी ज़हरीली बातें देश मे आग लगा देंगी!    हमें नफ़रत का ज़हर फैलाने वालों को हराना है और एकजुट होकर नया भारत मज़बूत बनाना है!,HOF,OFFN,UNT,1
1181,1097,1097,hasoc_hi_5658,जब किस्मत में ही लिखा है गर्मी  में गां.. घिसना......    तो भैनचोद क्या उखाड़ लेगा नींबू पानी और रसना    ,HOF,PRFN,UNT,1
1588,331,331,hasoc_hi_911,समझ नहीं आता ये #संघी आखिर साबित क्या करना चाहते हैं  ये #कमीने इतने गिर क्यो जाते हैं मुसलमानो को झूठा बदनाम करने के लिए  अपने धर्म को अच्छा साबित करना है तो अपने कर्मो से करो     लड़को को बुर्का पहना कर कावड़ यात्रा मे भेज कर क्या हासिल हुआ नारंगी खटमलों ,HOF,HATE,TIN,0
1368,1474,1474,hasoc_hi_7509,"अरे भेनचोद चुतीया तु केरेक्टर की बात कर रहा है, आप लोगो ने वोटो के लिए एक औरत की इज्जत दाव पर लगा दी, और गंभीर जैसे आदमी पर उसका किचड उछाला।",HOF,PRFN,TIN,1
203,3319,3319,hasoc_hi_527,#नीच के लिए नीच शब्द का इस्तेमाल कोई अधर्म नहीं#   TMC के 40 विधायक हमारे संपर्क में : मोती  @लोकतंत्र घोर षडयंत्र@    मोती है तो....़़़है,NOT,NONE,NONE,2
3778,3621,3621,hasoc_hi_5433,भड़वा गिरी कर 2 करोड क्युं?? 20 करोड़ भी हो जाएंगे...,HOF,HATE,UNT,0
1463,3583,3583,hasoc_hi_4433,हरामी चोर तबरेज के व्हिडीओ तो खुषी से दिखा रहे थे मिडीया वाले। और काफिर किसको बोलता है बे ? ,HOF,HATE,TIN,0
3513,4392,4392,hasoc_hi_3353,थप्पड़ मर के पुचकारना.. कोई भी मुसलमान  माफी नहीं मांगेगा सिर्फ ऊपर ऊपर का दिखावा करेंगे हरामी,HOF,HATE,TIN,0
805,192,192,hasoc_hi_814,@DelhiPolice @AamAadmiParty  ऐसे लोगो पर तुरंत करवाई हो,NOT,NONE,NONE,2
2475,2535,2535,hasoc_hi_5467,"दिल्ली बीमार कहां हो सरकार! :- अंजना ओम कश्यप    बिहार बीमार,  क्या करेगी सरकार,   डॉक्टरों को पकड़ते हैं यार। :- बिकाऊ दलाल अंजना    एक ही देश एक ही परिस्थिति मे 2 तरीके से सवाल किए जाते है दलाल पत्रकारों द्वारा इस लिए हमारा भारत अब महान हो रहा है।    #AnjanaOmKashya",NOT,NONE,NONE,2
2454,2529,2529,hasoc_hi_1592,सुन बे हरामी की औलाद।। तेरा बुखार उतर जायेगा।।,HOF,HATE,UNT,0
675,3795,3795,hasoc_hi_6464,सही बोला आपने अपनी #औकात में रहेंगे पत्थरबाज ।,NOT,NONE,NONE,2
3702,3936,3936,hasoc_hi_7729,"जिस समय भाजपा भोपाल से आतंकवाद की आरोपी #प्रज्ञा_ठाकुर को टिकट दे रही थी,ठीक उसी समय राहुल गांधी केरल में माकपा के गढ़ अलथुरा में एक दलित मजदूर की बेटी #राम्या_हरिदास को टिकट दे रहे… https://www.instagram.com/p/Bx2uUZSFdgRsqcoUaCQDJHHziwOVouAEKktTec0/?igshid=1vrg72w9oz1vc …",NOT,NONE,NONE,2
4146,2831,2831,hasoc_hi_3782,"बोल तो ऐसे रहा है जैसे वो #हल्दीघाटी_का_युद्ध लड़ रहा हो। जान तो दांव पर लगी दिख नहीं रही, उल्दा वो दाव पर जरूर दिख रहा है, और वैसे ज़ज्बे को तेरे जैसे #कमीने सलाम करते है..!  @sambitswaraj @ANI @BJP4India @ZeeNews @HardikPatel_ @INCIndia @abpnewstv @PMOIndia",HOF,HATE,TIN,0
537,2250,2250,hasoc_hi_5839,इतना बड़ा हरामी हो..और कुछ लोगो को तुम minor लग ते हो।,HOF,OFFN,TIN,1
2151,2939,2939,hasoc_hi_1152,18 साल का सैनिक शहीद हुआ तो वह बच्चा नहीं था और   25 साल का पत्थरबाज मारा जाए तो वह बच्चा था   कौन सा नशा करते हो दोगले,HOF,HATE,UNT,0
3239,3042,3042,hasoc_hi_36,सदन मे भडवा मनमोहन को रैनकोट पहनकर नाहनेवाला आटिँस्‍ट बोल रहा था!! आज हम कहेगें की हरामखोर पबलिक को चुना लगा रहता है मक्‍खन बताकर https://www.facebook.com/100002785556760/posts/1840743946028439/ …,HOF,HATE,TIN,0
40,416,416,hasoc_hi_4896,"नफरतों की तपती रेत में मुहब्बत की फुहारें क्या काम करेंगी,  यह सोच बदल दें हम........  क्योंकि किसी ने कहा है...........  बूंद-बूंद से सागर बनता है।  #Little_Star #MondayMorning  #शायरी #शब्दनिधि #क्याबोलताहैइंडिया",NOT,NONE,NONE,2
190,3131,3131,hasoc_hi_5332,"फिल्म आर्टिकल 15 का विरोध कर रहे कुछ संगठन इसका मतलब कहीं तो आग लगी है सच्चाई बर्दाश्त नहीं होती,,  @Anjupra7743 @KhanDecor",HOF,HATE,TIN,0
1388,324,324,hasoc_hi_3388,दिल्ली वाले केस में दोनों धर्म के लोगो ने मतलब हिन्दू मुस्लिम्स ने बैठ कर बात से मामले को सुलझा लिया और अमन शांति कायम कर दी दिल्ली में ।लेकिन इस संघी सुअर @SureshChavhanke  को ये बात हजम नही हो रही ।कि दंगा क्यो नही हुआ   तेरे जैसे सुअर को इस देश मे रहने का अधिकार नही सुरेश,HOF,OFFN,TIN,1
2676,489,489,hasoc_hi_5214,"Galatfahmi bht bdi thi ,or election k josh m galli dena kisi ko ,ek sath gathbandan m aa jana ,janta smjhti h sir",NOT,NONE,NONE,2
3793,2219,2219,hasoc_hi_5610,"उन्हें नही थी मेरे प्यार की खबर,    वाह वाह     उन्हें नही थी मेरे प्यार की खबर,    वाह वाह     भौसडीके शायरी ग़लत हो गयी रब्बर दो रब्बर ",HOF,PRFN,TIN,1
310,4547,4547,hasoc_hi_4289,Aap to Pura family ko le.dube Bhaiya ji ....but koe Nhi hm sab Aap ke sath h ....,HOF,HATE,UNT,0
1577,3722,3722,hasoc_hi_6869,"ऋतिक ने #Super30 के सैट से एक वीडियो शेयर किया है, जिसमे वे अपनी फिल्म की कास्ट के साथ भोजपुरी गाने पर नाच रहे हैं और सोशल मीडिया प्लेटफॉर्म इंस्टाग्राम पर अभिनेत्री सोनम कपूर के दो करोड़ फॉलोअर हो गए हैं।  #Cinejivan",NOT,NONE,NONE,2
2022,3179,3179,hasoc_hi_4005,"इस देश मे हो क्या रहा है जो भी घटना हो उसको तो राजनीति का मुद्दा बना लेते हैं ,अब तो हद हो गयी खेल को भी राजनीतिक एजेंडा बना दिया ।  जब पत्थरबाज जवानो पर हमला करते है तब कुछ क्यों नही बोलती हैं महबूब मुफ़्ती जी !!! शर्म करो",HOF,HATE,TIN,0
934,332,332,hasoc_hi_1337,"एक जवान जो अपना घर, बीवी, बच्चे छोड़ के सीमापर देश की सेवा कर रहा है जिसके हाथ में बुलेट भरी बंदूके है और फिर भी माँ बहन की गालिया सुन रहा है और जिहादियों की मार खा रहा है क्या ये #Lynching नहीं है। #Lynchistaan #lynchinstan     @AmitShah",NOT,NONE,NONE,2
