,Unnamed: 0,text_id,text,task_1,task_2,task_3,label
4606,4606,hasoc_en_4607,# Mohammadi # toursandtravels # jodhpur # nagour # Rajasthan should be # banned and there # license should be # cancelled . # share # mother # <SWEAR-2> # Saudi_Arabia # India,HOF,HATE,TIN,0
4607,4607,hasoc_en_4608,"@ MichaelRosenYes @ BenjyNtheMonkey Given his track record , hiding is a smart PR tactic . # BorisJohnsonShouldNotBePM https : //t.co/QshrtCeDjA",HOF,HATE,TIN,0
4608,4608,hasoc_en_4609,@ labourpress Great parliamentary quotes of our times . # BorisJohnsonShouldNotBePM https : //t.co/Dj0gj6FPE4,HOF,HATE,TIN,0
4609,4609,hasoc_en_4610,@ ANI There is a saying .. 'Vinasha kaale viparita buddhi ' . This applies to @ MamataOfficial perfectly . # WestBengal # DoctorsStrike # DoctorsFightBack # SaveBengal # Savethedoctors,HOF,HATE,TIN,0
4610,4610,hasoc_en_4611,Perjury # Investigation Imminent After Transcript Of Interview With Kavanaugh Accusers Is Revealed # GangRapes # ChristineBlaseyFord # BrettKavanaugh # <SWEAR-2> # <SWEAR-0> # BrettKavanaughRapist https : //t.co/6aE64RH1Hs,HOF,HATE,TIN,0
4611,4611,hasoc_en_4612,"On a flight to Lanzarote , pilot said Wales had won 2-1 . It ’ s all about the bantz with them lads . # <SWEAR-0> https : //t.co/Bss5y44Da9",HOF,PRFN,TIN,1
4612,4612,hasoc_en_4613,Great round up of last night 's televised debate by @ JohnJCrace . Can we say that democracy is <SWEAR-2> yet ? # C4Debate # Brexit # BorisJohnsonShouldNotBePM Silence is golden as Boris 's lectern wins Tory televised debate | John Crace https : //t.co/4j7piqReEh,HOF,HATE,TIN,0
4613,4613,hasoc_en_4614,"@ CJ_isnowblue @ realDonaldTrump working on his final and biggest bankruptcy ever , buhleave me ! # TheBiggestLoser # TheFattestLoser # PresidentialFatassment # FuckTrump before he # FucksUS",HOF,PRFN,TIN,1
4614,4614,hasoc_en_4615,@ realDonaldTrump @ MarshaBlackburn Really only one response to Trump at this point . TRAITOR # TraitorTrump # TrumpsWorseThanNixon # TrumpFarWorseThanBillClinton # TrumpSellsAmericaToHighestForeignBidder # TrumpIsATraitor,HOF,HATE,TIN,0
4615,4615,hasoc_en_4616,"Years of hard work to be just worthy of that <SWEAR-2> COAT . Instead of saving the public ’ s blood , it got stained with MY OWN # SaveTheSaviour # DoctorsFightBack # TREATUSASHUMANS https : //t.co/JSxtxKVIe3",HOF,HATE,UNT,0
4616,4616,hasoc_en_4617,"AIIMS Resident Doctors issue ultimatum to West Bengal government ; say if demands not met within 48 hours , they will go on indefinite strike.. ! ! # SaveDoctorsInBengal # JihadiMamta # DoctorsFightBack @ ReallySwara @ jigneshmevani80 @ VinodDua7 @ MamataOfficial https : //t.co/K1aOtNU8VA",HOF,HATE,TIN,0
4617,4617,hasoc_en_4618,Good morning my lovelies ! # fucktrump https : //t.co/eeqel5PKLs,HOF,PRFN,TIN,1
4618,4618,hasoc_en_4619,THE # <SWEAR-2> # <SWEAR-0> has <SWEAR-2> THE CHILDREN of the WORLD & amp ; <SWEAR-2> them have EXTORTED THE WEALTH OF THE WORLD WHY DO YOU ALLOW IT ?,HOF,HATE,UNT,0
4619,4619,hasoc_en_4620,# fucktrump @ <SWEAR-2> House Washigton DC https : //t.co/eoiobtv1wh,HOF,PRFN,TIN,1
4620,4620,hasoc_en_4621,Almost Father ’ s Day and all I want is a hug from my dad and I can ’ t even get that . # fucktrump,HOF,PRFN,TIN,1
4621,4621,hasoc_en_4622,Ways and Means Committee Chair Doesn ’ t Want Medicare-for-All Hearing to Mention “ Medicare for All ” # Resist # ResistTrump # FuckTrump https : //t.co/jNLPRWNDU0,HOF,PRFN,TIN,1
4622,4622,hasoc_en_4623,"Now as a <SWEAR-2> , . @ msdhoni should wear glows with insignia and pay 25 % fine.. all problem solved . # DhoniKeepsTheGlove # ICCWorldCup2019",HOF,HATE,TIN,0
4623,4623,hasoc_en_4624,I think Rain will be top on chart and we can see it on FINALE also😂😂 # ShameOnICC https : //t.co/N9IvXG8iRq,HOF,HATE,TIN,0
4624,4624,hasoc_en_4625,@ MattHancock # BorisJohnsonShouldNotBePM # EVER No threats to # <SWEAR-2> # BorisJohnson as fabricated by # FTAC https : //t.co/1SRpbCQxUw,HOF,HATE,TIN,0
4625,4625,hasoc_en_4626,If baahubali would have played world cup # ShameOnICC https : //t.co/osOHqBqRSh,HOF,HATE,TIN,0
4626,4626,hasoc_en_4627,2020 Dems call for impeachment over Trump ’ s election comments # Resist # ResistTrump # FuckTrump https : //t.co/eTbm7dTDUw,HOF,PRFN,TIN,1
4627,4627,hasoc_en_4628,Doctors of west bengal do not wish @ MamataOfficial to meet d injured doctors and she do n't care about them as well as do not wish to take action against the accused . # doctors_against_assualt # DoctorsFightBack # doctorsstrike @ Drmanugautam @ AIIMSRDA @ RDAPunjab @ PTI_News @ ZeeNews,HOF,HATE,TIN,0
4628,4628,hasoc_en_4629,"@ realDonaldTrump You sought information from a foreign adversary that was obtained through <SWEAR-0> hacking , different than talking to the Queen . # TraitorTrump # TrumpIsATraitor # TrumpResign # TrumpMustResign",HOF,HATE,TIN,0
4629,4629,hasoc_en_4630,Doctors in India = Mandir ka ghanta Stop treating us like this # DoctorsFightBack https : //t.co/pGRO3kufAY,HOF,HATE,UNT,0
4630,4630,hasoc_en_4631,What I can not understand is how the GOP continues to turn a <SWEAR-2> eye to # TraitorTrump and continue to support him . He admits to <SWEAR-0> actions to win at all costs . The GOP sold their souls when they nominated trump . It 's all about making profits . # Resist # TrumpIsATraitor,HOF,HATE,TIN,0
4631,4631,hasoc_en_4632,@ Flagsareburning @ realDonaldTrump He continues to make money off his position in <SWEAR-1> of the emoluments clause . And just the other day he said he would break the law in receiving info about a political opponent . He 's a con man and the average <SWEAR-1> is his mark . # TrumpIsADisgrace # TrumpIsATraitor,HOF,HATE,TIN,0
4632,4632,hasoc_en_4633,@ Priyadoc22 @ drharshvardhan # Nonbailable_Offence_12yrsJAIL Nothing less than this # DoctorsFightBack # StopViolenceAgainstDoctors,HOF,HATE,TIN,0
4633,4633,hasoc_en_4634,"Dear people saying , Doctors deserve it 'pitne do saalon ko.. ' We wonder what would happen , If we said , 'marne do saalon ko ... ' # DoctorsFightBack # savethedoctors https : //t.co/AtdjZSl8tH",HOF,HATE,UNT,0
4634,4634,hasoc_en_4635,# ShameOnICC rain ruin the 2019 WC . @ ICC,HOF,HATE,TIN,0
4635,4635,hasoc_en_4636,@ realDonaldTrump @ foxandfriends # Sad I saw a portapotty full to the top at work today & amp ; thought of you trump & amp ; I realized something . The full portapotty has less <SWEAR-2> in it than you & amp ; it does it 's job well . You could learn from that . # trumpdeathcamps # Trump2020 # TrumpTrain # fucktrump # Fucktrump,HOF,PRFN,TIN,1
4636,4636,hasoc_en_4637,"# Rangzen people , we have to stop this fake activist troll from ruining our # FreeTibet movement . # Tibetans # humanrights # BoycottChina # Dharamsala # March10 # Tibetan # DalaiLama # BhoRangzen https : //t.co/3npO02y4Cb",HOF,HATE,TIN,0
4637,4637,hasoc_en_4638,# BorisJohnsonShouldNotBePM He published poem on 'extermination ' of 'verminous ' Scots https : //t.co/omCdwYMD0K,HOF,HATE,TIN,0
4638,4638,hasoc_en_4639,"That ’ s how # <SWEAR-0> are treated in Dubai -Full & amp ; Final on the spot with in 15 minutes . @ PMOIndia should bring strictest law for <SWEAR-0> to set the precedent . <SWEAR-2> that , no one will ever dream to even think of <SWEAR-2> & amp ; Law should not be gender biased🙏🏻 https : //t.co/s3nP7BfHEI",HOF,HATE,TIN,0
4639,4639,hasoc_en_4640,( 1/2 ) Rain stops the match ICC : we have rain insurance Onto the next match This is what @ icc does . # ShameOnICC if you ca n't organise # Worldcup Match you must stop calling yourself the apex body and relinquish those rights to someone capable enough like @ CricketAus or @ BCCI https : //t.co/LgWhZTJzoA,HOF,HATE,TIN,0
4640,4640,hasoc_en_4641,"´Super Ruperts´ : yes . The donkeys , as in ´lions led by donkeys´ . # BorisJohnsonShouldNotBePM https : //t.co/3Uo9NBYACI",HOF,HATE,TIN,0
4641,4641,hasoc_en_4642,Layleen Polanco is the 10th trans woman found <SWEAR-2> in U.S. this year # Resist # ResistTrump # FuckTrump https : //t.co/8RrE6cZNkm,HOF,PRFN,TIN,1
4642,4642,hasoc_en_4643,This is very poor planing of # icc world cup 2019 # ShameOnICC,HOF,HATE,TIN,0
4643,4643,hasoc_en_4644,It 's Getting Pretty Hard Not To Get Ejected From A Game Ángel Hernández Is Umpiring https : //t.co/2jxSoCxe3I # Douchebag,HOF,HATE,TIN,0
4644,4644,hasoc_en_4645,Twitter : # ShameOnICC is Trending ICC : <SWEAR-1> ? WHY ? Indians : https : //t.co/ePPRiiCBPz,HOF,HATE,TIN,0
4645,4645,hasoc_en_4646,We have more # <SWEAR-2> and # <SWEAR-1> in parliament then we have in prisons and we are supposed to trust these people they bring in laws we have to abide by but they then break # donations # <SWEAR-2> # BorisJohnsonShouldNotBePM,HOF,HATE,TIN,0
4646,4646,hasoc_en_4647,@ MarshaBlackburn Truly funny : you say it happened in 2016 but THIS is a Rush . Do you see the irony in your hesitation ? # Tennessee # JohnMcCainDay # TrumpIsATraitor # TrumpResign,HOF,HATE,TIN,0
4647,4647,hasoc_en_4648,"Trump ’ s legally problematic claim that he ’ d accept “ oppo research ” from foreign governments , explained # Resist # ResistTrump # FuckTrump https : //t.co/j70mrLFtb0",HOF,PRFN,TIN,1
4648,4648,hasoc_en_4649,# CricketWorldCup2019 is washed away . Poor Management . # ShameOnICC,HOF,HATE,TIN,0
4649,4649,hasoc_en_4650,Doctors turn down Mamata 's invite ; demand apology # DoctorsFightBack # DoctorsProtest # DoctorsUnderOppression # MamataBanarjee https : //t.co/5Pr07aItUD,HOF,HATE,TIN,0
4650,4650,hasoc_en_4651,@ AWMurrison @ BorisJohnson And you ’ re a # <SWEAR-0>,HOF,PRFN,TIN,1
4651,4651,hasoc_en_4652,Dear @ icc you better concentrate on umpires who are sooper in last match ..No <SWEAR-2> ni choodatledu ra ayya..Niku Dhoni gloves gurinchi enduku # DhoniKeepsTheGlove Thanks @ BCCI supporting him 🙌 # WorldCup2019,HOF,HATE,TIN,0
4652,4652,hasoc_en_4653,"@ realDonaldTrump @ MarshaBlackburn She blocked a bill that would make what ’ s already <SWEAR-0> , <SWEAR-0> . It is <SWEAR-0> to accept any foreign help in an election campaign . You broke the law & amp ; you said you ’ d do it again . What good are laws when the president himself is more than willing to ignore them ? # FuckTrump",HOF,PRFN,TIN,1
4653,4653,hasoc_en_4654,@ Lawrence <SWEAR-2> maybe McGahn should tell Trump that he 's now decided to comply with the subpoena and he 's going to answer everything the Dems ask . # FuckTrump,HOF,PRFN,TIN,1
4654,4654,hasoc_en_4655,# borisjohnson and then the magic happens . https : //t.co/AkG05vMtrc # brexit # BorisJohnson # BorisJohnson # BorisJohnsonShouldNotBePM # ToryLeadershipContest # ToryLeadershipDebate # Tory,HOF,HATE,TIN,0
4655,4655,hasoc_en_4656,This is the face of fascism coming to America ! Remember he also signed <SWEAR-1> like he ’ s the second coming of <SWEAR-0> . # TrumpIsATraitor # ImpeachDonaldTrumpNOW https : //t.co/tdZcJQnTXD,HOF,HATE,TIN,0
4656,4656,hasoc_en_4657,I ca n't believe even this turned communal . Doctors of all religions are <SWEAR-2> . We are n't divided . Were the rest of you sleeping earlier when other <SWEAR-2> were perpetrated by Hindus ? Or was it not convenient for your narrative earlier ? Stand United please # DoctorsFightBack,HOF,HATE,UNT,0
4657,4657,hasoc_en_4658,@ ICC what can possibly go wrong with someone wearing a glove with a logo which means nothing to you but everything to the player what would have happened if he had a tattoo of the same .. what u would have done .. enjoy the game and stop being kejriwal😂 # DhoniKeepsTheGlove,HOF,HATE,TIN,0
4658,4658,hasoc_en_4659,@ kylegriffin1 And we all know what a good judge of right and wrong trump is . # LiarInChief # TrumpIsATraitor # ImpeachTrumpNow,HOF,HATE,TIN,0
4659,4659,hasoc_en_4660,@ GovPritzker Not only are you a slob physically but also morally and ethically . You are making a flimsy excuse for <SWEAR-2> . Why not encourage support for women who carry their child to term and offer adoption alternatives to loving couples instead of taking the easy way out . # <SWEAR-2>,HOF,HATE,TIN,0
4660,4660,hasoc_en_4661,Shoutout to <SWEAR-2> PTI followers . Read and understand the level of deception your druggy captain sold you ! # پپو_نکلا_نالائقِ_اعظم # Pakistan # PTIGovernment # imranhataomulkbachao # PMLN # تحریکِ_انصاف_قاتلِ_انصاف https : //t.co/sXAeA73vHY,HOF,HATE,TIN,0
4661,4661,hasoc_en_4662,"@ cricketworldcup What a poor advertisement of # CWC19 Hope same thing happens for # INDvPAK match . @ ICC deserves it . Poor Schdule , Poor Ground conditions , Poor Rules & amp ; Regulations . Important tournament is wasted . # ShameOnICC",HOF,HATE,TIN,0
4662,4662,hasoc_en_4663,"@ MlLedoux He left his hotel , airline , “ university , ” steak scam , vodka scam , wives , children ... etc . # FuckTrump # ImpeachTrump",HOF,PRFN,TIN,1
4663,4663,hasoc_en_4664,U.S. will examine 2016 North Carolina poll books for election hacking # Resist # ResistTrump # FuckTrump https : //t.co/aWa4ng4YKd,HOF,PRFN,TIN,1
4664,4664,hasoc_en_4665,GOP = Guardians Of Putin # FUCKtRump https : //t.co/dDuNHZdErx,HOF,PRFN,TIN,1
4665,4665,hasoc_en_4666,@ realDonaldTrump <SWEAR-0> <SWEAR-0> tape # trumpisanasshole # trumptempertantrum # idiottrump,HOF,HATE,TIN,0
4666,4666,hasoc_en_4667,Trump is reportedly in denial about his campaign ’ s bleak internal polling # Resist # ResistTrump # FuckTrump https : //t.co/h8dq6uvG8D,HOF,PRFN,TIN,1
4667,4667,hasoc_en_4668,@ realDonaldTrump You are a joke . # Douchebag,HOF,HATE,TIN,0
4668,4668,hasoc_en_4669,@ chelseahandler I ’ ve said this elsewhere but oj is absolutely <SWEAR-2> IT on social media these days . He is ABSOLUTELY SLAYING it . # OJSimpson # <SWEAR-2>,HOF,HATE,TIN,0
4669,4669,hasoc_en_4670,@ realDonaldTrump Despite all your <SWEAR-2> we will be great again once you 're out office and in jail where you belong ! # idiottrump # derangeddonald # billiondollarloser # # trumpiscompromised,HOF,HATE,TIN,0
4670,4670,hasoc_en_4671,"Well this realisation only is not enough , we did n't start it . All we want now is a safe and secure atmosphere to work in ✌️ # Savethedoctors # DoctorsFightBack # standwithnrs https : //t.co/4bEuopnDbv",HOF,HATE,UNT,0
4671,4671,hasoc_en_4672,@ MSNBC @ kwelkernbc I am 🤢 with having to hear that hag Conway ! # VoteBlue2020 # DitchMitch2020 # VoteBlueToSaveAmerica # FlipTheSenate2020 # VoteBlueNoMatterWho2020 # Resist # FuckTrump # DoYourJobMitch # ResistTrump # TheResistance # Resistance # TraitorTrump # VoteBlueToSaveAmerica,HOF,PRFN,TIN,1
4672,4672,hasoc_en_4673,@ RepMattGaetz @ realDonaldTrump # HappyJohnMcCainDay 🙌🏻🙌🏻💙💙🙌🏻💙🙌🏻🙌🏻🙌🏻 @ RepMattGaetz is a <SWEAR-2> AND # TrumpIsATraitor,HOF,HATE,TIN,0
4673,4673,hasoc_en_4674,"Sometimes , just sometimes , I wish I had the intelligence of a # MAGA't . That way these times would be filled with blissful ignorance as I support a man who <SWEAR-2> to my face daily while working against me . Unfortunately I am not a <SWEAR-2> <SWEAR-1> . <SWEAR-2> I see it . # FuckTrump https : //t.co/NOL734kJPn",HOF,PRFN,TIN,1
4674,4674,hasoc_en_4675,@ realDonaldTrump Thanks for 'exposing ' Jon Stewart as <SWEAR-1> # bigot # douchebag,HOF,HATE,TIN,0
4675,4675,hasoc_en_4676,Once Upon a Time # Bangal was know by the name of land of ' RABINDRANATH TAGORE ' But now # Bangal has become a LAND of A Dictator & amp ; psycho # MamtaBanerjee she 's <SWEAR-2> the Culture & amp ; Heritage of # WestBangal # KolkataViolence # DoctorsFightBack # doctors_against_assualt https : //t.co/Y3ShpXTBDX,HOF,HATE,TIN,0
4676,4676,hasoc_en_4677,"Documented having spewed nearly 11,000 <SWEAR-2> in 26 months . Honesty.🤣🤣🤣 # FuckTrump https : //t.co/JY82Q7ZsRW",HOF,PRFN,TIN,1
4677,4677,hasoc_en_4678,Happy John McCain day ! ! ! @ DonaldJTrumpJr @ realDonaldTrump @ robreiner @ TheRickWilson @ funder @ dixon_dar @ RWPUSA # ImpeachmentInquiry # CountryOverParty # TrumpIsATraitor # TrumpMustResign # TrumpTantrum # DerangedDonald # 2020Elections https : //t.co/eGxMfqB5hw,HOF,HATE,TIN,0
4678,4678,hasoc_en_4679,@ realDonaldTrump @ netanyahu Trump is functionally illiterate🤡 . Does he know relatively few <SWEAR-0> vote <SWEAR-2> + few voted for HIM # TrumpHeights # GOPComplicit # TrumpIsANationalSecurityThreat # TrumpResignNow # VoteBlue # VoteBlueToEndThisNightmare # VoteBlueToSaveAmerica # Resisters # Resist # TrumpIsATraitor https : //t.co/7qCkmoKUWT,HOF,HATE,TIN,0
4679,4679,hasoc_en_4680,"@ andylassner @ realDonaldTrump # DoucheBag @ andylassner day . That ’ s not a trend , that ’ s a fact .",HOF,HATE,TIN,0
4680,4680,hasoc_en_4681,I live in a world where it ’ s possible # borisjohnson could be prime minister and # donaldtrump is actually a president . What the <SWEAR-2> is going on 🤷🏾‍♂️ # MondayMorning # mondaythoughts # BorisJohnsonShouldNotBePM # worldcrisis # <SWEAR-1> # usa # <SWEAR-2> https : //t.co/6xUqiPgpm8,HOF,PRFN,TIN,1
4681,4681,hasoc_en_4682,@ WhiteHouse Deranged display of fake patriotism . Meanwhile @ senatemajldr and Dump sell the country behind close doors to highest bidders . # FuckTrump https : //t.co/OXSr9DVQrM,HOF,PRFN,TIN,1
4682,4682,hasoc_en_4683,"@ andyhod66 Y does he look a <SWEAR-0> least he stuck to his word , all he needs is the date underneath n it ’ s a memory of the night # <SWEAR-0>",HOF,PRFN,TIN,1
4683,4683,hasoc_en_4684,We do n't need to check date of birth of a # <SWEAR-0> # India https : //t.co/DLuTmDkMei,HOF,HATE,TIN,0
4684,4684,hasoc_en_4685,# <SWEAR-2> @ TheRealOJ32 has over 400K followers ? That 's is <SWEAR-2> .,HOF,HATE,TIN,0
4685,4685,hasoc_en_4686,"As I always said , the deals b/w Zameer Ahmed & amp ; # IMAFraud Mansoor Khan is out , many other bigwigs are also part of this scam . I strongly demand the investigation to be handed over to CBI , which is the only ray of hope for the thousands of victims of # IMAJewelsScam . https : //t.co/Rz51UNQ9Wa",HOF,HATE,TIN,0
4686,4686,hasoc_en_4687,The Orange Man-baby is Public <SWEAR-1> Number One ! When will his <SWEAR-1> Supporters get well ? # TrumpIsATraitor # JohnMcCainDay # TrumpCrimeFamily # TrumpColluded # VetsResist https : //t.co/Eh5wMGPF8f,HOF,HATE,TIN,0
4687,4687,hasoc_en_4688,@ SumitkadeI @ ICC Boycott ICC World Cup 2019 # shameonicc @ ICC mean for international chutiyapa council,HOF,HATE,TIN,0
4688,4688,hasoc_en_4689,Can you support the March for Change on July 20 ? March against Boris .. https : //t.co/BYGpdwQdJM # BorisJohnsonShouldNotBePM # BollocksToBoris # BollockstoBrexit https : //t.co/mPXTGQbta6,HOF,HATE,TIN,0
4689,4689,hasoc_en_4690,When even one of your closest allies can ’ t defend your reprehensible words . # TrumpIsATraitor # FakePresident https : //t.co/bPXJZFRRBk,HOF,HATE,TIN,0
4690,4690,hasoc_en_4691,Zaghari-Ratcliffe ’ s husband 'resented Boris Johnson ' https : //t.co/T9EE7R4Jve # BorisJohnsonShouldNotBePM # FreeNazanin,HOF,HATE,TIN,0
4691,4691,hasoc_en_4692,# ICC you have ruined the tournament . Never ever try to organize it . Better take some management lessons from # BCCI . # ShameOnICC # icc # CWC19 # RainStopsMatch https : //t.co/UJS4EJpawt,HOF,HATE,TIN,0
4692,4692,hasoc_en_4693,That is how most people including me are feeling that today is that <SWEAR-2> Trump birthday lol . # mood # fucktrump # villageidiot # byefelicia https : //t.co/2OR7VqvPFc,HOF,PRFN,TIN,1
4693,4693,hasoc_en_4694,Trump 's impeachment poll numbers highest since Nixon # Resist # ResistTrump # FuckTrump https : //t.co/Lgj1EOYOf0,HOF,PRFN,TIN,1
4694,4694,hasoc_en_4695,Pic 1 : - Indian grounds pic 2 : - Others grounds # ShameOnICC # INDvNZ # CWC19 @ cricketaakash @ sachin_rt @ virendersehwag @ AjitKum20724349 https : //t.co/qZ0DEMlONz,HOF,HATE,TIN,0
4695,4695,hasoc_en_4696,I hope I live long enough to see @ AOC be president . # AlexandriaOcasioCortez # MyCountryTisOfShe # fuckTrump # Trumpsucks,HOF,PRFN,TIN,1
4696,4696,hasoc_en_4697,@ realDonaldTrump Good riddance to that heffa she <SWEAR-2> . # fucktrump,HOF,PRFN,TIN,1
4697,4697,hasoc_en_4698,ICC Rain World Cup 😀😁😂🤣😭 # ShameOnICC # CWC19 # INDvNZ # FridayMotivation # NBAFinals @ ImBhupenSingh19 @ ICC @ BCCI @ cricketworldcup https : //t.co/DNOFfJAlew,HOF,HATE,TIN,0
4698,4698,hasoc_en_4699,US embassies defy tRump administration 's ban on Pride flags @ gaystarnews https : //t.co/Ru8xVZcB1K # FucktRump # tRumpIsARacist,HOF,PRFN,TIN,1
4699,4699,hasoc_en_4700,@ here In a driverless future they won ’ t drive # <SWEAR-0>,HOF,PRFN,TIN,1
4700,4700,hasoc_en_4701,@ n_o_27 @ 13ththirteen @ NathanTribal @ AbhiRajPandey @ ANI Dekha 😂 It takes them less than a minute to drag 1984 and justify it . Innocent cop my foot . Same police was <SWEAR-2> random Sikhs and brought mobs to do the <SWEAR-2> spree in 1984 . # FuckDelhiPolice,HOF,PRFN,TIN,1
4701,4701,hasoc_en_4702,IN # BREAKING WORLDWIDE # NEWS : <SWEAR-2> POSSESSED SEVENTH KINGDOM # <SWEAR-1> # <SWEAR-2> DONALD # TRUMP HAS BEEN FOUND GUILTY OF # <SWEAR-2> AND HAS BEEN SENTENCED TO # <SWEAR-2> ! TRUMP HAS BEEN ORDERED TO TURN HIMSELF INTO THE LEGAL AUTHORITIES TO BE <SWEAR-1>,HOF,HATE,TIN,0
4702,4702,hasoc_en_4703,ICC does n't allow religious and political activities then <SWEAR-1> is this . Lt. col.Dhoni Wears Army insignia for Pride🇮🇳 # DhoniKeepsTheGlove https : //t.co/LIyR5saFXl,HOF,HATE,TIN,0
4703,4703,hasoc_en_4704,@ DestinDiarra @ AstoriaRego @ fitover35 @ Ms_Catlin @ OffMuteRKelly @ SGcrimlaw @ rkelly R. Kelly is a Child <SWEAR-0> and <SWEAR-2> Predator # pedophile # chomo # <SWEAR-0> # prison # rkelly Lock R . Up ! !,HOF,PRFN,TIN,1
4704,4704,hasoc_en_4705,"# ShameOnICC Yeh World cup <SWEAR-2> raha ki Baris ka World Cup kuch Samajh me Nehi Araha 👿👿👿👿🙏🙏🙏 # NewVideo link . . 👉https : //t.co/UMVX2ISGp6 👉👉watch , like , subscribe & amp ; Share https : //t.co/QZjsY3jwYH",NOT,NONE,NONE,2
4705,4705,hasoc_en_4706,@ realDonaldTrump Happy Birthday Traitor ! # JohnMcCainDay # TrumpIsATraitor https : //t.co/SOefDk6mRP,HOF,HATE,TIN,0
4706,4706,hasoc_en_4707,@ TuttleNTexas @ PeachDreaG @ scrappy406 @ hig68 @ So4linda118 @ Toot2006Sal @ Quicklitning @ shannon_crane @ firedancergirl @ kennysegway Thanks Tuttle . Honored beyond belief . # marchforimpeachment # FUCKtRump # FUCKTHEGOP,HOF,PRFN,TIN,1
4707,4707,hasoc_en_4708,"WARNING : FLASH <SWEAR-2> is never part of a solution , it is always part of a problem Stop treating # <SWEAR-2> as equal # Hypocrisy # Hypocrites # TruthToPowerHour # Trump # TrumpResign # TrumpIsATraitor # TrumpRussia # TrumpCrimeSyndicate # ResistersForum # ResistanceUnited # BlueWave https : //t.co/wLA7PXVeSG",HOF,HATE,TIN,0
4708,4708,hasoc_en_4709,Dear @ ICC & amp ; @ ECB_cricket u have arranged such a big event @ cricketworldcup can u ca n't provide indoor stadiums for cricket or spend some money to cover full ground <SWEAR-2> that as well as rain stop game can resume # ShameOnICC # AskStar @ StarSportsIndia # CWC19 # RainStopsMatch @ BCCI,HOF,HATE,TIN,0
4709,4709,hasoc_en_4710,@ realDonaldTrump Because you knew NO ONE supported this <SWEAR-2> idea ! # derangeddonald # billiondollarloser # trumpiscompromised # idiottrump,HOF,HATE,TIN,0
4710,4710,hasoc_en_4711,"@ matthewamiller Because there are no consequences to individual # 1 . He basically advertised for free on TV that he is open to foreign help . Case by case , using what criteria ? 🤔 # TrumpIsACriminal # ImpeachDonaldTrumpNOW # TrumpIsATraitor",HOF,HATE,TIN,0
4711,4711,hasoc_en_4712,Watching the # LeadersDebate tonight I can see # RoryStewart will appeal to disenfranchised Labour voters & amp ; many now floating <SWEAR-2> if he can <SWEAR-2> his way through this scrum to the final 2 . # BorisJohnsonShouldNotBePM,HOF,HATE,TIN,0
4712,4712,hasoc_en_4713,"@ Emmabarnett MPs who support a candidate with serial misbehaviour to be PM ( # BorisJohnsonShouldNotBePM ) will face the music when they come for re-election . # BorisJohnson is the blankey blank candidate who ca n't be bothered to defend what he is suppose to stand for , <SWEAR-2> why back a blank brain ?",HOF,HATE,TIN,0
4713,4713,hasoc_en_4714,Tombs of # EastTurkistan Republic 's exiles who <SWEAR-2> in Japan . https : //t.co/FlnrqqvLuQ # Uyghur # FreeUyghur # China # CCP # BoycottChina # ウイグル # RT,HOF,HATE,TIN,0
4714,4714,hasoc_en_4715,Proud of my fraternity ! # Savethedoctors # DoctorsFightBack # DoctorsStrike # doctors_against_assualt # humanity https : //t.co/7qDS6BkC5R,HOF,HATE,UNT,0
4715,4715,hasoc_en_4716,# Uyghur <SWEAR-2> in # Canada # Freedom for # Uyghurs https : //t.co/4XyqwDLXvS # FreeUyghur # EastTurkistan # China # CCP # BoycottChina # ウイグル # RT,HOF,HATE,TIN,0
4716,4716,hasoc_en_4717,You need to learn to use # <SWEAR-2> on your tweets . Then we will be able to find you right away ! https : //t.co/1PgCW9Cnys,HOF,HATE,TIN,0
4717,4717,hasoc_en_4718,@ Shehzad_Ind @ RahulGandhi This is reality of punjab m also in punjab in amritsar Ares and here is always this problems where is @ sherryontopp jo har relly mein chilllata tha # same # Punjab # CongressMukTBharat,HOF,HATE,TIN,0
4718,4718,hasoc_en_4719,There should be proper planning for the matches that have been washed out in the rain . One or two matches can be considered but when every match seems to be washed out then what should be said about ICC @ ICC # CWC2019 # ShameOnICC,HOF,HATE,TIN,0
4719,4719,hasoc_en_4720,Opinion : How Trump is abandoning LGBTQ people over pride flags # Resist # ResistTrump # FuckTrump https : //t.co/QASyeD3mLr,HOF,PRFN,TIN,1
4720,4720,hasoc_en_4721,"@ ESPNcricinfo # worstCWC ever in cricket . Umpires , rain and now this . Domestic tournaments are organised better than this # CWC19 # ShameOnICC",HOF,HATE,TIN,0
4721,4721,hasoc_en_4722,And people wonder why the pillock didnt turn up ? Here 's the answer . He 's an embarrassment . # BorisJohnsonShouldNotBePM https : //t.co/wVeyL5hweN,HOF,HATE,TIN,0
4722,4722,hasoc_en_4723,All I ’ m saying is that when Obama was president we never lost to CANADA on basket <SWEAR-2> # fucktrump # raptors https : //t.co/su5g71J1aO # impeachthemotherfucker # warriors # releasethefullmuellerreport # robertmueller… https : //t.co/CeopLkBZX2,HOF,PRFN,TIN,1
4723,4723,hasoc_en_4724,<SWEAR-2> ... he just admitted that recidivism is obviously another problem we ’ re going to face . # FuckTrump # ImpeachmentInquiryNow https : //t.co/ehtJSWqHxY,HOF,PRFN,TIN,1
