,text,true_label,without_label,adv_labels
2592,"Europäische Straßen sehen aus wie im Nahen Osten, voller verrückter Mossis die Juden den Tod wünschen, aber keine Sorge: |LBR| Das ist Vielfalt, das ist bunt und eine Islamisierung findet nicht statt.",0,0,0
2593,@KonseqLiberal Deshalb frag ich ja 😈,2,2,2
2594,#Kanzleramtsminister #Altmaier schwitzt wie ein Schwein in den #Tagesthemen #CDU,1,1,1
2595,@TinaLuchskind Derzeit ist Christian Schmidt Verkehrsminister. 😅 /TN,2,2,2
2596,"@hannes_elefant @DonBarbone @ChSascha Ja. Ich bin so misogyn, dass ich nur mit Männern schlafe.",2,1,1
2597,"@stefanolix @neythomas Es war ja auch nicht so gemeint. |LBR| Sie mag nicht, dass er schwul ist. Wie die meisten Menschen.",2,1,1
2598,"@Tom174_ @MiataMuc Ah, mit dem Tom spricht er... 😣",2,2,2
2599,@kritischepress1 Die sie dann den Asylantenpack zum Wohnen schenken.,0,0,2
2600,Ehrenamtliche Helfer am #LaGeSo haben über den Tod eines 24 Jahre alten geflüchteten Syrers berichtet,2,0,2
2601,"@mPunktg In Konstanz ist der Rhein noch blau, |LBR| Bei Mannheim wird er grau; |LBR| Da fließt der Neckar in den Rhein, |LBR| Die alte Schwabensau.",2,1,0
2602,"@LukLktourscr Momentan haben wir noch nichts, aber später im November sicher!",2,2,2
2603,"@Koberind Selber schuld. Die hättest halt Deinen Pass wegwerfen und Dich als ""Flüchtling"" ausgeben sollen.",0,0,0
2604,@HansSarpei Stimmt. Wir haben den Rassismus des von Steinmeier geführten Auswärtihen Amtes hautnah miterlebt.,1,2,2
2605,@christian_neef Und fallen sie nicht auf begnadeten Polemiker @berndulrich rein. Sein Text in der Zeit letzte Woche ist Bewerbung als Sprecher der Grünen.,2,2,2
2606,"@neythomas @tagesspiegel Also weiter in diesem Land, wie gehabt.",2,2,2
2607,"@Achim7871 Drum Rechten Widrstand. NPD hat man kalt gestellt, mit aller Hetze ,die es gibt. |LBR| AfD ist nun die 2 Wahl.",0,2,0
2608,"Übrigens: Die Frage ""Warum trägst Du eigentlich ein Kopftuch?"" ist vollkommen berechtigt.",2,2,2
2609,Heute ist @landesbischof Bedford-Strohm ab etwa 08:00 Uhr im #ZDFmoma zur besonderen Situation von Weihnachten nach dem Anschlag von Berlin.,2,2,2
2610,@ntvde_Politik @krippmarie @CHerwartz |LBR| Der Roland Koch sollte zurück in die Politik und die Spitze übernehmen.,2,2,2
2611,@NetReaper Die HartzIV Empfänger leben in Berliner Szenevierteln? Von Berliner Szenevierteln?,2,0,0
2612,@Sakoelabo @ThomasMichael71 Eine Quote ist Diskriminierung auf Grund des Geschlechts. Nichts weiter.,0,2,2
2613,"Deutsche Waffenexporte nach #Saudi-Arabien verschlimmern die Situation im #Jemen, erklären die beiden großen Kirchen heute . Wer wie #CDU #CSU &amp; #SPD weiter Waffen liefern lässt, sollte in Zukunft von Friedenspolitik &amp; Menschenrechten besser nicht mehr sprechen.",2,2,2
2614,Was ist Realität? Die Juden führen einen Angriffskrieg gegen ein wehrloses Volk!,2,0,0
2615,"Ich bin mit 18 Jahren bei jedem Infostand gewesen.Wenn wir ins Gespräch kamen,sagte ich nur,ich bin Nationaldemokrat.",2,2,2
2616,@ohneKonsequenz @BonkeKolja So siehst aus. Kuscheljutiz für Asylantenpack.,0,1,0
2617,"Man soll nie etwas Gutes, sei es noch so klein, aufschieben in der Hoffnung, in der Zukunft Größeres tun zu können. Ignatius von Loyola",2,2,2
2618,"@JoeHellBack @ThomasMichael71 @alexa_jung60 @Tschonka @Gwen_Ny_ @dasstimmvieh @Mohrenpost Und warum sollte man sich mit Angehörigen anderer Religionen solidarisieren, wenn man diese Religion bekloppt findet?",0,2,2
2619,@anna_IIna @PeterPa34083139 Ich würde jeden mit Migrantehintergrund rausschmeißen!Und Grenzen todsicher machen!,0,0,0
2620,"#Fakt: Die Zahl der Flüchtlinge &amp; Asylsuchenden aus #ElSalvador, #Guatemala und #Honduras ist fast 10x höher als noch vor 5 Jahren.",2,2,2
2621,@JedemEquality @awillburger Seit wann sind staatliche Subventionen kapitalistisch?,2,2,2
2622,"@Bartzissey Ätzend. Im schönen Schwerin, im schönen Meck-Pomm.",2,1,0
2623,"@tradingtheponzi |LBR| Maas muß weg, genau wie Merkel und Schäubele sollte seine Chance bekommen.",2,1,1
2624,"@Andreas_B1985 ja, das ist das s.Rechtschreibkorrekturverfälschungsmistprogramm.",1,2,0
2625,@DieterBrehms So sollte es immer sein!!!!!!!!!!!!!!!👍,2,2,2
2626,"@katjadoerner Aber nein, meine Liebe. Schlager ist Frieden, Liebe und die Verheißung einer besseren Welt 💖",2,2,2
2627,"Es ist ein Trauerspiel, auf die #SPD ist immer Verlass: #Merkel bekommt ihre #GroKo und bleibt Kanzlerin. So schafft die SPD nur eins auf Dauer: sich selbst ab. |LBR| #Projekt15 #NoGroko #spdbtp18",2,2,2
2628,@drbrandner eben. Familien müssen sich anders durchschlagen.,2,2,2
2629,@trident750 @houelle_beck @Tschonka @ThomasMichael71 @Claudia_Mertes @TiniDo Und Natur ist nicht moralisch.,2,2,2
2630,seit wann hat Wolfgang Schäuble einen Bart |LBR| @ZDFMarkusLanz?,2,1,1
2631,@Jala_varietas Deine Meinung möchte ich Dir nicht absprechen.,2,2,2
2632,"@Frank_Pasemann Was war das ??? Diese Schwarze Drecksau gehört mir überlassen ,damit er Schmerzen hat !!!!",0,1,0
2633,"@npdde Wenn doch bloß genug NPD wählen würden,staat judenunterwanderte AfD.",0,0,0
2634,"@petpanther0 Ach ja, das Alte Testament gehört ja auf einmal nicht mehr zu Bibel 😈",2,2,2
2635,der strunzdumme #Verstappen und sollte lieber Seifenkisten mit Wohnwagen fahren mehr kann er ohnehin nicht #F1sky,0,1,1
2636,@mountainman1977 @MiataMuc @sci_fanboi @Tom174_ @Lenasmileey Hunde mag ich ja auch.,2,2,2
2637,"@oadiakosmos @3rd_stone_f_sun @Schnubb36 @Fjordspringer @gselsbaer @transsimian @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Doch, wenn da mal nachvollziehbare Fakten/Argumente kommen, die nicht irgendwie zurechtgemogelt sind mit irgendwelchen Interpretationen oder Hinzufügungen postuliert werden. Wie alt warst du als du zum ersten mal mit dem Glauben konfrontiert wurdest?",2,2,2
2638,Vielen Dank Chr. #Butterwegge! Dein couragiertes Auftreten als Kandidat für soziale Wende war Lichtblick ggü. Weiter-so-Kandidat #Steinmeier,2,2,2
2639,@vt27kolt11 @jens_streubel @AQuohe @Karl_Lauterbach Soll man vielleicht den alten Dreck weitermachen lassen?,2,1,1
2640,wer zum #Ziegenficker in die #Türkei fährt ist selber schuld wenn er dort in den Knast geht,0,0,0
2641,"@connor_larkin @kjempeslu Verantwortungsbereitschaft, auch und zuvörderst zum Regieren, gehört zu den Verfassungsvoraussetzungen, sie wird nicht verordnet. Aber ohne sie funktioniert Republik nicht.",2,2,2
2642,"@stefanolix Siehst Du denn ""Hass im Netz"" als eine problematische gesellschaftliche Sache an?",2,2,2
2643,"Zeigen wir diesen Sklaven,wo sie stehen! Unter unseren Füßen!",2,0,0
2644,@iBiebs1DCookie Blödsinn !!! Viel besser ist ein Sonntag im Bett mit meiner Frau !!!,2,1,1
2645,Vorbereitungstreffen @Medienpreis_M . Freue mich auf die Einreichungen.,2,2,2
2646,"@fr Interessant. Wobei der Teufel im Detail steckt: ""Ausbau von Wohnraum"" zum Beispiel ist nur dann sozial ausgewogen, wenn er auch bezahlbar ist und bleibt. Mal abwarten, die die Union das sichern will. Bisher hörte man aus der Ecke nur etwas von Eigenheimförderung etc. pp.",2,2,2
2647,@MuffPepper @ThomasMichael71 @FinkFinkmichael @sebastiankurz Wer hat Dich denn moralisch legitimiert?,2,2,2
2648,@Tevsa Die Hauptgegner sind die etablierten Medien.,0,2,0
2649,"@PLANETSAFER @m8Flo @BolzAndrea @Innenwelttramp @LGnimag @dasstimmvieh @rspctfl @NordicSkulled @Suzimiya @waldenmonk @ThomasMichael71 @Coffee__Grind @houelle_beck @THesmert @Chinasky64a @MartinDomig Diese Kopftücher implizieren keine Werte oder Apartheid. |LBR| Du kannst doch ein einfaches ""Kleidungsstück"" nicht mit einem islamischen Kopftuch vergleichen?",2,1,0
2650,#TBB hat Bundeskanzlerin Merkel aufgefordert den Bundesminister für wirtschaftliche Zusammenarbeit und Entwicklung Gerd Müller zu entlassen,2,2,2
2651,"@Mischa0815 @krippmarie @berlindirekt |LBR| Genau Grenzen dicht, aber richtig. Asylschmarotzer raus!",0,1,0
2652,@JedemEquality @awillburger In der früheren sozialen Marktwirtschaft waren diese Sozialausgaben weitaus geringer.,2,2,2
2653,Der Sturm des Aussatzes auf Europa ist eröffnet!,0,2,2
2654,"@XYEinzelfall Neger eben nur schwanzgesteurt. War immer so und wird immer so bleiben,für diese primitive Rasse!",0,1,0
2655,"@SarkumPmak Mir ist das egal. Wenn sie mein Blut nicht wollen, ist das deren Problem.",2,1,2
2656,@SunTsu Eine sehr eloquente Antwort. Sind Sie stolz auf sich?,2,2,2
2657,"@hugresch @saltomentale Patriotismus hat in der Regel einen Bezug zu Vergangenem, also zu etwas, zu dessen Entstehen man nichts beigetragen hat.",2,2,2
2658,"@rspctfl @ergroovt @houelle_beck @ThomasMichael71 @Innenwelttramp @ksemann2 @DrKassandraPari Doch, man kann erwarten, dass jemand im Staatsdienst auf Propagierung einer Religion verzichtet.",2,2,2
2659,"EKD-RV: ""Wir dürfen uns auf die Generation 2017 freuen und wollen die erfolgreichen Jugendprojekte dauerhaft in #Wittenberg verankern.""",2,2,2
2660,"@woli2017 Es lohnt sich nicht, mit Sofa-Experten zu diskutieren. Er meint ja auch, Israel besser zu kennen als Moustafa + ich.  @SkopStein1",2,2,2
2661,@aranxo Sie hat 25 Oberteile anprobiert und keines hat gepasst... Drama!,2,1,2
2662,"Geschlechterrollen aufbrechen? Ja, bitte! Aber doch nicht dann , wenn Frauen dadurch ihre Privilegien genommen werden! |LBR| #Feminismus",0,0,0
2663,"@carlclausewitz1 Ich fürchte, qualifizierte Frauen verirren sich wohl auch kaum zur AfD.",2,2,2
2664,"Ich habe Syrien niemals bereist, weil mein Vater sexuelle Belästigung befürchtet hat. |LBR| Ich bin westlich sozialisiert, ziehe mich in warmen Regionen auch dementsprechend an. |LBR| In syrischen Dörfern kann das fatal sein. Er hat mir geraten Urlaub am Strand zu machen!",2,0,0
2665,"@WilliDeutscher An einer ""nationalen Partei"" bin ich zB nicht die Bohne interessiert. Ich hätte gerne laut vernehmbare konservative und liberale Stimmen im Parlament.",2,1,1
2666,@MKaltental Ich habe von HartzIV gelebt.,2,1,0
2667,"@luca Ich nehme an, die Ortsmarke „Altenbeken“ hilft bei der Übung.",2,2,2
2668,@BjoernHoecke ihr habt NRW in der Karte vergessen. NRW ist auch bereits blau!,2,2,2
2669,@wagemanja @Planet_History ...sehen wir auch so: Weichenstellung für langfristigen Aktenzugang und Neuorganisation für die Zukunft.,2,2,2
2670,3) |LBR| Entweder sind die in Eurer Löschzentren völlig unqualifiziert oder sind selbst Antisemiten. Anders ist das nicht erklärbar! @TwitterDE,1,0,0
2671,@Korrektheiten Wir werden noch im Bürgerkrieg enden!,2,2,2
2672,"@Innenwelttramp @rspctfl @ergroovt @ThomasMichael71 @houelle_beck @ksemann2 @DrKassandraPari Sie trägt ja auch freiwillig ein Kopftuch, das anderswo Frauen mit Gewalt aufgezwungen wird.",0,2,2
2673,"@rspctfl @Innenwelttramp @ergroovt @ThomasMichael71 @houelle_beck @ksemann2 @DrKassandraPari Blablabla. Du verehrst einen pädophilen Kriegstreiber, der angewiesen hat, die ganze Welt zum Islam zu bekehren. Auch mittels Gewalt.",0,0,0
2674,wozu brauchen wir überhaupt noch teure #Politiker wenn die Politik austauschbar ist und uns insgesamt allen doch nur bescheißen,0,2,0
2675,"Agenda: Wahljahr #AGH Berlin, #Flüchtlinge, soz. Mieten, #Gentrifizierung und Partizipation von Menschen mit Migrationshintergrund",2,2,2
2676,"@GoeringEckardt Boshaftigkeit passt nicht zu Ihnen, @GoeringEckardt. So sind Sie nicht. Lassen Sie uns anständigen Wahlkampf führen.",2,2,1
2677,"@flyingtomoon @mortimer_niels @mountainman1977 @deinTherapeut Ja, können wir. Gefühle sind keine Fakten.",2,2,2
2678,@MiataMuc Total bekloppt. Weibliche Opfer sind die Einzigen die ernst genommen werden.,0,0,0
2679,"@spdbt @EvaHoegl Ach du Scheisse. Ist das nicht diejenige, die bei Trauerfällen dämlich lacht und sich mit Ihrer Fratze wichtig macht.",1,1,1
2680,"Wie soll ich sexuelle Belästigung ernst nehmen, wenn ""jung und schön"" oder ""süße Maus"" mittlerweile als sexuelle Belästigung gelten? |LBR| #MeToo",0,0,1
2681,Wer steckt dahinter? Merkel und ihr Aussatz mit Friedmann an der Spitze?,0,1,1
2682,"Liebe Freunde, wo ist eigentlich Klitschko geblieben?",2,1,1
2683,@sixtus @MonikaHerrmann1 Wow. Lesenswert! Zu #FDP u Spitzenverdienern.,2,2,2
2684,@nopgy @SPIEGELONLINE |LBR| Amis eure Hilfe ist gefragt.,2,2,2
2685,"@schieritz darum zitiere ich Sie ja mit Ihrer ganzen Fragwürdigkeit - das ist Demagogie, kein Journalismus",2,1,1
2686,@DarkCerax |LBR| Genau. Tod dem Löwenmörder wünsche ich. Und Abschaffung der Hobbyjäger.,0,1,0
2687,"@davidbest95 @Tom174_ @hamed_samad Abdel-Samad hat seinen Weg, ich meinen. Ich sehe ebensowenig Grund dafür, jemanden Respekt entgegen zu bringen, der sich ""Moslem"" nennt,",2,0,2
2688,"Die Reife eines Menschen zeigt sich am deutlichsten an dem Dienst, den er in der Gemeinschaft leistet. Pedro Arrupe",2,2,2
2689,Wieso wird eigentlich immer @SWagenknecht von der Moderation abgewürgt? #Schlussrunde,2,2,2
2690,bleibt #Merkel bleibt die #AFD und wächst #CDU,2,2,2
2691,"@ThomasMichael71 @ZeichenTaten @mountainman1977 Richtig. Wer ökologisch und im Einklang mit der Natur leben will, muss Hunger und Tod in Kauf nehmen. Denn das ist Natur.",2,2,2
2692,"@MiataMuc @Tom174_ Nope. Ich zähle 8. Kann sein, dass es zwei drei mehr waren, aber diese 8 sind momentan in meinem Gedächtnis.",2,2,2
2693,@DFakeNews @Josie4you Der Eismann fuhr gerade vorbei,2,1,1
2694,"@clydevpg Wo bleibt der private Wachdienst, der die in den Arsch tritt?",0,1,1
2695,"@SteinbachErika Ich finde AFD Wähler besser als fettige Hasenscharten, die auf Kosten aller permanent am schmarotzen sind.",1,1,1
2696,"Im übrigen: Rechtlich sollte es die Kategorie ""Geschlecht"" überhaupt nicht geben. Denn alle Menschen sollten vor dem Gesetz gleich sein. |LBR| #Drittesgeschlecht",2,2,2
2697,Hab in der U-Bahn mal ne Frau angeschaut. Und dann wieder weggeschaut. |LBR| #ichwars,2,2,2
2698,"@JoeHellBack @ThomasMichael71 @alexa_jung60 @Tschonka @Mohrenpost Man könnte den Islam auch verlassen. Ach ja, ist ja kompliziert, der Islam sieht dafür die Todesstrafe vorher. Nette Religion fürwahr...",0,2,2
2699,"@AfD_Support |LBR| Wenn in der DDR beim Tanz Massenschlägerein warm,kamen die Russen schoßen in die Decke und Stille war!",2,0,0
2700,@HilluAbblader Dann würde ich das nicht einfach öffentlich behaupten bzw. unterstellen.,2,2,2
2701,"die Partei ohne Rückrat #SPD fällt wie zu erwarten gewesen ist doch um. Einfach nur ekelhaft, widerlich und demnächst unter 5%",1,1,2
2702,Es wird Zeit! DEUTSCHES VOLK STEHT AUF GEGEN DIESES VERBRECHERREGIM!,0,0,0
2703,gammln auf 'n strand ...buddel in de hand ....😂,2,1,2
2704,"Dieter #Nuhr und die ewig Gestrigen, strunz langweilig",1,1,1
2705,@FraukePetry was denken sie Über George Soros? Und Freimaurer !!! ????,2,0,0
2706,@MartinSchulz Durch meine Erfahrung mit der Scheinheilgsten Partei Deutschlands wurde Hass auf dieselbe entwickelt. SPD Politiker sind scheinheilige Hunde,0,1,0
2707,"Haschisch ist ekelhaft. Es kommt zuerst süß und harmlos herüber, aber es ist ekelhaft.",2,1,0
2708,"@JoeHellBack @ThomasMichael71 @alexa_jung60 @Tschonka @Mohrenpost Überall wo Muslime die Mehrheit stellen, gibt es keinen Rechtsstaat.",0,2,2
2709,"@FAKDBerlin Ja, im Gespräch mit Nikolaus Schneider, der als ehem. Ratsvorsitzender die Predigt hielt",2,2,2
2710,#Laschet will keinen Ausstieg aus der Kohle er setzt lieber die Gesundheit der Bürger auf Spiel. Hauptsache die Kohle stimmt #CDU pfui,1,2,2
2711,"Der Wähler ist ziemlich vergesslich. Das ist aber nicht schlimm. #CDU &amp; #CSU liefern fast täglich neue Skandale. Also können wir den Wähler immer wieder daran erinnern, was sie für einen Murks wählen. 😅 /TN",2,1,2
2712,"Ĺièbe Freunde, die Parole muss lauten:Freiheit für Deutschland, Freiheit für ein Europa der Vaterländer!",2,2,2
2713,@Sakoelabo @ThomasMichael71 Statistische Wahrscheinlichkeit. Dabei können Ausnahmen zur Vereinfachung der Aussage ignoriert werden.,2,2,2
2714,@MerkelMussGehen @DerBerliiner |LBR| Und der Nutzen = 0 Deutscher Michel arbeitet für Asylantenpack!,0,0,2
2715,@GunterSeifert @AfD_Support Wieso reagiert ihr überhaupt auf Gabriel? Ignoriert einen Sozi.,2,1,1
2716,@moinmoinsager Der Kauf der Weltwoche lohnt sich immer. Ist nicht online.,2,2,2
2717,@TiloJung Damals ging es um das EIGENE VOLK du Denk-Behinderter!,1,0,0
2718,ekelhaft Claudia Roth wieder im Fernsehen sehen zu müssen #Bundestag,1,2,2
2719,Wir haben das Recht Flüchtlinge Abzuschieben !!!! jetzt sofort!!!,2,0,0
2720,"Das vornehmste Studium in der Theologie ist, dass man Christus recht erkennen lerne. Martin Luther",2,2,2
2721,@Der_GERMANE Unvorstellbar was das einen Rentner kosten würde. |LBR| Aber alles Geld für die Asylschmarotzer.,0,0,0
2722,"@GreenClaudia von deinen Islamisten , |LBR| Dschiadisten Freunden ,Und jagt dich olle ... Nackert über die Wies'n",0,0,0
2723,"@m_grill Mag sein, dass er dafür kandidiert. Um allerdings Vorsitzender zu werden, müsste er erstmal gewählt werden.",2,2,2
2724,#TagDerMenschenrechte |LBR| Bedingt durch d nicht aufgeklärten NSU-Morde hat d Vertrauen in die Gesellschaft in d Politik verloren gegangen ist.,2,0,0
2725,@Sven__Klapproth @UncelSA_m @cleoSLS Da kennt wohl jemand Artikel 16A nicht,2,2,2
2726,"@zensurkontrolle Es braucht keine Religionsfreiheit, wenn man Meinungs- und Versammlungsfreiheit hat.",2,2,2
2727,"@Namiimon @CayVL @mountainman1977 @zeitonline Wenn Du mir zustimmst, dass beides kein Geschlecht ist, was sind denn dann die anderen Geschlechter?",2,2,2
2728,"@Durch_LAUCH_t Nein, inhaltlich hat er nicht recht. Sexuelle Übergriffe sind bereits strafbar.",2,2,2
2729,@lawyerberlin Koch an die CDU Spitze.,2,2,2
2730,Überhaupt keine Afrikaner nach D. Wie vor 1945 wo die D noch D war.,0,0,0
2731,"Mir ist schon klar, warum die Union eine schwarz-grüne Minderheitsregierung scheut und mit dem Argument der ""Stabilität in Europa"" abtut. Schließlich müsst sie dafür ihren harten Sparkurs revidieren.",2,2,2
2732,@ShakRiet Klar doch . Die Schlimmsten im Lande sind die Rechten.die Moslems aber die Bedaerungswürdigen denen um JEDEN Preis geholfen werden muß.💩💩💩💩,0,0,0
2733,@Namiimon @CayVL @mountainman1977 @zeitonline Wieso? Nur weil Du bei dem Thema Gonosom nicht aufgepasst hast?,2,1,1
2734,"Frau Merkel und Konsorten! |LBR| Ihr seid die Sklaven der Ostküste.Jetzt lacht ihr,doch der Wind wird sich drehen,und dann gnade euch gott!",0,1,0
2735,"@SvenStrasen @uncleheri @mvphone @Karl_Lauterbach Der Steinmeier und sein Drecksministerium hätte meine kleine Tochter lieber im Dreck verrecken lassen, als Art. 6 GG zu beachten",1,1,2
2736,wen interessiert denn die Meinung des Außenminister @SigmarGabriel der in meinen Augen strunzdumm ist #SPD,1,1,1
2737,"@JoeHellBack @ThomasMichael71 @nigromontanus_ @alexa_jung60 @Tschonka @Mohrenpost Ich sehe Menschen, die besorgt sind um die Zukunft ihres Landes. Ebenso wie ich besorgt bin.",2,2,2
2738,und wieder die Moderatorin der @aktuelleStunde mit der alten schmoddrigen schwarzen Hose und den fettigen Haaren #WDR,1,1,1
2739,"@oadiakosmos @Schockadin @Fjordspringer @Schnubb36 @gselsbaer @transsimian @3rd_stone_f_sun @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org ... aber da steht wieder mal die Religion auf der Bremse. Natürlich muss man aufpassen das diese Technologien nicht missbraucht werden oder die Gewinne nur bei den Eliten hängen bleiben. Was Atomwaffen angeht geb ich dir recht, da hätte man sich gewünscht das die Kirche bremst.",2,2,2
2740,"Liebe Freunde, Aufbau eines freien Gesprächskreises ""Deutschland"" im Raum Frankfurt/Main. |LBR| Meldet euch bitte!",2,2,2
2741,#TagDerMenschenrechte |LBR| Die Bekämpfung der rechtsextremen und rassistischen Ideologien hinter der rassistischen Gewalt ist zwingend notwendig,2,0,0
2742,@Emilbriard @GoeringEckardt @Die_Gruenen Die Rhetorik der AFD Redner erinnert mich an die Propaganda der Nazis zwischen 1933-1945!,0,0,0
2743,"Und anstelle sofort abzureisen,jammert dieser armselige Gauck auch noch mit den Griechen.",1,1,1
2744,In Wien . und wer ist Besitzer? Ein Jude?,0,0,0
2745,"@Joemino Prostituierte kann sich nicht mal ein Hartz IV leisten, Asylanten sucht euch Wichsvorlageni n Pornos!",1,0,0
2746,"@_denk_mal_ |LBR| ES WIRD ZEIT, DIESE KRANKE ZU WARNEN!",1,0,0
2747,Dort gelang es sogar einem Kameramann unter einem Niqab mit einem erfundenen Namen in ein Flugzeug zu steigen. So etwas kann nicht sein.,2,1,0
2748,@Ralf_Stegner Ein SoZi war schon immer ein Verbrecher am deutschen Volk!,0,0,0
2749,Alle Bestrebungen zur schnellen Beendigung der Diskriminierung von Frauen u. der Gewalt gegen sie muss verstärkt werden #Weltfrauentag #TBB,2,2,2
2750,Behördenumgang mit #Amri im Vorfeld des Anschlags muss restlos aufgeklärt werden. Viele Fragen bleiben. #Breitscheidplatz,2,2,2
2751,"@Sakoelabo @Padit1337 @SawsanChebli Soweit ich mich erinnere, bin ich der Arbeitgeber von Frau Chebli.",2,2,2
2752,"Die Faschisten der SPD,nennt sie endlich so!",0,0,0
2753,Gauck entschuĺdigt sich! Der Satrape der Besatzung!,0,1,1
2754,Kapitales Versagen in sächsischer JVA mit PK nicht geklärt! Unauffälliger Gefangener zerstört Lampe&amp;Steckdose +begeht Selbstmord? #Al-Bakr,2,0,0
2755,"Steht auf,habt Mut und kämpft! |LBR| Für die Freiheit Europas,für die Freiheit Deutschlands!",2,2,2
2756,Tragischer Tod von Bundeswehrsoldaten in #Mali. Es braucht keine deutsche Ordnungsmacht in #Afrika. Abzug d #Bundeswehr dringend notwendig.,2,2,2
2757,@weidenkatzl Leider nur wenige national eingestellte Mädel.,2,1,1
2758,"@ericcartmensmum @MiataMuc @HelgeThiessen Gute Nacht. Ich bete darum, dass Ihr alle schwul werdet ☺",2,2,2
2759,"@Tom174_ @FrankyB122 @stefanolix @Die_Gruenen Wer in einem leidlich sicheren Lager ist, hätte hier eh keinen Anspruch auf Asyl. Oder Anerkennung als Flüchtling.",2,0,0
2760,"Jetzt wird der Entwurf der ""Erklärung zu Christen und Juden als Zeugen der Treue Gottes"" in der #ekdsynode beraten+zur Abstimmung gestellt.",2,2,2
2761,@fidelisamica schau doch Pronos wenn du mehr Redeanteil von Frauen hören willst,0,2,2
2762,"#USA: Wo Demokraten für Establishment,Korruption und 'Weiter so' stehen, siegen die Trumps. Mit Bernie wärs anders gelaufen. SPD aufgepasst",1,1,1
2763,@mountainman1977 @allesevolution Ich möchte nur meine zentrale Bedeutung sichergestellt wissen.,2,2,2
2764,"@kjempeslu @connor_larkin Nirgendwo steht, dass man auf dumme Fragen von Unbekannten ohne Ende antworten muss.",2,2,2
2765,"Ich glaube an das freie Europa,an das freie Deutschland.",2,2,2
2766,@Beatrix_vStorch Und warum War Claudia Roth eigentlich nicht auf den Wahlplakaten? ???,2,2,2
2767,Übrigens: Man kann Meinungsfreiheit nicht missbrauchen. |LBR| #Servicetweet,2,2,2
2768,@Neodeutscher @KonseqLiberal Ich weine Deutschistan keine Träne nach,0,1,2
2769,"@rspctfl @Innenwelttramp @ergroovt @houelle_beck @ThomasMichael71 @ksemann2 @DrKassandraPari Bist Du nicht in der Lage zwischen Weltanschauungen und Ethnie, Hautfarbe, Geschlecht zu unterscheiden?",2,2,2
2770,"@NorgePrivacy @PeterPa34083139 Traditionelle Frauen, wie aus den 1950-1960ern , wären mir als Christ, lieber!",2,0,2
2771,Die Bundesregierung sollt künftig nur noch von @ClausStrunz befragt werden. #Bundestag,2,2,2
2772,"@DIW_Berlin Tja, dumm nur dass man Quotienten wie Alter, Erfahrung, Branche u Position bereits rausgerechnet hat, aber Hauptsache poltern",2,1,2
2773,"@MaritaFickel @worrius @SteinbachErika @AfD @Alice_Weidel @JTrittin @LeniBreymaier @janfleischhauer Die Anzahl der dreckigen Bastarde in diese Politverblödungsshows wäre bei 100%, wenn nicht hin und wieder jemand von der AFD dazu käme.",1,1,0
2774,"@rspctfl @Innenwelttramp @nadine_wickert @bruck_68 @ergroovt @ThomasMichael71 @houelle_beck @ksemann2 @DrKassandraPari Zeig erst mal dass Heilige Buch der Atheisten, das uns irgendwas vorschreibt.",2,2,2
2775,@Verlierer50 |LBR| Und keiner wagt aufzumucken in der UNO usw.,2,1,1
2776,"Ja, in dem schwarz-roten Papier fehlen „Leuchttürme“, und es enthält auch keine „großen Würfe“. Martin Schulz, Angela Merkel und Horst Seehofer stehen für alles, aber keinen „Aufbruch“. All diese Erwartungen aber sind unrealistisch, tendenziell unpolitisch, und maßlos allemal.",2,2,2
2777,Danke an #Lanz. #Lichtenhagen mahnt uns. Kein Fußbreit den Neonazis!,2,1,0
2778,"@kjempeslu Nö. Sie müssen es einfach der Partei überlassen - oder eintreten und mitarbeiten, dann dürfen Sie auch mitentscheiden.",2,2,2
2779,"@vadderland @nopgy8i7 Die Schlacht vor Wien wurde jetzt nachträglich verloren, dank Merkel u. ihre Anhänger.",2,2,2
2780,"@MyChiffre @Chrisl137 @HugoMuellerVogg 53,9 % der Flüchtlinge haben B1 geschafft. |LBR| Die 4/5 beziehen sich auf Analphabeten.",2,0,2
2781,"@ZeichenTaten @ThomasMichael71 @mountainman1977 Armut geht aber nicht per Zauberhand zurück. |LBR| Und ja, Kultur ist ein Faktor, der Armut fördert oder verringert.",2,2,2
2782,"@FraukePetry @AfD_Support |LBR| Genau ,das macht die NPD.Rechte, schließt euch zusammen.",2,2,2
2783,"Imame und Hassprediger sprechen im Hassmoscheen offen über den Dschihad und |LBR| verbreiten und verherrlichen Scharia Ideologie. So etwas darf es in |LBR| Deutschland, in unserer Gesellschaft nicht geben.",2,0,0
2784,@mj123451 Im Nationalsozialismus diente Pimpf ab 1933 als Dienstgrad für 10- bis 14-jährige Mitglieder des Deutschen Jungvolks. Nach bestandener „Pimpfenprobe“ durften sie auch den Schulterriemen und das HJ-Fahrtenmesser tragen.,2,1,0
