,Unnamed: 0,Unnamed: 0.1,text,label
4652,2076,2076,قصدو الاوباش لي بيشبهو رجا الزهيري ولي ع شاكلتو ، إذا بعد ما عمل نائب معو مسلحين بيفتحو جبهة وسكروا الطريق لينزل حضرتو واطلقوا النار ع العالم فكيف ليعمل نائب ، وإذا عم تحكي من منطلق طائفي بدعي كل سني وبش حسب تعبيرك ما يصوت لمعاليك بقضاء الشو,0
384,325,325,والله العظيم انا مش فهمان ولا كلمه قالها وهاب حدا بس يترجملي ,2
3877,4157,4157,روحي عالمطبخ ياكلبة الدب,0
3426,3355,3355,علوي وصخ,0
2279,2767,2767,يا معاليك انت على حق لكن سؤال المليار دولار عا كم شخص توزعت   كل واحد مجرم و ساعد في تدمير سوريه ولي  ,2
3180,5213,5213,طز فيك وببرنامجك يا مارسيل غانم كلب سعودي تفه لك لو حدا عم بهاجم السعودية متل ما هاجم ضيفك روؤساء لبنان لكنت طردته من الاستديو بس كلب متلك سعودي بتاخد كلامه بابتسامة ولا كأنه حكا شي تفه,1
2438,4122,4122,شو وايك تحط صرماية عتيقة بنص حنكك انت كمان ما حدا خائن غير سلالة القرود الاسدية باعو البلد للصهيوني والايراني المجوسي,0
2541,2242,2242,ومين هالخرا هذا ,1
2047,5228,5228,اين مهنيتك يا أصلع يا عبد المال شكرا لحقدك المدفون تفه على مارسال غانم,0
3742,2608,2608,مع تقديري و محبتي لك أستاذ وئام الا أنه ليست قطر وحدها و لا المنقرض القرضاوي وحده من شكل راس الحربة في  ,2
1797,999,999,عندما يذوب التلج يبان المرج واذا ناطر عثمان ليضع الاصفاد منقلك نطور يا كديش ليطلع الحشيش ,1
4324,988,988,كيف كل زمن وإله أتباعه الزقيفة بإيام الإحتلال السوري للبنان، كان أشهرهم ناصر قنديل زال الوجود العسكري وتبخ… ,2
2782,423,423,افتخر بمدرسة العماد العون,2
2642,5040,5040,في كتير عالم يا خيي ما بتعرف أو ما بدها تعرف حقيقة فكر جبران باسيل,2
1403,2380,2380,بلبنان هي أوطى صنف,1
3338,521,521,جبران باسيل رجل دوله وطالما الجميع يعمل لطائفته فمن حقه هو ان يعمل لطائفته,2
3196,2630,2630,كيف بيطفوك انت يا حبيبي الجماعة دعموا الدولة مش سعد الحريري خلص سكوت,2
2337,5185,5185,اكبر متخلف عرفتو الدولة اللبنانية انت هيك عم تحرق دين العيش المشترك يا عنصري ولك اني كنت ايد الرئيس,1
2680,1185,1185,يقصف عمرك ما انتنك,1
2151,4879,4879,حيضل سعد الحريري داعسك ,1
1886,2694,2694,كل العرب جرب ,0
4311,791,791,اصلا مع هيك عالم لازم نستخدم لغة الصرامي يا نعال الجنبلاط ,0
2980,3935,3935,والله يا أخي الكريم أغلب القطريين بلا ذمه ولا أخلاق ولا شرف للأسف,0
3675,4619,4619,كان من ضمن برنامج القمة عقد مؤتمر صحافي مشترك بين الشيخ نصر الدين وامير قطر لكن ما ضل وقت ,2
512,5113,5113,حذف تغريدته لانه كلب من كلاب الترك شركسي الاصل او يوناني,0
186,5819,5819,مرة واحد معي بالشغل من كوبا عم يسألني عن الأكراد انو مين وشر بيفرقوا عن العرب صفنت شوي وقلتلله ما بعرف شو أقلك متل بعض تماما بس واحد بيحكي كردي والتاني بيحكي عربي,2
1664,2890,2890,لو كنت سوري يمكن كنا عذرناك بس انك تكون اعرابي وجاي تاكل هوا هون بحط البوط بتمك ولاك,0
1529,5197,5197,خدو هالتغريده وروحوا نامو انتزعة السهرة الهارب من العدالة بيحي وزير العدل خبصها مبارح هاجم العدل والعدالة والداخلية,2
1085,1919,1919,سؤال ليش نفس الأشخاص تعليقات؟ ,2
997,730,730,والله ما قاريك ولا سامع فيك ولا مغبر على صرمايتو زحط ,1
2586,2497,2497,أنا ما بعرفو لعلاء الخواجا بس حبيتو لأن قدر ينشفلو دمّو ويحرقلو أعصابو ويجننو لوئام وهاب   ,2
611,2346,2346,القزم جبران باسيل طلع له فانز يدافعون عنه,0
184,4055,4055,سوف نرى كلاب زغرتا ولبنان وبيت فرنجيه وسنرى كيف سوف يستطيعون الهرب وتخليص انفسهم,0
351,3135,3135,أنا واحد من البشر بكره الفلاحين,0
3125,972,972,ما حدا غيرك أمير الإرهاب والمجرم السفاح طز بهيك بلد خلف امتالك يا حمار ,0
3826,1072,1072,يادكتور علي لقد جانبك الصواب في نعت وئام بالوطني فالوطني يكون عونا في لم الشمل واللحمة الوط… ,2
479,622,622,منقع صبخ والله مايثمر فيهم مهما نسوي ,2
307,279,279,الله يلعن الإخوان المسلمين و بلي بذرهم للمرة الالف على التوالي أُناشد رئيس كوريا الشمالية المحترم كيم… ,0
1850,4173,4173,يحرق عرضك روحي عالمطبخ فضحتي لدنيا وانت وهبلك,0
1931,1534,1534,انتي اخرسي ومادخلك,1
4522,310,310,فلوس قطر مهمتها السيطره على الحيوانات والبهايم وفي الاخير يشتغلو في القواده هذه نهاية كل شخص يدخل او يهتم بقطر ,0
4272,5298,5298,روح من وجهي ولاك وهابي نجس يلا حقك بلوك تفه,0
3402,407,407,طيب ياخي تلحس انت ويلي لاحقك علم لا ينفع متل الخرى بس شغل صف كلام بلا اي طعمة,1
3365,962,962,يجب أن تعمم صحيح   ,2
3871,4329,4329,أفحمتني يا محمد هيدي جملة من الإنجيل يعني عالقليلة معترف فينا مش متل غيرك بس يا ريت بتقرا,2
4165,3623,3623,اتمنى ان أحاورك ولو مرة ولكن في كل ما تكتبه لاقيمة له للأسف مهضوم بتخلينا نضحك ,2
1433,1756,1756,الوزير جبران باسيل للمرّة الثانية على التوالي يقرّ بحق اسرائيل بالوجود والأمان,2
3223,3753,3753,جبران باسيل وعمو ناطرين شهادتك هني ليعرفو شو يعملو روح شراب ارجيلة انت,2
13,4623,4623,وليد جنبلاط عميل لليهود كلب متلك ومال أسيادك عملاء حقراء الخنزير اشرف منكم,0
2973,2423,2423,بالفيديو جبران باسيل يعترف بحق الكيان الصهيوني بضمان أمنه,2
1007,3064,3064,ما تقول الا عوني فلتان من الزريبة لا أهل ربو  فيها  كلاب العونية ما عندهم غير قلت الأخلاق مثل معلمينهم    ,0
3561,1851,1851,أنس أزرق عادي يعمل إنترفيو مع معراج أورال بس بينطعج لمّا حدا يكتب كم بوست فيسبوك متضامن مع ضرار خطاب,2
3767,4819,4819,عن جد جحاش القوات و اذار نهيق و نهيق,0
3832,1656,1656,كول هوا نحن مامنشتغل عند كلبك بشار,1
2205,1548,1548,في مثل هذا اليوم فطس بغل الأمة,1
2272,818,818,شو قصتك يا زلمي ؟ بتضلك مرتبك وكأن اللواء عثمان راح يجيب أجلك و يجيب لك عقد نفسية مع إنو إنت بتقول إنو… ,2
3901,323,323,يجب ان تعمم على كافة وظائف الدولة ,2
948,2569,2569,كول هوا انت يلعن زايدك وسلمانك,0
917,3132,3132,صادق ,2
1579,68,68,أذا جبران باسيل يقودكم والجاهل شيخ الجاهلية يصفق للقرد       اكيد بيكون ي…,0
337,4928,4928,عزيزي وئام وهاب و ايه نعم رفعت الكلفة لأن حتّى كلمة استاذ كبيرة عليك انت اكبر منافق و اكبر جبان,1
4583,5651,5651,هذا ليس الكلاب من كلاب إيران وحزب الشيطان ,0
377,879,879,البغل الخالد,1
2354,5733,5733,انا كنت جرب احكي انو لبنان و نحن ولازم وحدة وطنية اي شي بيهوي من هيك شعب عميل للعدو الصهيوني و بكل وقاحة بدن يتجرأو على رناجرنا الي اطهر منهم ومن اذعمائهم نشالله رح يجي ليوم ويعرفو انهم لا شيئ فقط ذباب لا اكثر,0
2043,3158,3158,اصلن مدعوس بس زيادة الخير خير ,2
40,439,439,خبر يبشر بالخير وببدء بناء الدولة ,2
932,1322,1322,لسه بصرعوا طيزنا بدكن نصير متل العراق وليبيا يا حمير تجاوزناهن بأشواط، هلق لو نصير متل العراق وليبيا تحسن كبير جدا,1
1832,2313,2313,لبنان يحتظر عنوان المقالة,2
78,1161,1161,و الناشطات ما طالبوا بالقاء الضوء على بلدكم الزباله,0
4174,4369,4369,دويلة ؟ ودويلة معلمك ,2
2560,573,573,خليك ببرميل الزبالة يا وهيدا بلوك هههه 😎,1
571,5728,5728,حتى لو بسوريا  بالنهاية العيل اللبنانيه والسورية ممتزجين نفس العائله واﻻجرام بدمهن بدهن حرق مش دعس,0
2373,1227,1227,عنجد انو عماد عثمان عملك عقده ولازم تروح انتا عند طبيب نفسي حتي تتعالج منها شكلك اهبل ,1
3401,3820,3820,لا يوجد أقذر و احقر عزمي بشارة و وضاح خنفر الا القذر وئام وهاب ,1
127,977,977,النسوية هلأ صار بدها تمثيل حسب الكفاءات أما بغير مطارح بتطالب بـ وبحصص لما يكونوا النسوانات قليل التمثيل تبعهن مشان يدحشوهن بكل مطرح غصب 😂,0
3316,4339,4339,طز بهيك بلد وهيك شعب وهيك حكومة,0
928,4279,4279,ما حدا مجنون ومجرم الاّ انت لا غيرك ,1
3625,593,593,قداي بدك نمرة الضبان خبرني حتى شوف اذا في قياسك لانو صباط الاستاذ كبير بغطيك كلك فا بدك وحدي تجي عقياسك ,1
2062,5385,5385,والله ماحدا حمار غير الشعب اللبناني الأخ طالعو يخت وعامل فيها مدير,0
4501,4657,4657,الحريمة بتضل حريمة,0
1417,498,498,صدقيني مش طبيعي   جلطني ,1
248,1397,1397,احلى ديما الله يبسطك,2
4502,4528,4528,كلام اصابكم جميعا يا من تتحكمون بهذا البلد وبهذا الشعب المظلوم ,2
4398,3738,3738,اي مزبوط انهيار حيط نفق شكا وغيرو هني تراكمات من وزارة الطاقة وأكيد جبران باسيل هو المعني الأول منا وجر,2
1930,2600,2600,طيب نحكي منطق معقول الشيخ نعيم حسن يقول على الملأ نؤيد سياسة وليد جنبلاط؟ معقول,2
2812,2954,2954,خراس ولاك,1
1203,5170,5170,هوا عليك وعلى كل الالوان نحنا عنا لون واحد برتقالي غصبا عنك يا ابن الكلب,1
2713,2527,2527,وزير الخارجية جبران باسيل في مقابلته,2
4276,4472,4472,اخت قطر وخنزير قطر وكل مين بيشد ع ايد خنازير قطر ,0
158,1451,1451,كل دولة بتدعم الاقتصاد اللبناني نحن معها ,2
1804,5261,5261,معقول أحمد ياسين عم يشتغل مستشار اعلامي لمعالي وزير الخارجية جبران باسيل,2
2582,1289,1289,بس اسمع تصريحات جبران باسيل,2
3938,1947,1947,والله ماحدا بدو عرض على طبيب نفسي غيرك شكله العماد عثمان عملك حالة هستيرية ,2
1503,5306,5306,حيوان مقمل وهابي قذر نجس يلا ولاك على خيمتك,0
1631,3501,3501,لماذا تنتقد قطر فقط الامارات والسعوديه نفس النهج ,2
4665,3186,3186,مو جبران باسيل لي يقرر إن أمن إسرائيل حق والا ما حق,2
3190,4405,4405,طز بهيك دولة والف طز بالحريري الفاسد,0
2209,2552,2552,ما تكون مفكر جبران باسيل اله لا يا عمي زلمي متلتنا متلو,2
288,3833,3833,المهم نحنا فينيقيين مش عرب واللاجئين السوريين ما بيشبهونا,0
2269,2224,2224,اخر صرعات العهر و الشرمطة و النصب و قلة الاخلاق هو جبران باسيل,1
260,3162,3162,يعني يا انت أهبل يا مصدق حالك,1
1760,3443,3443,عفواُ بس لو بتوضحي مين قصدك رئيسي؟ ,2
3640,3703,3703,انت بعدك عم تحكي افتكرتك محبوس ,2
3975,821,821,جبران باسيل أنت متعود على تأدية الأدوار القذرة؛ فلا غرابة,1
1147,3919,3919,مينك يا شخاخة بدك تعلمي العالم؟ومن ايمتا يا عونية صرتي تفهمي لو فيكي شوية فهم وشرف ما بتمشي ورا معاق باع عرضو للنظام السوري ونام بحضن اسد الاجرام لاغتال رؤوسائنا ونكل فينا ولاحقنا وبعدو عم يفجرنا وماشي تحت جناح ميليشيا حسن نصرالله رجعي شوفي يا عونية كتابك البرتقالي بتفهمي قصدي,0
2857,5111,5111,اللي استقبلوك أتفه منك يا اخونجي ياخائن,0
876,3196,3196,كول هوا كذاب وفاجر وبابوجي أنضف من لحية حسن البنا وايردوغان الماسوني متعهد الشرق الأوسخ الجديد لكن وعد ,0
4065,4692,4692,من فترة كنت عم تحيي اللواء عثمان لأنو ما قبل تدخل وليد بيك حسب زعمك وقلت بدنا هيك ضباط اكفاء بس الهيقة,2
1660,5409,5409,معقول عم تقل بالعشا كرمال هيك عم تحكي شعر ,2
3038,5039,5039,يا بغل العلم الي حضرتك حاطه هو علم تركيا يا طشم يعني مابعرف غبائك العجيب وراثة ام اجتهاد شخصي بس ترى يلبقلك علم تركيا لان علم الحمير على حساب مستجحش,0
3081,3326,3326,رحمه الله قتله أسيادك أيها البوق الكبير ,1
4503,4361,4361,لبرنامج حوار اليوم كانت كلمة الوزير جبران باسيل واضحة ودقيقة بالنسبة لموضوع النزوح السوري ونتمنى على الدول العربية مشارك,2
1479,3942,3942,لعنك الله يا موريتاني ياقذر اصلا انت بلا شرف وماتربيت زي الناس يا جزمة الرجال ميت رحمه الله,0
2329,2231,2231,ولك يا زلمي عنجد استحوا على حااكن شوي و احكوا قد حجمكن، اذا معلمك ذات نف… ,2
1953,5151,5151,انا برأيي تسد نيعك وما تتفلسف كلهم فاسدين، انا بوافق بس تبييض وتطبيل من المتخلفين الكل… ,1
1277,4230,4230,جبران باسيل صديقي,2
2418,5155,5155,ياخي انا بكره البنات كره العمي,0
1884,1859,1859,ومين بدو يكب فتن ويتشدق على التلفزيونات    ,2
2426,1510,1510,صدقتي ديما لكن للاسف اللبنانيين من اكثر تخلفا وعنصريه,0
2061,3207,3207,اذا هو مجرم انت شو بشرفك اصلا لو عنا دولة متل الخلق والعالم كنت هلق يا بالحبس  يا مجنس سوري,0
3031,383,383,أقترح عليك ان تسدو لبوزك ,1
2144,1552,1552,قبيحة منظر ومخبر,1
1241,5434,5434,استغرب من كلب من كلاب عرب الشمال المهاجرين من قمع اوطانهم يجي يحاضر علينا كالعاهره تحاضر عن الشرف ياعزيزي ليس كل الحكام مثل بشار الحمار,0
4327,5336,5336,فيك تقلنا مين قتل وسام الحسن يا كنز المعلومات انت,2
285,2951,2951,بدال ما تكلم عن تغريدة لئيم ما شفنا دولتكم دولة الحمارات تدعم لبنان وماشفنا حضوركم ,0
459,297,297,هي وقفت على زعابيط التويتر في زعابيط عملوهم وزراء ونواب,2
4306,4812,4812,مشكلتك حمار ورح تبقى طول عمرك حماااااار ,1
1393,2087,2087,ايه وشو دخل هاد الكلا ببيت الاسد هاد الكلام كله قبل مايحتلوها اسيادك النصيرين ,0
2371,695,695,مهم انت تقول مين نسمي أهم شي و وين بحب قلك وجودك متل قلتك احترم حالك كرمال ما تضحك عليك الشعب ,1
2445,5766,5766,لبنان شامخ بعروبتو بأخواتو العرب بس الفرس ما جلبو للبنان الى الدمار لعنكم الله ايها الفرس المجوس,0
2129,5268,5268,كول هوا يزم,1
1247,5626,5626,يستاهل الردود العنيفه طالما لبنان لا تردعه ,2
1603,1294,1294,ثقل فراغها وخفة وجودها، اهنيء من كتب لك هذه الكلمات رومانسي الاخ،,2
4473,3564,3564,مسلسل مكسيكي كرمال نائب لبناني تتأكد اذا الزبالة مغروزة او الا الله يعطيها العافية,2
3348,3781,3781,وشو فهمك انت يا غبي روح انضب ولك يا واطي واحد حقير ومنحط,1
2569,2305,2305,والله لا يسلم فيك ولا عطمة يا باسيل يا ابن جبران,1
1369,3961,3961,هيك بدافعو عن شهيد قائد ؟؟ اجري بتربايتك يا بلا شرف,1
3307,5548,5548,كل واحد درزي عايش و عمبيشتغل بقطر يلا لبرا ما بدنا ياه لنشوف اذا فيك تتحمل مسؤوليتون يا وئام ,0
1679,229,229,قديش صرت كاتب سمعت شي مرة البيك تطلع عليك او رد يا مفتن الطايفة يا ابن شعبان؟ الله لا يوفقك كما قالوا… ,0
2069,3049,3049,جبران باسيل هدد إسرائيل بأمنها وقال إذا كانت إسرائيل تريد حقاً أن تضمن أمنها وهذا من حقها  اذاً عليها أن تتوقف ,2
3662,2785,2785,ليش بحسك بتعوي كتير يا كلب بشار مفكر اذا عويت حدن حيرد عليك ,1
1171,5184,5184,وممكن تطويل لسانك على من ينهب الدولة,2
519,4165,4165,تؤبريني شو ألبك حنون ما خطفتوه انقذتوه وليه ما ألتلك انو مخك ما بيستوعب روحي عالمطبخ وبلا جعدني,0
3573,4775,4775,وهاب الجحش ماع ماع ماع ,1
1288,670,670,ما نايكن الا جبران باسيل عن جديد منا وجر,1
431,5307,5307,اجا الوقت لقلك يا عقاب صقر انك اجحشن جحش بالعالم,1
3646,1203,1203,اه يا هبيلة غنم ,0
3421,5720,5720,الرعاع اللي هاجو بسوريا نحنا قرفانين منهم وقلنا عنهم خونة وجلب بوقت اللي كان سعدو وجعجع عاملين مهرجانات ليدعموهم وهربولهم بواخر سلاح,0
4673,5487,5487,وفِي طبقة مستقلة هي البغال البشرية مثلا الأخ صاحب التغريدة أدناه,1
970,3121,3121,وظيفتو يهاجم جبران باسيل,2
3789,649,649,عهد معجبة بأبو زميرة و اماني مغرمة بأبو مخطة بشار الاسد,1
2242,2759,2759,انت واحد قواد يا وهاب مين ما يعرف انك مأجور وتنشرى بكم دولار ,1
2860,4113,4113,واحد غجري نوري قرباطي,0
3803,4077,4077,كيتا يازنجي ياحمار تفوو عليك,0
1326,533,533,كأنك ابنه عم دافع عنه بيخلق من شبه اربعون ,2
3291,212,212,لو ما في سلاح حزب الله كنّا شفناك بالسجن كنّا شفناك عم تتحاكم لانك قتلت محمد بو دياب كنا شفناك متل… ,2
2397,2922,2922,تفوووو عليك سوري جربان مالنا ومالكم حريصة تحرقكم انتو واهل فلسطين,0
3710,3619,3619,يحق للرفيقة ندوووون ما لا يحق لغيرها,2
2184,4817,4817,انت كلكم تبع القوات بهايم أو في جحاش وحمير وخواريف معكم هو وعم بدافع بسلاحو عن لبنان ضد اسرائيل وضد التكفيرية وما خليتو سكين ما طعنتوا فيها ولو قادرين بالسلاح كنتو مستعدين تحاربوا اتدافعوا عن حبايبكم اسرائيل وحلفائها هلأ صار بدك يا يهاجم اسرائيل والاه حيرتو سمانا انتو القوتجية,0
2878,264,264,يا ريت نفوسنا بجمال ونظافة وطنا شو كان عبالنا المشكلة مش بالوطن أستاذ وئام مشكلتنا بالشعب ثم بالدولة… ,2
3769,3351,3351,الملوخية هي سيمبول الحب الجميل اللي من طرفين,2
3644,3478,3478,صحيح يا نعال كما انتم يولّى عليكم من دحلان الزفت الى عزمي قذارة,1
354,604,604,مشيخة السرقة وباكاوية النهب والكذب والدجل والعمالة ,0
927,3699,3699,المعنى ان جبران باسيل اشرف من نبيه بري الماسوني,1
3390,3612,3612,من راقب الناس مات هما قررررررر ربت يا وءام ,2
2734,5379,5379,النازحين السوريين بكل وقاحة بيطلعوا يطالبوا الدولة اللبنانية,0
824,2858,2858,طعمرك مازنخك و م اكذبك العقاب لوهاب وهاب قاتل ابو دياب ,1
196,4083,4083,لعنتوا شرف الثورة يا أندال,1
3437,392,392,قد يكون كما تدعين لكن له مبدأ واضح مو متل العواهر الي عندك ,0
2986,3742,3742,انت اخر انسان بيحكي انت لازم من سنين تكون مزتوت ومشلوف بالسجن عميل سوري وانسان تافه وبلا احترام    ,1
2102,4436,4436,تيار العار البرتقالي هو تيار الغدر كما غدرو بالحكيم والقوات وانقلبوا على اتفاق معراب ينقلبون الان على الشيخ سعد الحريري تفوووووو على الشريف فيكم,0
2696,5544,5544,تاريخنا مشرف تاريخنا معروف منا بحاجة لحدا يخبرنا عن تاريخنا ,2
114,3123,3123,الدروز اكبر خونه للامه العربيه وهذا يكفي,0
4320,5429,5429,اردوغان عبارة عن ابن انيسة اخونجي,0
3533,5314,5314,واحد من زغرتا بيسوى عشرين واحد قوتجي,0
160,5156,5156,اودع مليار عشان حزب الشيطان بلبنان يمر بمرحله صعبة بعد ما توقف الدعم الايران اثر الحصار عليها,0
3001,3434,3434,بدي اشوف وين وح تصفي يا شيخ النور انت وكراكيعك اذا طلعت روسيا من سوريا عليم الله غير اهل درعا يحتلو الشام ويربطوك انت ونورياتك بجبل قاسيون,1
3683,5479,5479,شو ما دفعلك ,2
4125,1280,1280,احييك علي رؤيتك الصائبه تميم وعائلته ارهابيين ويدعموا الارهاب بكل قوه ,0
694,5446,5446,قمة السعادة لما تحضر منا وجر,2
1214,5271,5271,"""روح انتحر كب حالك بالبحر اطهر ارض و انجس قوم""",0
1938,1538,1538,العرب جرب انتو حلو مشاكلكم الي صارلها سنه وبعدين شوفو مصير غيركم منافقين,0
2475,3684,3684,لا ثقة بكل العرب أذا فلسطين وباعوها ,2
4270,4585,4585,أصلن خلفة البنات بتجيب العار,0
1613,841,841,ولااااااااااا طهر نيعك قبل ما تجيب اسم البيك يا صعلوك ,1
2598,5645,5645,مايقدر يرد ابن درزيه واطي,0
1640,2042,2042,الفاسد مش خائن,2
1243,5294,5294,فشرت ولاك حيوان وهابي كلب ساعتك قريبة يالقيط,0
1700,1491,1491,تلحس ,1
8,239,239,كل كلاب ال سعود مكانهم قفص القرود ,0
2421,3583,3583,نحتاج أن نحترم القوانين و الأنظمة في لبنان كما نحترمها في دول الخارج و الباقي تفاصيل ,2
484,742,742,اكبر ظلم اذا الرئيس سعد الحريري بيمضي نحنا لليوم مراسيمنا ما انمضت من جبران باسيل بحجة ا…,2
172,5783,5783,عفوا بس ايمتا بعتيلي لينك غناية انت و انت خراس,1
3776,3729,3729,نعم هيدا الخسيس هو اكبر عميل صهيوني من زمن الحرب اللبنانية كان كتائب وبعدين صار قواتجي,1
1788,5489,5489,السيد الرئيس الكافر بشار الأسد يحتفل بعيد المولد النبوي الشريف القيادة الحكيمة منحبك,0
1833,108,108,ربما يكون عماد عثمان بمثابة صندوق اسود للمشنوق ,2
4042,3873,3873,انضب يا حقير منعرفكن كلاب مين يلعنك واطي,1
2166,330,330,مي شيدياق ناحسة سما هالحكومة يا جماعة غيروها بركي بيمشي الحال,0
1756,4054,4054,لم ترى عيني أعهر من مسيحي لبناني يقف جنباً الى جنب مع حسن نصر الشيطان وجماعته ,0
312,1782,1782,وهاب الإستفراد بالتعيينات ومرحلة إلغائنا إنتهيا ,2
3011,528,528,قلتلي ولاحساب طائفي وأنا معك بس فيها حساب عائلي عائلة كاملة من ثلاثة أخوة تنجح فعلاً تجربة رائدة رجاءً… ,2
2748,4104,4104,بتعرف شو الفرق بين الحر وبين المأجور هذا هو انت بوق للنظام ,1
753,3651,3651,لحكي موجه لجحاش اربعطعش الشهر وكل شي عدا ذلك وخاصة أهل المقاومة عراسي من فوق ,0
2794,141,141,زحيف ,1
4285,5826,5826,مبروك عليك شيخ الجمهورية الايرانية الطبل,1
2933,558,558,هذا وتوه ماعطينهم مليون عطاهم الله سقم ولسه بكره بيرجعون يردحون ويسبون عمر  ماينعدل ,1
3254,4373,4373,لهجة شاوية فصحى,0
570,2195,2195,عشان مفيش مدرب خراس مرمي فاهم,1
1474,1334,1334,لما بيكون فيه شعب سخيف متلك بيهوج بنفس وقت هجوم الإمبريالية فلازم يندعسو مع بعض أنت سخيفة لدرجة التفاهة,0
3827,719,719,وهيدي تاني مقالة يا باطل ههههه ,2
4105,4666,4666,اضحك مع أرنب الجاهلية حنجيبك ,1
1798,3559,3559,اوعا تفقع او يطقلك شي عرق تروح فيها يقوم يحسبك علينا اوسكار اوعا كل شي ولا اوسكار   ,2
2384,4664,4664,يسعد صباحك جيمي بالعكس انا بحب أضحك وضحك الناس على شخص ما عندو لا شغلي ولا عملي الا يضحك العالم عليه ,2
4464,3845,3845,انت يا جحش اسمك صهيوني انقبر ضهار من صفحتي وروح تخيب برا يا واطي يا كلب يا جبان,1
1094,925,925,يلا ضبوا تويتات مقابلة جبران باسيل و نزلولنا تويتات التضامن مع الرفيق مادورو,2
1682,218,218,ارفعوا العشره مشكلتكم ما الو خص علاء الخواجة يا صاحب الصرامي ,1
2732,2942,2942,خط الأحمر الوحيد هو القانون يا عمر وكلنا تحته ,2
1437,4153,4153,يخربيتك روحي عالمطبخ لو شافك هتبقي مصيبه  ,0
2398,3867,3867,انقبر احترم حالك يا واطي واغبى واهبل من العونية ما في,0
2507,3119,3119,تيار الفتنه والكذب والتحريض  تيار المستهبل,0
1807,4930,4930,أخرس ياعميل إيران فأنت أصبحت بوق لأعداء الأمة العربية ,1
3544,2392,2392,رسالة لذات ماضية عتيقة والله,2
3795,3971,3971,بتحط صورة بتقول السوري يضب غراضه ويرحل وبعدين بتقول ما في ضرورة لتغذية الحقد إنتي حمارة ولا عم تستحمري,1
1921,3573,3573,التعليقات خوتة فظيعة,2
3597,5559,5559,اجواء اوروبيه بواقع صومالي زنجي حقير,0
607,807,807,مين انت بس؟؟؟ على كل حال هيدي قطر يلي ابو لفة تاعك حسن كذاب فلق سمانا بلوحات شكرا قطر أو نسيتوا يلي بيسمعك بيقول… ,1
1492,5312,5312,عجباً لقوم لا يمكنه التمييز بين المحسن والمستغل ,2
1373,5405,5405,لو بتخرس ولا احلالك انقلع شقفة مجنس لاجئ عندنا,0
3156,2810,2810,هذا مجنون رسمى أو يخطط أن يصبح خروف فى بعبدا,2
2987,5460,5460,لولا الفلسطينيين واللبنانين والشاميين لكان انتو لليوم تشربوا بول البعير تاكلون بصحن وتبزقون منو,0
1934,5368,5368,جبران باسيل حليف حزب الزباله حلفاء شياطين ايران لبنان المزبله ومصدر المخدرات ومصدر الاٍرهاب,0
911,765,765,شعوب مرتزقة، أين ما يحل المال تركضون وراءه ولو على حساب شرفكم ,0
2526,4713,4713,شو توقيت غير مناسب القصة كلها هبل نسوان ولا رجال ولا قرود عايشين سوا شو تعمل قرية للنسوان لحالهن,0
3363,2883,2883,جلدوك جلد ما قصروا ولله يا لاجئ,0
2759,2723,2723,ضابط شو سوي اكيد نسيت الري ,2
3894,1916,1916,شوي شوي علينا بالتغريدات مش عم نلحق نقرا ردود المسخره عليك كلها ,2
1190,1114,1114,كول هوا عاساس مملكة الشر في محاسن ما هي اهوا مملكة ع وجه الارض من تخلف وذكورية وعنجهية وتطرف ودعشنة  م هالمملكة بأجري,0
3534,2130,2130,كل اتباعك أُميين يا  ؟ ,2
2140,1417,1417,ريتو ستميت عمرك ان تجوزت و ان ما تجوزت خرا عليك و عاللي بتتجوزك و عاللي بيعجبو هيك حكي,1
2008,551,551,معرفي قطر كل عمرى داعمي الارهاب لا بد من قطع يدهم ,0
3657,2796,2796,الثرموستات القديم بعمره خلال الأربع سنين الماضية من وقت ما سكننا ما تعطل ولا مرة  يعني ليش اكل الخرا وثرموستات سمارت حدا يفهمني,1
2637,2280,2280,كشفت معلومات ل  النشرة أن وزير الخارجية في حكومة تصريف الأعمال جبران باسيل نجح في إخراج صيغة لبيان خ…,2
964,3269,3269,خراس ونضب وين وطنيتك يا زمك وقت ابو دشداشة ببهدل دولتك ورئيسك خراس ونضب,1
2892,5659,5659,حقي يا سافر يا عديم الحشمة و الحياء,1
443,2233,2233,اذا بري راس الافعى الطائفية شو خليت لأسود القلب ولجبران باسيل طالعين نازلين المسحيين كذ…,0
1960,5284,5284,روح بعيد ولاك سعودي وهابي كلب يا اهل الاجرام والنجاسة يا يهود خيبر,0
2576,2829,2829,هههه سعودي شو هيدا مرتد لولد لولد وتاني شي كردي ,0
4478,1463,1463,لو مانك جبان بلا منقودية يعني كنت كتبت هالتعليق من الاول,1
150,4625,4625,عندما سئل ابو الغيط عن امكانية عودة عصابة سفاح الشام الى الجامعة العبرية أجابهم اسألوا جبران باسيل كلبها في بيروت,1
1687,4274,4274,يا جماعة استخدام الكيماوي جريمة كبيرة لان الكيماوي النا كلنا مو بس للنظام بس خلصت الحرب مفكرين في حنفية مصاري حتى نشتري كيماوي جديد؟؟ نحنا بحاجة كل برميل,2
4196,311,311,اللي ما فهم بعد إنو الأخبار اللي عم تطلع كل يوم ع جبران باسيل هيي تلفيقات أقل ما يقال عنّا تافهة ، بيكون ساذج بأقل…,2
