,Unnamed: 0,text,label
985,3591,@NBildge @maischberger @Die_Gruenen @CDU @spdde @ToniHofreiter Auch ihr Irrsinn ist heilbar.,1
1819,3578,@Rebellin70 Irre...Menschen sterben weil Abschiebungen nicht vollzogen werden.... |LBR| Wie erklärt man das den Hinterbliebenen? |LBR| Die Grünen sollten sich in Blutrot umbenennen...!,0
4575,1907,@KokoLores20 @krippmarie Schaut die Bazille Anwalt an....😃😃,1
3472,2014,"@RadekZak7 @nytimes ""unholy relationships with the Kremlin"" - Was für ein hirnerweichender #links-faschistischer Dreck! Wie üblich in der #NYT #nrw17",0
188,1951,@Awp2015Awp @MartinSchulz Das Volk liebt Trump. Auch das schwarze mit Hirn. Schulz folgen nur Lobbyisten und verlogene Postenjäger,1
4024,228,"@XYEinzelfall Was wir davon zu halten haben weiß jeder klar denkende Bürger! Die Ö.R. sind nun mal zu allem fähig, außer objektiver Berichte",2
215,4424,Der DE Schweinejournalimus hat wieder Hochkonjunktur wie gehabt Hetze gegen Trump u dazu diskriminieren der größten DE Oppositionpartei AFD,0
3226,2041,@AfDimBundestag @Joerg_Meuthen ...altgediente zum schwachsinngealterte Politiker auf Abstellgleis mit goldener Pension geparkt.. |LBR| Wehe euch wenn ihr dort landet...wehe euch,0
1196,3264,@China_Welt_News Eine Stasi-Visage kann nicht freundlich sein!!! 😬,1
4505,1978,Ich glaube an Vögel mit 6 Flügeln. Jeder der behauptet es gibt sie nicht sollte dies bitte Beweisen. |LBR| #Religioten,1
2257,2747,@focusonline Jeder Rational klar denkender Mensch weis das es nur 2 Geschlechter gibt. Männlich /Weiblich. Alles andere kann man getrost als einen Gehirn Furz bezeichnen.,0
1423,4226,"@drbrandner @st3pp3nwQlf Hier drängt sich der Verdacht auf, das die Eltern der beiden Geschwister waren.",1
3556,3457,@ARD_BaB Das zeigt doch wieder einmal welche Vollspacken uns regieren! Hauptsächlich Hohlköpfe. 😂😂😂👎🖕,1
3123,2744,"@Ismailtipi Märtyrer : Menschen, die um des Bekenntnisses ihres Glaubens Willen LEIDEN. Nicht töten. ggf ihren Tod gewaltsam, erdulden.",2
4914,2158,"@dushanwegner Wie konnte der Donald dieses im Alleingang entscheiden, ohne vorher Özdemir um Erlaubnis gefragt... |LBR| Was erlauben Trump... |LBR| @cem_oezdemir",2
126,1488,Jeder Antideutsche soll sich doch bitte einen strick nehmen danke war alles,0
447,3439,"Heute sagte mir ein Freund aus Szczecin: ""Deutschland hatte Adolf und heute die Merkokratie."" Ich konnte nur grinsen 😜",0
3637,3177,So ich geh ins bett nacht Kameraden und alle meine follower,2
666,2664,"@MonikaBergholz1 Maronen(Esskastanien) am besten schon gekochte, alles in Pfanne braten und ab durch den Mixer - mit getrockneten Steinpilzen auch sehr lecker.",2
3810,4395,"""Jeder kann Prophet sein"", ermutigt #Marx bei Amtsübergabe Diözesanjugendpfarrer. Priester sollten anderen helfen, ihre Berufung zu finden.",2
3251,3186,"@aotto1968_2 |LBR| Scheinbar haben diese Schnarchnasen nichts anderes drauf, als fremdes Eigentum zu beschädigen! 😛🖕",1
4885,2634,"Gabriel, keinerlei Ahnung von irgendeiner deutschen Geschichte! 1962 kamen die ersten türkischen Schmarotzer nach Deutschland!",0
2475,3092,"@Strandfloh13 @mangor147 @MalteKaufmann Von solchen Menschen wie der Uli..oder die Uli...habe ich Panik....kompetente Luftpumpen. |LBR| Die Funktionsweise ist bekannt, hinten draufdrücken damit vorne ein fffftttt entsteht...😃😃",2
2225,3184,"@MD_Franz Wenn Gemeinheiten politisch korrekt sind, geht es meist um #Trump oder die #AfD",2
4624,2675,"@Vancullo Warum verbieten wir denen eigentlich nicht alles, ich meine in dem was sie ihr Grundgesetz nennen steht Art. 20/2 „alle Staatsgewalt geht vom Volke aus“ und machen von unserem Widerstandsrecht Art. 20/4 gebrauch, andere Abhilfe ist nicht mehr möglich ‼️‼️",2
3526,2498,@MDRAktuell Es gibt sie noch. Politiker die ihr Land nicht verraten.,2
3588,2409,@krippmarie @jouwatch Die die dafür verantwortlich sind der eigentliche 🇩🇪Feind |LBR| Jedem der Grün gewählt hat dem wünsche ich alles schlechte im Leben...!!,0
3806,1975,Ich Glaube ich werde krank hat jemanden ein Trank der Heilung für mich ???,2
4506,990,@Report_Antisem @littlewisehen @fr Dieser Hass auf Juden und Christen wird importiert...und alle jubeln und klatschen |LBR| Von AfD geht keine Gefahr aus....jede Partei hat in den eigenen Reihen Kleingeister. |LBR| AfD ist definitiv kein deutsches Problem,2
558,359,"@HolgerEwald1 @jouwatch Ihr diskutiert allen ernstes über eine völlig schwachsinnige, noch dazu ausgezeichnete Rede einer vielleicht schon nicht mehr im Land befindlichen Psychopathin, habt ihr nichts besseres zu tun ⁉️",1
2280,3109,#Synodalvertretung und #Finanzkommission werden auf Antrag der Rechnungsprüfer ohne Gegenstimme entlastet - #aksynode16,2
552,4579,"@trommler69 @hannes_moser @FrankyFKP @MiriamOzen @aranxo Meine Fresse, nörgeln bis der Wachmann kommt, ich hab auch schon darüber ""gelabert"" Atombombe vs Gaskammer! Nu kannste nörgeln",2
1581,2578,Merkel-Regime zufrieden: Kriminelle Organisation „Bundestag“ winkt Zensur-Gesetz durch |LBR| Von Anonymous - 30. Juni 20172126 20,0
3182,4837,@BolzAndrea @atadic13 Araber waren schon immer scheisse....,0
3845,2622,"Gabriel, Du armseliges Würstel, was bist Du für ein hinterhältiger |LBR| Geselle. Versuche nicht, Frau Dr. Merkel anzupissen. Geh scheißen.",1
2308,4795,@Sepiroth1986 Polaken lümmel schreien White Power,0
3758,2917,@Herr_Nic Deutsche haben dafür MEIST Jahrzehnte einbezahlt! 99% der Asylanten haben nie und werden NIE etwas einbezahlen!,0
2386,3416,"@peteraltmaier von der #Bundesregierung: ""EU-Türkei-Deal stößt nicht auf ungeteilte Zustimmung"" - so kann man es auch nennen 😄",2
2928,2711,Jeder der Deutschland hasst soll raus aus Deutschland,0
2019,1491,So wie Firmen zu groß werden können und ihre zerstörerische Wirkung entfalten (FB ) |LBR| So ist es auch bei Staats– Vereinigungen ( EU. UdSSR),0
1192,4146,"@info2099 @ibikus31 Was ist ein „Aras Bacho“ möglicherweise ein Bott mit Avatar, denn ein Mensch kann es nicht geschrieben haben, so dumm ist keiner oder?",1
3643,2763,"Da gibt es nichts mehr anzuschauen, Herr Altmaier. Jetzt heißt es: HANDELN. Die Zeit |LBR| ist um. Sonst schieben wir Sie ab. Klar?",0
2427,60,ja das ist was Kinder so aufem kindergartenspielplatz so anstellen und daraus ist der glaube der Moslems endstanden.,0
4931,4956,Die Hetzer der ÖR Medien haben wieder Hochkonjunktur dieses ganze Schweinejournalisten Pack gehört entsorgt und dass schnellstmöglich |LBR| AFD,0
2859,636,Von wegen übertriebener Polizeigewalt. Die Polizei muss in Zukunft |LBR| viel härter vorgehen. Aus Maul hauen und dann verhaften.,0
1718,1787,"@Rebellin70 Weihnachten ade....es war einmal . |LBR| Dieses zu bereinigen wäre immer noch möglich...doch wir tun es nicht, wir nehmen es einfach hin. |LBR| Wir werden von dummen schwachen naiven regiert...und die haben soviele Helfershelfer.",1
4248,3788,@Thereallukasj @JKruetzkamp @jensspahn Stimmt. Palestinanser sind einfach nur Terroristen.,0
1546,4182,"Ich musste wohl erst 60 Jahre alt werden, um zu erkennen, WIE HOCH DEUTSCHE BERUFSLÜGNER SCHEISSE EIGENTLICH STAPELN KÖNNEN, Frau Merkel!!!",0
2187,2558,Es sind nicht nur Männer die Frauen vergewaltigen. Auch Männer werden von Frauen mißbraucht. Es spricht bloß keiner drüber. Mit 11 einer 40 jährigen die Muschi lecken zu müssen ist nicht gerade der Traum eines 11 jährigen Jungen. Aber wie gesagt ich lebe noch. |LBR| #MeToo,1
111,2657,@yartago @happyhaidrich3 Unsere Häuser und Wohnungen mit Nazis raus beschmieren oder was,2
2754,2333,Neues Treffen: Papst Franziskus wird Angela Merkel am Samstag 17. Juni empfangen,2
4185,890,"@anna_IIna Nix abgeschoben....13jahre sind zwar zu wenig, aber für die Gitterstäbe bezahlen wir gerne. |LBR| Danach die Ratte entsorgten..!!",0
1206,1273,"Bei #Halbneger meldet sich Till #Schweiger grosskotzig zu Wort, bei Mord an #Mila Valentin hört man nichts von diesen Heuchler.",0
4386,1196,@mastermikeg @machtjanix23 @Norbinator2403 @ennof_ @AthinaMala @troll_putin @NancyPeggyMandy @petpanther0 @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Laut BKA gab es zum Zeitpunkt 1944 keine feinen Kugelschreiber und auch die Schrift ist nicht identisch.,2
4524,2639,@pinselpoetin Eben ein Beisp. mehr für die kranken Hirne von Politikern. Dieser geistige Schwachsinn auch unserer Politiker wird sich leider bitter rächen,0
4419,388,@KritischerTroll Es gibt nur ein Maas das ist ein Mittelmaß und heißt auch so @HeikoMaas,1
2193,899,"@franzchristian8 Mir reicht, dass ich diesen Feigling aus Rostock 1989/90 kenne. Er wurde ins ""Licht"" geschoben, dieser Gauckler 😜",1
4237,72,"@renomarky @RussiaConnects @SenJohnMcCain McCain erwies sich bisher generell als mit Haut überzogener, verlogener politischer Dreckshaufen",1
1049,1854,@Hartes_Geld @BejuBinich Frankreich ist ein Land der Feiglinge....Deutschland sowieso...,0
4228,3487,"@SiggiWeise @Norbinator2403 Seit wann gibt es representative Umfragen, mal ehrlich wir leben in einem verstecken Faschismus, man muss kein Einstein sein um zu erkennen wer hinter den Umfrageinstituten steckt.",2
896,3550,@BlauekeP @poschuetzge @lawyerberlin @Die_Gruenen @fdp ....diese Asylrechte sind der eigentliche Verursacher unseres Desasters....allen Asyl-Kriminellen jegliche Rechte verwehren. |LBR| Problem gelöst!,0
692,4202,"@LinnKuppitz @AlternativeNRW Seit wir Minister mit Migationshintergrund haben, so wie diese Integrationslotte Aydan Özoguz deren Brüder Islamisten sind!",1
3531,573,"@BILD Warum lese ich nix über Abgaswerten von ausländischen Autos.Werden diese Daten uns unterschlagen?Kann mir beim besten Willen nicht vorstellen ,dass nur bei deutschen Automotoren geschummelt wurde!!!!!!",0
4382,2959,"2000 trat das neue Staatsangehörigkeitsrecht in Kraft, das jedem, so er/sie nur hier geboren wurde, alle Bürgerrechte gibt. 2018 werden folglich die ersten von ihnen volljährig und wahlberechtigt. Die Grünen erreichen ihr Ziel, diese Republik bis zur Unkenntlichkeit zu verändern!",2
2871,3115,@IAMMASCHO @RAIMINEM Nicht mit Nazis reden klingt schon ziemlich linksradikal man.sollte doch in einer Demokratie jede Meinung sich anhören hmm...,0
1440,3366,"@AthinaMala @nasanasal @SJW_MadBunny @machtjanix23 @Steffmann45 @troll_putin @petpanther0 @mastermikeg @Norbinator2403 @ennof_ @NancyPeggyMandy @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @_macmike @ellibisathide @MD_Franz Er hat es angekündigt, er blockiert uns jetzt alle, ihn hat der Thread genervt.",2
3991,1377,@LarsWinter_ @Arrtrad @HuffPostDE |LBR| Alle ausl. Konsulate sofort schließen in der Türkei und die Türkischen Vertreter raus aus EU Ländern! ☻,2
4314,2834,"Mama, ich hab Glühwein Bomben gefunden! What???? |LBR| Ach, Kind meint Glühbirnen 😂😂😂😂💡💡💡💡💡💡💡",2
506,2136,@OssiMarzahn @BILD |LBR| Wer Andersgläubig oder Immigrant ist erhält dafür Bewährung bei harten Straftaten! LÄUFT DOCH IN D!,0
275,1916,"@SpadeCarrier @machtjanix23 @AthinaMala @_macmike @magna_est @petpanther0 @NoHerrman @teite99 @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @willjrosenblatt @feldenfrizz @nasanasal @ellibisathide @MD_Franz Nehmt alle die raus, die sich hier beschweren - ich gebe euch jetzt für meine Person bis 19.15 Zeit - danach blockiere ich alle.",2
3462,218,"Wie so ein ThinktankARSCH sagte, es ist ein Krieg der Eliten gegen die Völker und die Eliten gewinnen immo!Das muß sich drehen !",2
642,4842,"Die Immigranten wandern in die Sozialsystem ein zu Lasten der |LBR| Österreicher. Abschieben, abschieben, abschieben. Nur das hilft.",0
1284,1389,Endloser langer Beifall für Norbert Lammert: Unser Dank für 12 große Jahre als Bundestagspräsident!,2
4871,2724,@welt @GiKi56534206 Bis heute wusste ich garnicht das Jerusalem nicht die Hauptstadt von Israel ist..... |LBR| Es ist eine Christen und Juden Angelegenheit...was geht es eigentlich die bärtigen Kinderschänder an..?,0
280,2740,"Fury, Du armes Würstel. 5 mm Bewegung an einem Revolver mit 9mm |LBR| Kaliber würden Dir Dein Maul sofort stopfen. Damit das klar ist.",0
2083,2584,"@SchulzundBoemi Jetzt habt ihr's schon wieder FAST geschafft, uns mit Namen zu benennen! Wann ist es endlich so weit?! :) #refugeeswelcome",2
1268,4486,"Darf man in Deutschland überhaupt noch sagen, “ich hasse den Islam?“",0
183,3245,@ainyrockstar @welt Oje Lindner....die gleiche Pfeife wie einst Westerwelle..!!,1
3770,852,"Den Islam zu verlassen ist in vielen Ländern illegal &amp; wird oft mit dem Tod bestraft. Hat die UN jemals dieses Problem angesprochen? |LBR| Aber sie würde es sofort, wenn ein Muslim davon betroffen wäre in einem Land, wo es illegal wäre Muslim zu sein und die Todesstrafe drohen würde.",2
4545,3608,@BiaJulixoxo @ellibisathide Genauso müssten wir es handhaben....wenn die Ölpisser das hinkriegen warum dann nicht wir...?,0
4519,4086,"@maybritillner @ZDF @HeikoMaas @nicolabeerfdp @cem_oezdemir @WaltrautDunz @heute Ich sehe mir keine Sendung mehr an, wo der Internet schnüffler Maas mit am Tisch sitzt.",1
2211,3420,"@danielm2601 @fneuhann @berlindirekt Nein, das stimmt nicht. Erstens habe ich niemanden zurückgepfiffen. Zweitens wurde Wolfgang Kubicki so (fehl)interpretiert, als ginge es um diese Legislaturperiode. Wir haben einen eindeutigen und unmissverständlichen Beschluss. CL",2
2849,3626,"@Riedegost ""Hoch legt an ... Feuer!""",0
1449,4495,"@BonkeSpiegel Gruselig, die Seite von der KahaneSTASI. Gibt wohl keine UNDEMOKRATISCHEre Webseite! So ein Scheiß weckt Widerstand in mir! Diese Verbrecher",0
2146,1931,"@KR_Th0 Wieso? Mich stört es sicherlich nicht &amp; sicherlich auch nicht orthodoxe #Juden, wie @EliyahHavemann, oder andere jüdische Freunde. Immerhin machst du dann genau die Erfahrungen, die wir in #Deutschland häufig machen müssen, wenn wir als jüdisch erkennbar sind. #Antisemitismus",2
4279,4435,BER-Desaster sollte die Haftung der beteiligten Architekten zur Folge haben. Riesensauerei!!! Die HOAI regelt eindeutig deren Verantwortung!,2
2290,3022,Die Hintergründe des schrecklichen Verbrechens in #Barmbek müssen sorgfältig aufgeklärt und der Täter konsequent bestraft werden. (2),2
1147,1164,"Der Weitertransport von ""Schiffbrüchigen"" nach Europa ist ein |LBR| Verbrechen an den Italienern, die dann dafür zahlen müssen. Sauerei.",0
3607,3969,@kein_gutmensch @focusonline Ich bin für einen Tausch....her mit den Migranten und raus mit den Grünen,2
2699,1487,"Das Brüsseler #nikolauspaket führt zur Umverteilungs- und Schuldenunion. Gemeinsame Investitonen, Institutionen und Regeln brauchen wir. Anreize zum Verschleppen von Reformen und zum Verschieben von Verantwortung schwächen Europa aber. CL #nikolaus",2
3077,11,@Ralf_Stegner Oman Ralle..dich mag ja immer noch keiner. Du willst das die Hetze gegen dich aufhört? |LBR| Geh in Rente und verzichte auf die 1/2deiner Pension,1
3723,118,"Heute ist der dritte Tag der Sondierungsgespräche mit der Union. |LBR| Gestern ganztägig bis Mitternacht verhandelt. Konzentrierte, teilweise schwierige und kontroverse, aber weitgehend professionelle Verhandlungen. |LBR| Wie immer gilt: Nichts ist vereinbart, bevor alles vereinbart ist.",2
2539,1976,@ThorOdinsonDR @kacktus2010 Solche Idioten von Moderatoren gibt es in D gleich mehrere! 😛🖕👎,1
980,2594,#Bayern sollte eine Unabhängigkeitswahl wie die Katalonen machen. |LBR| Wir brauchen keine sexy linksversiffte Regierung in #Bayern,0
3859,1542,@MiriamOzen Und die Grünen wollen noch mehr von denen ins Land holen. Dann Gnade uns Gott.,2
283,1802,"@OssiMarzahn Es gibt so unendlich viele Vollspacken, da hilft kein Arzt mehr! 😉👎",1
786,473,@KrahMax @Ralf_Stegner ...niemand mag dich😃😃...aber du erfüllst einen Riesen Zweck..👍😃,1
1166,2212,Dieser alte Millionenfach missbrauchte Zopf Asylrecht gehört sofort abgeschafft u ein neues der Zeit angepasstes Asylrecht aufstellt |LBR| AFD,2
3078,3774,@GerdLorsch @Cediwelli Der Affe macht einen echt gebildeten Eindruck !,1
1140,4436,Kein Islamunterricht an deutschen Schulen.,0
1225,4445,"@AntaroTV So ein Quatsch und völlig typisch für ROTGRÜNSCHWARZGELBen Einheitsscheiß ! Wenn Regierung dann juristisch top, wenn Opposition dann ganz pöses Verbrechen ! K L A R !Das iss mal ne Erklärung ! Echt !",1
176,1640,@VonSchwer Kann dir keine direkt Nachrichten senden wasn los???,2
2455,450,@bakkanwahl @MiriamOzen Nennen wir sie beim Namen..Deserteure Fahnenflüchtige |LBR| Die werden in jedem Krieg verfolgt geächtet und hingerichtet... nur die🇩🇪lieben sie!!,0
2111,2722,@TvSinnvoll @BILD Das geht der Frau Merkel garantiert am Arsch vorbei. Die heuchelt mit anderen Politikern nun wieder Erschütterung + fertig,1
3373,3529,"@DieselMeister @DidiFreiheit Steuern für Kinderlose fördern ist kein Hass, aber unklug. Denn es würde - was jetzt schon ein Problem ist - die Vermehrung jener Bevölkerungsgruppen fördern, die nur aus finanziellen Gründen Kinder haben, und diese zu verwahrlosten DummBürgern erziehen.",0
998,689,"Tragt zu den Kranken ein Licht, |LBR| sagt allen: Fürchtet euch nicht! |LBR| Gott hat euch lieb, Groß und Klein |LBR| Seht auf des Lichtes Schein.",2
3210,3376,@NickGlego Die beiden Krieg geführt? NEIN!!!,2
31,2881,@makemyday1965 @ThomasOppermann Ein Europa der zahlenden Deutschen! Wir haben die niedrigsten Löhne und Renten usw.! Aber für Wirtschaftsflüchtlinge die höchsten Kosten!,0
3671,3901,"@_annotator_ Danke für den Hinweis, vollkommen richtig! Gemeint war natürlich - wie auch korrigiert wurde - Erscheinung des Herrn 🙏",2
2438,2525,@AkifPirincci Hat nix mit dem Islam zu tun!Auf keinen (Einzel)-Fall! Wäre ja wohl zu sehr an den Haaren herbeigezogen!Religion des Friedens und kuschelns!,0
197,938,@WELT_Politik @Awp2015Awp Genau😃😃 |LBR| Und beide sind fähiger...das wurmt Die Grünen....!,2
4709,2931,"@NegohotShlomo Entartet,  also vong Satanas umprogammiert.",0
678,831,Beschämend was sich Maischberger geleistet hat als Zuschauer dachte man weshalb lässt sich Bundeskanzler Kurz diese Unverschämtheit gefallen,2
1227,1265,@KrahMax ...er ist viel zu eitel um nicht Erfolg zu haben... |LBR| Unsere Art ist aber eine Respektlosigkeit dem Amt gegenüber,2
2989,4787,@MonikaBergholz1 Und kochen mit saisonalen Produkten vom Markt.. Erdbeeren im Winter sind garantiert behandelt. Wenig Fleisch. Nüsse.,2
2540,3780,@RegSprecher jetzt macht der Vasall Merkel auch noch Werbung für die Telekom😂😂😂,1
2229,4031,Geht es um die Fremden ja dann sind sie auf zack doch Deutsche Volksgenossen die nennen sie pack.. Das gibt es nur in Deutschland,0
1373,4628,"TRAUE KEINEM MOSLEM,denn der KORAN befiehlt die LÜGE !!! Für aufgeklärte Menschen kann es keinen muslimischen Freund geben ! Fakt !",0
3125,1996,Das Viki in der Viktoriastraße 12 versorgt uns grad mit Essen und macht Solilimo. Vielen dank euch!,2
1045,2467,.@SophiaKaboom freut uns sehr! Viel Erfolg bei der Arbeit :) |LBR| cc: @uni_mainz,2
3718,1443,".@SPIEGELONLINE Wenn die SPD einen ""Spitzenmann"" benennt, der als |LBR| Schulabbrecher 2 x sitzen geblieben ist, wird der Name |LBR| Schulz zum Schimpfwort.",1
834,1241,@Jockie59 Es ist unser aller Ding 👍🏻,2
1426,4044,"@routeandswitch1 Über 87% der Deutschen Wähler die eine Altpartei wählten, sind für mich strohdumm!!!",0
950,2680,In England wird die Meinungsfreiheit noch groß geschrieben auch ein Grund für den Brexit.,2
3636,373,@anna_IIna Diese nichtsnützigen Analphabeten will Syrien nicht zurück...die sind froh das Deutschland sie nicht mehr hergibt...!,0
2979,4302,@welt Der Fettsack soll mal besser den Kopf zu machen.,1
1359,3695,"@RegSprecher Der hat und brauchte nicht solche Lügen und Märchen den Bürgern zu verklickern, wie Sie Herr Seibert! Aber es gibt eben Leute, die für Geld ALLES labern!",1
2687,558,"@Tjark_Limmer Mensch, du bist nicht mal in irgendeiner Reihe. Komm in den Bundestag, dann können wir dort streiten.",2
2701,413,"@hortarimar @Georg_Pazderski Wir sind keine islamische Organisation, sondern ein säkularer Verband.",2
3745,4667,"Guckt euch unbedingt die YouTube-Kanäle von "" Die Vulgäre Analyse "" und von "" Quasir-Alternative Fakten "" an ! DAS SIND FAKTEN und deswegen bin ich der Meinung das diese Regierung am Ende mit GEWALT entsorgt wird!Ich glaube nicht daran das die DDR-NULLPE einen ""Ruhestand""bekommt!",2
1835,4974,"@SteinbachErika @joergklose Er hat tatsächlich nichts begriffen, denn d. Rechtsauffassung d- BR ist lediglich eine Auffassung (eine falsche)",2
2966,2927,"@tagesschau Hallo, waren es die Linksradikalen oder Reichsbürger die Anschläge auf Privateigentum verübt haben!!!😡 die verkommene Lügenpresse war klar!",0
1312,4907,"Der 2 x sitzen gebliebene Martin Schulz ist stolz auf seine Schulergebnisse. |LBR| Was ist das denn für ein Vorbild? Abohrfeigen, aber sofort.",0
1697,2035,"@BlarryOfficial @jayb392 @tagesschau Vasallen schweigt und kriecht weiter, was ihr ja schon seit Jahren macht!",1
3541,593,@Beutebadener @LeggaKnoppers @KotzenderStern @destatis Ich würde gerne weiter diskutieren muss aber morgen früh raus vllt ein ander mal,2
1584,4185,@LC180666 @GiKi56534206 Es gibt deutsche Weiber die sind geil drauf...deswegen wählen sie SPDund Grünen..!,0
2766,960,@anna_IIna @GiKi56534206 Dieses Schwein darf nicht abgeschoben werden...noch nicht...der soll erst seine Strafe absitzen und deutscher Knast ist kein Urlaub. |LBR| Dafür bezahle ich gerne extra...!,1
4942,2752,@AfD @Renner_AfD Bis @Twitter von solchen Meldespacken so dermassen den Papp aufhat.,1
1735,3288,Die CSU ist für Wertkonservative nicht mehr wählbar einzig die AFD vertritt in Bayern das wertkonservative Profil Erbe v Franz Josef Strauß,2
4756,4502,"😂😂😂 Sagt doch gerade `ne Nachbarin zu mir: ""Wenn die Merkel das Zeitliche segnet wird es bestimmt in der ""Schöner Wohnen"" angezeigt."" 😂😂😂",1
3869,3151,"@BILD Das geschieht wenn Aussagen gemacht werden die Merkel nicht passen!! ARD,ZDF und wie sie heißen sind Vasallen Merkels!!",0
235,3537,"@walli5 @CDU Habe die Kanzlerin jüngst beim Gipfel zur Östlichen Partnerschaft erlebt.Mein erster Gipfel am „inneren Tisch“. Kann nur wieder sagen, dass sie trotz aller Schwierigkeiten in Berlin ihre Führungsrolle souverän erfüllte. Auch wenn ich nicht jede Position teile: Chapeau.",2
2995,604,Die neue Pampers Werbung. |LBR| Nur Kinder von Invasoren die man uns dort zeigt. |LBR| Ich würde keine Pampers kaufen. |LBR| Deutsche sollten nur deutsche Produkte kaufen. |LBR| Und deutsche Werbung.,0
1118,4515,@MiriamOzen Ein Antifant das sagt alles.,0
1679,2270,"Leere Mägen, nichts zu beißen, schlechte Zähne, nichts zu scheißen, |LBR| aber Raketen. Eh ich´s vergess, der Druck wird erhöht. Aha.",2
2236,1227,Die Demonstranten müssen sich in Zukunft vor der Polizei fürchten. Bewaffnung |LBR| mit Gummigeschossen und scharf schießen. Dann laufen sie.,0
1951,74,@Sammy_aus_Cux Von mir aus gibt es dieses intersexuell aber die eigentlichen Geschlechter sind männlein und weiblein,0
4383,4079,"@66Freedom66 Schade das wir soviele dumme dumme deutsche Menschen haben, wer jetzt auf empört macht dem könnte ich glatt.... |LBR| kotzgrüne Arschlöcher ihr!!",0
1851,56,"Afghanistan ist ein sicheres Land, wenn Deutschland, England u. |LBR| Frankreich als sicher bezeichnet werden. Leider gab es Anschläge.",2
1053,1101,Gerade auf Phoenix meinen Truck auf alten Bildern am Grenzübergang Marienborn entdeckt. Wir wurden alle bestrahlt mit Gamma Kanonen. Ich hab gerade ne Riesen Krawatte,2
3870,1168,@anna_IIna @Margit030 Wieviel MUFL‘s haben die in ihren Land . Da läuft man durch und hat es noch nicht einmal gemerkt.,2
3038,3712,"Heute Abend um 19:30 in Koeln, werde in der Buchhandlung Ludwig am Hauptbahnhof aus ""Mohamed"" lesen!",2
2856,3863,@BarbaraFische19 @buntewelt1966 @TandemVipera @ch_buchholz Bin mir sicher das Sie noch nicht einmal wissen was NSDAP bedeutet und die Geschichte dazu. Wissen ist Macht. Nichts wissen macht nichts.,2
3907,969,"Merkel schaffte es, sich bis an die Seite der FDJ-Führung der DDR zu schleimen, um diese später zu verraten. Heute macht sie es auch so 😜",1
470,3588,Die mutigen Journalisten von #AlJazeera - #Tagesschau bejubelt #Katar &amp; sein #Islamisten-#Terror-#Propaganda-Sprachrohr ...,0
3150,1508,@strangelove666 @Epanastatis04 Soll keiner mitbekommen wie Merkel ihre Bonuszahlungen von der Autoindustrie erhält!!!,1
4814,2394,Wenn die Deutschen erstmal alle erwachen aus ihrem schlaf wird dieses kranke land namens BRD wieder zum alten Deutschland,0
1721,1965,"Bei den nun abgesegneten 1000 Flüchtlingen pro Monat sind die, die die BuReg in Nacht und Nebel Aktionen einfliegt aber nicht dabei.😎",1
3101,311,@Vancullo Ein Tor das jemals geglaubt hat!,2
1892,4983,"@mastermikeg @_macmike @Steffmann45 @troll_putin @petpanther0 @machtjanix23 @Norbinator2403 @ennof_ @AthinaMala @NancyPeggyMandy @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @ellibisathide @MD_Franz Man sperrt Akten, wenn sie den Staat belasten.",2
3285,1846,"@RT_Deutsch Es sind doch nur häßliche stinkende Beduinen-Feiglinge die aus sicherer Entfernung, hinterrücks und hinterhältig wehrlose Menschen töten. |LBR| Keiner von diesen Kreaturen hat es verdient weiterzuleben..!!",0
927,3157,"@fbluecher @IsidorMeyer1 @knebel99 Was die ""perfekt"" ausgerüstete Wehrmacht im Winter 41 nachhaltig unterstrich 😜",2
2309,3646,@Uwe_Junge_MdL Wozu seid ihr denn im Bundestag ‼️‼️‼️⁉️⁉️⁉️,2
2062,2299,Yay 🎉 Wir freuen uns über 1 neue WG-Vermittlung in #Nürnberg &amp; 2 in #Barcelona ❤ |LBR| #NeueVermittlung |LBR| #RefugeesWelcome #FlüchtlingeWillkommen,2
3957,3839,@IM_NRW @Hessenadler82 @AfD_Bund @FDPFraktionNRW @CDUNRW_de Würde ich jetzt auch leugnen!! Nur blöd das die Quelle aus den eigenen Reihen kommt!!!,2
2590,1963,@anna_IIna Wo er recht hat hat er recht...,2
4804,3759,"@weserkurier Für dumm verkaufte und befundene DORFDEPPEN die auch glauben das Heiko Maas ein Demokrat ist !! Land halt,da dauerts!",1
4377,5005,"@GlasenappHenrik Zu Merkel fällt mir nur ein, ein Mal Verräterin, immer Verräterin - selbstverliebt und immer des eigenen Vorteils bedacht 🤢",1
2710,3484,Murksel und ihre Unchristen stehen für Konfrontation gegen Russland und einen möglichen Krieg. Und den überleben auch Wahlschafe nicht 😜,0
302,4125,"@tagesschau Trump ist nicht eingeknickt und schon gar nicht vor diesen dummen Politikern, Lügenpresse und Nazimedien in Deutschland!!",0
