,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,tweet,label,number_votes,num_label,contain_bad
7811,16209,29037,77340,77340,@realDonaldTrump You are an idiot and the majority of Americans see it.,hateful,4,0,1
7812,10878,50149,72095,72095,Another long day &amp; I got to ignore all of you loser #paypigs&#128055; tomorrow is payday &amp; you owe me your #tribute #findomme &#128184;&#128120;&#127996;@rtp37 @irt4findom,hateful,2,0,1
7813,5528,43980,93514,93514,"RT @AbelUndercity: Keep fucking that ""both sides"" chicken. https://t.co/ImdyHirUql",abusive,4,1,1
7814,16185,29442,6569,6569,Magellano: the flexibility to cook with steam and the simplicity of a mechanical product. #pironovens https://t.co/M6vAlyvS5U,normal,4,2,0
7815,24480,54167,32297,32297,"RT @Ooh_Behave: dude just won a hypixel, too bad i got called a nigger cunt fag :/ feels bad man ://",hateful,3,0,1
7816,14193,24629,47093,47093,"RT @Auria__: ""So you still mad?"" = A niggas apology",hateful,3,0,1
7817,9290,10912,66249,66249,Horny Valentina tries something new for consultation about her hot pussy and as https://t.co/3kogWVn94K,hateful,3,0,1
7818,36521,12383,73977,73977,RT @StreakDESPERADO: That's one thing I hate is when niggas start playing with my money. Shits annoying.,hateful,4,0,1
7819,25325,43279,56350,56350,Join in @Hitachi_Home for chilled out contest.Participate now and win amazing prizes #YourHomeDeservesHitachi @priyanka_dear @coool_kashish,hateful,2,0,0
7820,41130,55080,57667,57667,SEND ARTIST THAT NEED AN ORIGINAL PRODUCER? LOOKING FOR BEATS FOR SALE TO BUY https://t.co/CnhwM5ecIr https://t.co/seSUZHAd6V,normal,5,2,0
7821,3661,68039,99289,99289,RT @markiplier: In the car with my frands going FUCKING HYPERSPEED https://t.co/ggUuDZlAB5,abusive,3,1,1
7822,41889,60444,94955,94955,https://t.co/cFw8Lbj9OG NEW NIKE AIR VAPOR MAX PLATINUM GRAY 004 RARE AIR MAX DAY https://t.co/6DUJhmfYWa,normal,3,2,0
7823,28567,36167,3135,3135,RT @Recouturee_: need a nigga that like traveling. I hate females and I don't be wanting to go alone .,hateful,5,0,1
7824,38788,21979,61884,61884,where do y'all find these &#129313; ass people man ?! like i fucking can't !!,abusive,3,1,1
7825,48997,48112,27443,27443,rape culture is learned from childhood and it's unlearned slowly and painfully. rape culture is fear and inertia and a powerlessness.,normal,3,2,1
7826,24785,23887,86089,86089,RT @Mike_P_Williams: Donald Trump gave the word to launch missiles &amp; blow up parts of Syria from a fucking buffet table in his golf resort.…,hateful,3,0,1
7827,32380,84448,52133,52133,But I told her baby don't use me if you tryna make ur nigga mad &#129300;,hateful,3,0,1
7828,119,3095,50518,50518,All I know is I'm treating myself to a big ass blunt and a bomb ass lunch after the dentist fixes my tooth rn!!!,hateful,2,0,1
7829,38419,63994,52283,52283,"@yunussait @bprerna Speaking of Muslims, for over a 1000 years, you conducted genocides in Subcontinent, which cont… https://t.co/s2vwOT2bdd",hateful,3,0,1
7830,21785,59780,59366,59366,Closure of #Hudaydah port #Yemen will result in Humanitarian catastrophe #EndYemenSiege https://t.co/e0p0rovf69,normal,5,2,0
7831,51371,21759,19826,19826,"I'm wild when I'm single, yes. But if I like you enough to be exclusive I'm a damn good fucking girlfriend. Like I will do anything for you.",abusive,4,1,1
7832,35233,34149,48139,48139,RT @whotfislarry: you know you fucking up if George Bush calling you racist https://t.co/5zttM8ni3a,abusive,3,1,1
7833,36972,71455,38699,38699,"RT @aestheticxiety: rumors are carried by haters, spread by fools and accepted by idiots",hateful,4,0,1
7834,2534,12796,48466,48466,OWENS LIFTS UP JERICHO OVER HIS SHOULDERS! OWENS- STUPID IDIOT? STUPID IDIOT? STUPID IDIOT? LET'S SEE WHO THE STUPID IDIOT IS CHRIS JERICHO!,hateful,4,0,1
7835,33474,21073,86798,86798,"@lakingsfan82 Did you have a chance to complete: https://t.co/C3IOhQGizS? If those don't do the trick, please DM the email address on file.",hateful,3,0,0
7836,29855,44778,91741,91741,RT @atlcav: ❤️what @greggutfeld said abt idiot clowns who questioned the intelligent/refined #Gorsuch --I mean @alfranken peopl…,abusive,3,1,1
7837,22003,69028,83148,83148,RT @vexedmentals: i'm literally in tears @ someone fucking her then immediately ditching the body like a prostitute on SVU. somebody…,hateful,2,0,1
7838,33444,14399,40517,40517,"How Lukaku, Kane, Sanchez and Co have scored their goals : All five strikers are pr.. https://t.co/TEeHIjwx7M https://t.co/z6yHDQmYvL",normal,5,2,0
7839,47591,48205,5252,5252,Steaming Redhead Wearing Bikini Gets Fucked Up By A Horny Cock https://t.co/5D4grV1MK9,abusive,3,1,1
7840,8832,47148,22729,22729,"Amid China's stand on Masood Azhar ban, US says 'Veto will not prevent us from acting' https://t.co/V5Wa6Wa6X8",normal,4,2,0
7841,31740,17556,18777,18777,RT @libtearsnews: BREAKING : Idiot Arnold Schwarzenegger Asks Kasich to Challenge Trump in 2020 https://t.co/D5nucZiz1A,hateful,3,0,1
7842,8895,52397,67007,67007,"@ThomasZeGreat @JustinTrudeau Point is, today we have extremists all over the world killing anyone they don't agree… https://t.co/4QWHyxvSTf",hateful,3,0,1
7843,40864,34979,25283,25283,You covet quality time spent with your circle of friends today... More for Cancer https://t.co/iS7B0f7pdO,normal,5,2,1
7844,51491,34282,34446,34446,"Don Goodman 'I know Chris Wood was fouled, but I still think he over-hits his pass' Just fuck off Don Goodman #lufc",abusive,2,1,1
7845,17517,71913,4274,4274,"I wanna wake up ,go to work, come home help my son w. His homework, make dinner, and get fucked by my nigga #WishfulThinking &#128106;",hateful,4,0,1
7846,22577,78570,1597,1597,RT @EsauTuberville: @Yamiche Idiotic supporter. Voting against self-interest is always detrimental.,abusive,2,1,1
7847,34822,7505,61011,61011,@wondersofbilly @YeahFlanny If he comes out let me know. I'm at baseball now and won't start smackdown til 10:30 or 11,normal,5,2,0
7848,11904,30801,77969,77969,RT @7_DREAMERS: [PIC] 170405 Jacket shooting scenes in MelOn Magazine (5) #드림캐쳐 #DreamcatcherGoodnight https://t.co/VczKycfgDS,normal,3,2,1
7849,30425,54778,35190,35190,I'm tired of this boy sending me videos of him smoking cigs!! Like stay away from me witcho cancer ass breathe,abusive,4,1,1
7850,39296,51840,89571,89571,"RT @Princesss_O: This gon be how I say ""April Fools"" after all the fucked up jokes I do. https://t.co/zp3weuWW6H",abusive,4,1,1
7851,2985,17172,48080,48080,86% of #LGBT residents improve mental health due to @Stonewallhousin #worldhabitatawards finalist 2016-17… https://t.co/z4grKlFwyB,normal,3,2,0
7852,33443,79749,89725,89725,"@TomAresco @thatdamnfrank Picking RB in the 1st means that an RB is a big part of your gameplan. Cowboys, Rams, bac… https://t.co/1Z1o4eiMfk",normal,4,2,0
7853,13715,3978,62056,62056,RT @respectjoon: now u know u fucked up when even isis think u stupid https://t.co/mpXf1MZQcf,hateful,3,0,1
7854,29917,85318,87649,87649,RT @KingNoFlex: If you fwm bitches gone hate on you just cause you with me,abusive,3,1,1
7855,29974,8993,85625,85625,@NephthysPhoenix I am actually having withdrawal symptoms.. You don't really know how bad sugar is once you stop eating it haha xD,normal,5,2,0
7856,18929,46141,31944,31944,Have not see one episode of Game of Thrones.. yet it's a show that clearly has everything I'm into.. hmm.. mebbie I should start &#129300;,normal,5,2,0
7857,41054,66269,87016,87016,When You Get An Opportunity To Do What You Love On The Word Network Which Is The Largest African American... https://t.co/QKs2crM9Zf,normal,4,2,1
7858,36164,11383,90109,90109,Stressed out all over again .. I can't fucked believe this man!!!,abusive,5,1,1
7859,26168,4187,6300,6300,i fucking hate when people pressure me to do things,hateful,2,0,1
7860,36077,28136,80002,80002,"@TheVoiceOfCalm Mentally ill people may as well be pedophiles, or black, for the amount of shit they get.",hateful,3,0,1
7861,48378,82265,19098,19098,"RT @ImNotScottySire: i almost deleted a hate comment on my youtube video that said ""this is bad"" but i didn't want to be a pussy so i delet…",abusive,5,1,1
7862,25064,12030,1007,1007,RT @kookiexmin: WHO FUCKING DID THIS IM SDFGHJKL https://t.co/b9ImCowM39,abusive,4,1,1
7863,26740,30362,14786,14786,ISIS message calls Trump 'foolish idiot' - CNN https://t.co/1vH99PiLQq,hateful,2,0,1
7864,48196,7878,17147,17147,"""Hey!"" She covered her breast with her hand and her ""womanhood"" with the other, Her dark skin having blue swirls o… https://t.co/LwzVqcpbbl",hateful,2,0,1
7865,43119,83282,74510,74510,Paper Round: #ManchesterUnited call Jose Mourinho in panic... #ManchesterUnited https://t.co/D1QefLiQWv,normal,4,2,0
7866,50394,31226,96872,96872,@Freedland @mirabarhillel @carlgardner have much more poison has Trump subjeted the people of Syria to?,hateful,2,0,0
7867,28771,62864,62922,62922,RT @TheDailyEdge: The fucking President of the United fucking States had to pay $25 fucking million for being a fucking scam artist. https:…,hateful,4,0,1
7868,50999,73570,70947,70947,RT @whotfislarry: you know you fucking up if George Bush calling you racist https://t.co/5zttM8ni3a,abusive,3,1,1
7869,36529,68875,12016,12016,God please don't say we accidently hit any Russians. All I am worried about. Assad shoulda been killed long ago,hateful,4,0,1
7870,16366,5892,19757,19757,RT @NoPlug_60oke: Females that think like a nigga are dangerous...,hateful,5,0,1
7871,19546,65870,20155,20155,I can come..... fck nooooo!!!!!!!!!!!! I could..... fck noooooo!!!!! Can you... fckkk to da noooo!!!!,abusive,4,1,0
7872,4238,60965,86052,86052,@hale_razor Why? Because Obama didn't want to kill his fellow Muslims. Trump doesn't care: this is a signal to Putin and Kim Jong-un.,hateful,3,0,1
7873,32547,4691,4655,4655,My bhabis; Sadhna Prabha&amp; reshma.. I'm still ur child!. I can't replace sesho &amp; anil bhsiya My nieces &amp; nephews.... https://t.co/q7pOPDxrpk,normal,5,2,0
7874,3860,37223,48815,48815,@APWestRegion @AP BooBoo should have his own reality show. I sense it would be infinitely more interesting than the… https://t.co/A71ywryNmu,hateful,2,0,0
7875,37817,8578,11174,11174,Thanks for the recent follow @xasan2018 @suldaan_wabar @surmatter Happy to connect :) have a great Tuesday. &#128313;https://t.co/plF8TZo9kx,normal,2,2,0
7876,3948,33271,71344,71344,Haha my friends are going Coldplay concert later. I looking at their ig pic. You all better go wild later. XD,normal,5,2,0
7877,42639,27347,22441,22441,@alexshawsport as a Bristol fan it's great to see we've picked up some great potential. Not heard much of him so excited for future,normal,5,2,1
7878,6126,8260,74176,74176,was that their April fool's bc bitch I stg I hate them,abusive,3,1,1
7879,5281,27308,19419,19419,today a girl in my class told me to stop talking about political stuff bc another girl in our rotation comes from a very republican family,normal,3,2,1
7880,15262,48734,92402,92402,RT @twerkingnxrry: dont fucking touch me https://t.co/ZdBFbrAQrK,abusive,4,1,1
7881,1465,83966,84835,84835,Out 4 a walk after work with Stacey stretch off the stiff back couldn't resist taking a picture tho @SamsungUK… https://t.co/rpalKCS0Qb,normal,2,2,0
7882,29702,40539,93095,93095,@JJohnsonLaw @intelligencer I wish she would move to Montana so she could be my senator instead of that idiot steve daines,hateful,3,0,1
7883,46123,1884,13806,13806,Three playful babes get fucked in a plastic pool https://t.co/Z7APw2IFsd,abusive,2,1,1
7884,4508,15347,66213,66213,"#MLB Wire: LeBron James says Cavs are in 'bad spot,' reasons for optimism are running out https://t.co/15dpd36Ruo https://t.co/mQtcdHFEn7",normal,4,2,0
7885,42497,10559,19668,19668,My First Quarter Wrap-Up of 2017! Can you believe we have already gone through 3 whole months? I can't. Here are… https://t.co/tLfXcrxMwq,normal,4,2,0
7886,23836,45888,34132,34132,"RT @_Richyy25: Nothing but facts, don't fucking call me. https://t.co/SwAw0prCGd",abusive,5,1,1
7887,44442,84023,33947,33947,"RT @elmtreepower: @mrusedtowas @rejialex7 : Call me anti-Muslim, but, I like womens's feet! Muzzies be crazy intolerant!",hateful,2,0,0
7888,4680,4380,12933,12933,Gemma Collins breaks down after heart-breaking news on TOWIE https://t.co/qgJc8h913o https://t.co/tDos3tNKu0,normal,3,2,0
7889,15977,31806,69070,69070,@kyonijimura sure! if u dont find any near u i dont mind since its so cheap if i see them again the next time i go to daiso i will,normal,5,2,1
7890,5118,9697,88549,88549,I'm going to burn in hell with the hindus and the muslims and anyone else that doesn't believe in...err.. who?? Oh yeah yahweh! FUCK OFF!!,hateful,4,0,1
7891,9976,39409,1465,1465,RT @ksjaaaa: A nigga will sin you &amp; play you like a lame but the moment they feel like you fw someone else be mad asf &#129300;&#128514; I don't get it,hateful,4,0,1
7892,3410,77000,83867,83867,@StarEyedSetter - txt to: galaxy queen - buy me that rabbit i-cash the one which has cute rabbit on it,normal,3,2,0
7893,38501,21197,41196,41196,It struck me tonight that republicans see the world as predator and prey. They hate the poor because they have to dehumanize their food.,hateful,2,0,1
7894,9083,77784,6483,6483,@Mish7r they're lesbian because of ugly ass men like you. https://t.co/OM2TCSQMO3,hateful,5,0,1
7895,3571,7409,51042,51042,this april fools day we got the premier of SNK S2 a S3 trailer for voltron and a stream w ALL of rick and morty S3 i'm gonna fucking bust a,abusive,3,1,1
7896,50861,63419,33669,33669,RT @madireloaded: A nigga a do you dirty and be mad at u&#128557;&#128557;&#128557;&#128557;wtf I do 2 u bitch!,hateful,3,0,1
7897,10654,12557,72405,72405,"SHADES OF SUMMER | A VIVACIOUS SOCIAL MIXER Showcasing Men's, Women's, and Children's Summer… https://t.co/bmpEfKAUDr",normal,3,2,0
7898,14575,33070,44777,44777,Thanks to our friend and IGer Harleythebaybulldog for sharing this photo of him hanging out at one of our bus stops… https://t.co/rU55X6xRCP,normal,4,2,0
7899,45834,80327,19377,19377,RT @kebonekhunou: The Internet and Tom Misch are in SA and I'm studying for a fucking test https://t.co/li0PFPURZ2,abusive,4,1,1
7900,5439,65945,59295,59295,This team is ready - tomorrow is our conf opener. Everyday is a must win! Now is the time - Mentally Tough #FINISH… https://t.co/HI0IkTajFF,normal,4,2,0
7901,24016,33353,53961,53961,RT @ScottGShore: Oi Oi! Who's getting fucking drunk then ya fucking radgies!,abusive,4,1,1
7902,37597,37225,25099,25099,Parliamentary watchdog admits data breach after it published personal details of MP's staff on…… https://t.co/74Uw6I0S5s,normal,5,2,0
7903,28562,40659,38859,38859,@KazeSkyz Bill O'Reilly 1. Raging sexual predator 2. Confirmed liar 3. Anger management issues 4. Total retard,hateful,3,0,1
7904,13155,31463,25666,25666,"@kmele @BlanksSlate @jwcglaser @ARossP The ""reputation"" he has today, as most (esp young) '08 Paul voters know it, is built on that.",normal,3,2,0
7905,2407,59544,806,806,Islamic State says U.S. 'being run by an idiot' https://t.co/oYbd4xWVps by #elcitizen via @c0nvey https://t.co/yNfTdb2Ifm,abusive,4,1,1
7906,4804,40399,99006,99006,I just seen some nasty shit on the tl https://t.co/a3cB2dAWXz,abusive,2,1,1
7907,9321,1139,26460,26460,"RT @surfermom77: After “investigating” Russia interfered US Elec.4months w/o ONE SHRED of evidence, suddenly IDIOT @RepAdamSchiff sa…",hateful,2,0,1
7908,50894,31119,15475,15475,RT @gemparkerr: i fucking died when the MTA worker walked by https://t.co/aEYlgilgnr,abusive,4,1,1
7909,7620,79862,54384,54384,"@FoxNews ...so they can blame the Democrats if the ACA fails...what a bunch of hypocritical ASSHOLES!!!Stay tuned,… https://t.co/ThbmoUveb2",hateful,2,0,1
7910,14437,22279,63504,63504,Girlfriend is hard pressed for shit to do now that her wrists are busted. Anyone got any suggestions?,abusive,3,1,1
7911,13593,45699,57875,57875,Me watching these nasty bitches on #LHHATL brag about fucking married men including they boss husband. https://t.co/Bfho5M8gdj,hateful,3,0,1
7912,23011,62336,18787,18787,RT @FunnyPicsDepot: RT if you still hate this nigga &#128514; https://t.co/S4QirK9MnV,hateful,4,0,1
7913,48162,73848,70038,70038,"@Amielou79 Yet now if you critize him you are a racist. It's not that Obamacare has fucked you,",abusive,3,1,1
7914,45266,66484,86026,86026,Short Sleeves Frayed Denim Shift Dr… https://t.co/08qIF27FXg #SuperDeals #GearBest #SuperDeal #DealsSuper01 https://t.co/1V0xhPSHM6,normal,4,2,0
7915,35778,69361,84436,84436,RT @youngthug: I'm goin to find u.. then I'm goin to fuck u.... &#129300; this nigga stupid af&#128557;&#128514;&#128557;&#128514;,hateful,4,0,1
7916,27215,62587,10595,10595,"@PaulMc1980 @IanDarke Your best player is Matt Ritchie, a player who can't get a game for Scotland because of James… https://t.co/F9DnvrDdFx",normal,4,2,0
7917,34647,73694,25331,25331,https://t.co/hIUu37P4fg Generosity and Prayer and Compassion and Love Are More Linked Than Many Realise!,normal,4,2,0
7918,6449,32233,42031,42031,@AMCTalkingDead I like Into the Badlands but come on we got shit to talk about!!! Shiva for kill of the week! Badass!!!,abusive,4,1,1
7919,31252,67280,38974,38974,@TheAn1meMan Higurashi (when they cry) Fucked kids that kill...,abusive,4,1,1
7920,31785,66584,62511,62511,@DDSDogg @CNN Unmasking in the course of doing your ob to ensure national security is allowed. Talking about it is… https://t.co/8KDiqOveuv,normal,4,2,0
7921,18866,18512,63194,63194,RT @HoesLoveGLO: Y'all niggas be having y'all out here looking stupid &#128514;&#128128; but let me hush,hateful,4,0,1
7922,11911,75984,40392,40392,I gave up the 24 hr no sleep challenge I made up for myself. These eyes are good but not inhuman. Good night humanoids! &#128539;,normal,4,2,0
7923,7178,26694,89282,89282,Odds Grow For Possible #rump #Impeachment https://t.co/rLh6exZV4Z I surely hope so. #IMPEACH this bastard already. &#129300;,abusive,4,1,1
7924,44906,79624,13928,13928,How Maersk Line Became A Social Media Powerhouse https://t.co/2B0xJvtLPO #digitalmarketing #personalbranding,normal,3,2,0
7925,35975,48173,30371,30371,"@meloconnor97 Yeah I know tell me about it, would do anything to be abroad, got the sun just need the heat to get a tan!!&#128514;",normal,4,2,0
7926,10852,11751,64623,64623,"#Kick RUS_D4sKoS, @""SUPER@ [SiC] S1 Naval Strike Conquest All Maps"", for Kicked for high ping (204ms) Ping limit is 150ms",normal,3,2,0
7927,2961,44403,52966,52966,thESE FUCKING DIGGERS ARE SHAKING THE HOUSE GO AWAY,abusive,2,1,1
7928,45945,23857,43010,43010,@aa9skillz Legend man . Complete legend my fave and best youtuber . You deserve it made up for you my friend &#128077;,normal,5,2,0
7929,3040,10829,34712,34712,"@RainbxwChaser @meeyuhfallon Watch the context word, dearie. Your lack of it is why you look like a moron. Well, today, at least &#128514;",hateful,3,0,1
7930,4453,5992,25569,25569,"I'm pretty sure Foo Fighters ""Monkey Wrench"" is on every pre-surf, cycling, pre-run playlist I have.",normal,3,2,0
7931,44153,4275,35584,35584,Mexican beer boom sends shares of Constellation Brands soaring https://t.co/7s67OV4vny via @business,hateful,1,0,1
7932,27203,71994,8916,8916,#tmz Kendall Jenner Pepsi Ad Mirrors Real Protests ... Not Really (PHOTO GALLERY) https://t.co/YUFxgFNuzK #celebnews,normal,4,2,1
7933,23711,43850,2924,2924,RT @riahtaughtyou: Do you know how mad I would be if my ass looked like this https://t.co/omEVIhIKWX,abusive,3,1,1
7934,2062,41676,53717,53717,Ain't this the fucking #truth! https://t.co/HWZ09EEo9G,abusive,5,1,1
7935,35760,50246,96719,96719,The American Conservative is great because it's equal parts Daniel Larison doggedly reporting on Saudi atrocities a… https://t.co/YhXQQchns0,normal,4,2,1
7936,14768,38447,88982,88982,"our fucking insurance won't pay for the damages because they consider this ""an act of god""",abusive,4,1,1
7937,22831,19107,79835,79835,I question whether or not the filthy casuals will understand that this Japanese man in a Michael Jackson leather suit is the shit. #sdlive,hateful,2,0,1
7938,32287,35620,58041,58041,"MJ: B*tch, better have my money. James: Wait, what??? Not Nadine, @mjfelipe ✌&#127995;️✌&#127995;&#128514;&#128514;&#128514; #JaDineFearlessNotCareless",abusive,3,1,0
7939,139,64620,81269,81269,Stocking clad AV model fingered and fucked https://t.co/Wi8ENMf901,abusive,3,1,1
7940,34938,30356,42963,42963,"RT @xvice_: So after spending hours taking my laptop apart, turns out it's a fucking Windows app issue. Dickheads",abusive,5,1,1
7941,30648,82499,76063,76063,RT @OSALMABINLADENN: when the draft people come knockin on ur door and you gotta act retarded #americaisoverparty https://t.co/ixWyKDBHyi,hateful,2,0,1
7942,25604,33412,25100,25100,@TirangMiso It's the website's eng version of the page. I guess they missed it coz the name in the Korean version was split in two lines,normal,5,2,0
7943,6151,41742,66183,66183,RT @youngthug: I'm goin to find u.. then I'm goin to fuck u.... &#129300; this nigga stupid af&#128557;&#128514;&#128557;&#128514;,hateful,4,0,1
7944,47303,39123,22232,22232,I want to die Why is everyone in my math class an idiot,hateful,2,0,1
7945,21520,70552,14459,14459,@kimbrlyjasmin06 Lmfao I'm gonna let your ass be! U wanna fight go 'head &#128517;. All I want is to be fuuuuuckinnn chopped &#129315;&#129315;,abusive,4,1,1
7946,44390,16563,22612,22612,I AM #SoFUCKED . I #CANNOTUNSEE THIS! #ThereGoesMySummer . Told you I was becoming a Dwarf! https://t.co/k4fRTkBlDN,abusive,4,1,0
7947,41546,11398,89263,89263,@MuffaFekkinD @xNeverNoMercy Fucking liars don't believe them guys,abusive,4,1,1
7948,45373,52608,78574,78574,i dreamt that scott fucking hoying asked me to marry him i'm done with life,abusive,5,1,1
7949,4428,73825,54422,54422,Buy 1 get 1 free &gt;&gt;&gt; Lucky for me I haven't been doing much shopping unless you count going to sonic,normal,3,2,0
7950,44154,48385,95492,95492,Montana citizens please call your representative and tell them to vote NO! Sharia Law is barbaric and has no place… https://t.co/lDYliJeG8J,normal,3,2,0
7951,30678,13526,93651,93651,"RT @fobdhbot: Pete was like ""Yo, fuck you! I can do whatever I want!""",hateful,3,0,1
7952,15093,27970,49663,49663,@stanleysteemer Won't be doing business with your company since you support a sex predator @oreillyfactor,abusive,3,1,1
7953,8330,60676,58833,58833,RT @JaredM_27: 30k+ people retweeted this idiot not realizing Hillary Clinton spoke in favor of bombing Syria yesterday with a lar…,abusive,4,1,1
7954,44176,22281,46081,46081,Cock sucking and fucking with anal creampie https://t.co/9talyRQB5D,abusive,5,1,1
7955,42085,65302,2127,2127,RT @iamwilliewill: This what happens when you separate yo self from niggas who don't eat they food cold. You FLOURISH... https://t.co/FzTIA…,hateful,2,0,1
7956,33568,37323,48586,48586,People say “go big or go home” as if going home is a bad thing. Like hell yeah I’ll go home… I can nap... https://t.co/Sg4ZzURNFq,normal,2,2,1
7957,10775,18400,4853,4853,"Will Technology Replace Good, Old-Fashioned Exercise? https://t.co/KCa2GQ11hW via #enews24ghanta https://t.co/X3DtlmyEsR",normal,3,2,0
7958,8636,21572,18034,18034,@_NickWhalen @RotoHack @BenCumminsFF Don't fuck with me Nick!!! We were boys!!,abusive,4,1,1
7959,42775,68507,41836,41836,I be seeing sum disturbing shit ona internet I didn't know it was dat many undercover gay niggaz in Chicago&#128563;&#128548;&#128175;,hateful,3,0,1
7960,8685,34222,78411,78411,EXCLUSIVE: UK Government's quick deal for Brexit payment and EU citizens revealed… https://t.co/jxp5esFzqY #Brexit,normal,5,2,1
7961,20207,26023,66021,66021,"RT @THEKIDMERO: ""BLAH BLAH THE BRONX WACK THE BRONX WACK YALL UGLY YALL DIRTY"" - A NIGGA WHO CHAIN IS AROUND A STRANGERS NECK ON E TREMONT",hateful,4,0,1
7962,36514,71419,76492,76492,Princess Diana Funeral - Elton John - Candle In The Wind (Goodbye Englan... https://t.co/Ty1oq082Lw via @YouTube,hateful,2,0,1
7963,13769,44285,5525,5525,"Losing all chill lately. If I see stupidity, it's an instant unfollow or mute. Especially if it's by another YouTuber",hateful,2,0,1
7964,37653,10542,74763,74763,Tinder back home is beyond dry. It's all yussers you already shifted at a gaa disco 100yrs ago &#128514;&#128514;&#128514;,normal,5,2,0
7965,23541,36505,39752,39752,"Call of Duty: Black Ops III (Microsoft Xbox 360, 2015) https://t.co/PljrfUEOQh https://t.co/uLOd1DScso",normal,3,2,1
7966,22748,938,61555,61555,RT @OSALMABINLADENN: when the draft people come knockin on ur door and you gotta act retarded #americaisoverparty https://t.co/ixWyKDBHyi,hateful,2,0,1
7967,50628,69751,46178,46178,"RT @ArizonaTiana: I hate ugly bitches who play around and say ""eww"" the only ewww thing is YOU UGLY &#128514;",hateful,3,0,1
7968,35825,60803,63899,63899,RT @punched93: HAPPENING NOW: getting my butthole brutally punch fucked at @Steamworksbaths in Berkeley.&#128688; #gayff #gayfisting…,abusive,3,1,1
7969,20598,82992,54574,54574,"@pfrumors Teams are wary of Kaep because he's a raging douchebag with a psycho, crazy girlfriend",abusive,3,1,0
7970,47544,66508,68892,68892,"RT @DeWitUhE: ""Aye moe jihh like your daughter welled about fucking 3 niggas and she barred it on you so we gotta step"" https://t.co/L88yEN…",abusive,3,1,1
7971,11072,6819,59170,59170,"Only 1 more day to get the special MasterCraft NXT Factory Rebates. Rebates end tomorrow Friday, March, 31st.... https://t.co/CZDFvjPjjT",normal,3,2,0
7972,694,42920,23342,23342,Good questions and discussion - if brief on physician associates and nurses in general practice#RCGPCityHealth17,normal,4,2,0
7973,38396,34495,76970,76970,"RT @illesttam: i need me a lil baby who goin' listennn, because i fucking hate repeating myself",hateful,3,0,1
7974,39721,6281,13811,13811,"@RegnumDeiFasces It used to seem to me that he was begging Whites to do better, that doesn't seem to be the case anymore.",hateful,3,0,1
7975,37328,48741,65282,65282,When I was in 2nd fucking grade and I couldn't remember a poem we had to memorize. I wanted to cryyyy fjgkh https://t.co/Iiq3CoAfpK,abusive,3,1,1
7976,16335,12928,80469,80469,Freedom Caucus Chair: We'll Back AHCA If Changes Discussed With WH Included https://t.co/f1ZaJpZvAO https://t.co/AZnqB4U6ld,normal,4,2,0
7977,32908,22136,78992,78992,Are you refusing to #Delegate (&amp; is it wasting your time)? https://t.co/UuWbpIFB25 via @nicolefallon90 #Productivity https://t.co/ZptEHeNJSM,normal,3,2,0
7978,22255,64529,16792,16792,RT @crunchywilliam: Ye Napoleon and Hitler you fucking idiots https://t.co/BP8UKGNCMQ,hateful,5,0,1
7979,13102,85174,66954,66954,im so stressed out about apartments and money and jobs i feel so fucking awful i want to cry,abusive,2,1,1
7980,25778,70524,69319,69319,GET MURDERED YOU FUCKING CUNT https://t.co/JLGMonXJPo,hateful,3,0,1
7981,31479,52296,47953,47953,"RT @Richie_l0c0: ""Before I call u in the n word"" she was so fucking hurt that he didn't like her Twinkie cakes &#128557;&#128557; https://t.co/QYF27fNcyM",abusive,5,1,1
7982,40946,49536,53387,53387,"Lingard isn't Ronaldo,he's had awful games and pissed me off but moaning here like we just gave Djemba Djemba a 5 year deal? Come on.",normal,3,2,1
7983,14251,73525,32003,32003,"RT @th3j35t3r: ISIS: ""US being run by an idiot' https://t.co/e64L4uLvmp",hateful,3,0,1
7984,39758,8687,35032,35032,@jeonwwoos [wonwoo's voice] my squishy idiot sandwich,abusive,3,1,1
7985,23348,25502,8545,8545,@amazingatheist *drinks @pepsi anyway* Not sure to be honest. Shame they're apparently not advertising on YouTube anymore.,normal,4,2,0
7986,30887,23630,456,456,RT @geraIdriggins: you fucked up. https://t.co/sg33tU0Jpp,abusive,4,1,1
7987,18707,73164,11022,11022,'Ghost in the Shell': 4 Japanese Actresses Dissect the Movie and Its Whitewashing Twist https://t.co/sRo70NdcNP via @thr,normal,3,2,1
7988,16186,46743,9114,9114,"to hell with your stupid coaching, rotation of players, and lack of motivation",hateful,3,0,1
7989,14663,34194,66229,66229,[Screenshot] Thank me when pineco gets moved to 5k's and when there's a double candy event during easter after I ha… https://t.co/Ek8t6Di6jv,normal,4,2,0
7990,19890,55307,83103,83103,"Looking for #blinds #shutters or #curtains Check out World of Blinds at 60 Seafield Road, #Inverness The North's most trusted name in windo…",hateful,2,0,1
7991,8057,77488,56697,56697,Thanks to my top interactors! You rock! @ErinLichnovsky @RealMrsPJNET @AHeartofVirtue I am grateful for all of the Twitter Love.,normal,4,2,0
7992,46271,55837,47147,47147,RT @shanedawson: trying to sell a TV show i wrote &amp; i wanna make it so FUCKING bad.can we get #itgetsworseSHOW trending?? i wanna sh…,abusive,3,1,1
