,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,label,tweet
15636,7653,3,0,0,3,2,"A light , tender yellow butter cake with a classic boiled icing , traditionally made from burnt sugar http : //t.co/XPQKTlTNkH"
15637,22324,3,0,3,0,1,They call me chief weak <SWEAR-NN>
15638,12088,3,0,3,0,1,Imma treat you how you act ... If you act like a <SWEAR-NN> you 'll get treated like a <SWEAR-NN>
15639,5374,3,0,0,3,2,@ YessMe_SHAY I want my <SWEAR-JJ> back lmfao
15640,10286,3,0,3,0,1,I always love when @ kathy_doermer and I vent about <SWEAR-NN> & # 128076 ;
15641,25294,3,0,3,0,1,young buck wan na eat ! ! .. dat nigguh like I aint <SWEAR-JJ> dis up again
15642,11163,6,0,6,0,1,I should be the only <SWEAR-JJ> my <SWEAR-NN> texting right now & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ; & # 128175 ;
15643,11956,3,0,3,0,1,If you not my <SWEAR-NN> . I really do n't care & # 128076 ;
15644,19336,3,0,3,0,1,RT @ drewbillionaire : I just wan na <SWEAR-NN> these <SWEAR-NN> $ & amp ; Ride Rarri 's
15645,2893,3,0,3,0,1,@ CharlesBWaffle these <SWEAR-NN> need guidance .
15646,264,3,0,2,1,1,"`` @ TheoMaxximus : Chrus still supahot tho '' *walks up to teacher with <SWEAR-NN> , drops <SWEAR-NN> in that <SWEAR-NN> fohead* http : //t.co/nb5VgdssgI"
15647,419,3,0,2,1,1,"`` @ wodaeeex3 : I Want Snake Bites , MY Industrial Piercin & amp ; A Tattoo '' Dem <SWEAR-NN> accessories dea & # 128064 ; & # 128064 ; & # 128056 ; & # 9749 ;"
15648,21380,3,0,3,0,1,<SWEAR-RB> I keep cool but in the back of my mind I 'm like did des <SWEAR-NN> just come on my mf porch like ik dem
15649,20572,6,0,5,1,1,RT @ theARTofTriLL : Dolph in this <SWEAR-NN> ... Bout to rock dj holiday show ! ! ! ! # memphis
15650,23764,3,0,3,0,1,You ca n't owe me <SWEAR-VBD> I do n't trust niccas !
15651,12471,3,0,2,1,1,"Just smoked a whole 8th of that Reserve , thanks to my <SWEAR-JJ> @ BlakkHoodie_562"
15652,7087,3,0,3,0,1,@ ratedtfxrtaylor text me <SWEAR-NN> bait
15653,1263,3,0,3,0,1,& # 8220 ; @ DukeAlexMoore : Malibus on a come-up but in other news she mean denna <SWEAR-NN> and not even light skinedddd http : //t.co/SGGOkjTScH & # 8221 ; HAHAHA ! !
15654,6069,3,0,0,3,2,@ ebomb26 cool <SWEAR-NN> .
15655,21419,3,0,0,3,2,"<SWEAR-RB> my daughter seen Charlie Villanueva ... Questions on 1,000 & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ;"
15656,3168,3,0,0,3,2,"@ EASPORTSFIFA next update , would be AMAZIN if two celebrations were added . 1 : Shirt off ( we 'll take the yellow ) and 2 : The RKO"
15657,20122,3,0,3,0,1,"RT @ mindofamadd : & # 8220 ; @ MelilliTay : If you call my mom a <SWEAR-NN> , your getting knocked out. & # 8221 ; on mamas & # 128076 ;"
15658,22579,3,2,1,0,0,This <SWEAR-JJ> over here telling me he dont <SWEAR-NN> with this <SWEAR-NN> . When he do & # 128553 ; & # 128514 ; & # 128514 ; . Or maybe she <SWEAR-VBP> lol
15659,7462,3,0,0,3,2,"@ vh1ADENECA @ 260chocolate @ 4Sunshinejones1 aye , I respect ya hustle and all but dont tweet me anymore trash <SWEAR-NN> videos ... thank u kindly"
15660,14683,3,0,3,0,1,RT @ BeautysRaj : `` Ariana is probably the next Beyonce '' <SWEAR-NN> if you do n't back the <SWEAR-NN> up http : //t.co/g6XGmAqk52
15661,13764,3,2,1,0,0,"Not All Straight Men - I am frustrated . Unlike on OKCupid , <SWEAR-NN> folks don & # 8217 ; t have the ability to block ... http : //t.co/hBF2xZa0ke"
15662,224,3,1,2,0,1,`` @ ReachtheeCLIMAX : <SWEAR-NN> ca n't cook but know how to <SWEAR-VBD> <SWEAR-NN> .. '' s/o to the ones that can do both !
15663,17597,3,0,3,0,1,RT @ SashaNexx : I found a mega-carrot at the store today ! 50 retweets and I 'll shove it up my <SWEAR-NN> ( ; +pics ! ! ! http : //t.co/LyMLqUClwJ
15664,19179,3,0,3,0,1,RT @ christeaa : Ca n't turn a <SWEAR-NN> into a house wife babbyyy .
15665,15931,3,0,3,0,1,RT @ IINKY_chiefwuk : @ ChiefKeef u a <SWEAR-NN> shorty # TURNUP # OTF
15666,2854,3,0,2,1,1,@ Cashhaddict <SWEAR-NN> i wanted to buy that <SWEAR-NN> that <SWEAR-VBD> was tough
15667,5768,3,1,0,2,2,"@ big_msudawg11 oh state , just enjoy your trailer trash and your sub par sports ."
15668,23599,3,2,1,0,0,Yea alright <SWEAR-VB> <SWEAR-JJ> trash '' @ CamoPearls : <SWEAR-JJ> <SWEAR-JJR> hollering out their car going down the road trying to hit on me ! <SWEAR-NN> y'all ! ''
15669,24948,3,0,0,3,2,<SWEAR-RB> uncivilized
15670,20537,9,2,6,1,1,RT @ tailorlamar : yall <SWEAR-JJ> is <SWEAR-NN> .
15671,438,3,0,1,2,2,"`` <SWEAR-NNS> Maverick : We were communicating Comrade , u know giving the imperialist Yanks the Birdie '' https : //t.co/38GZ1jerPS"
15672,6174,3,0,3,0,1,@ garrett_winker or one of them <SWEAR-NN> just be talking <SWEAR-VBD> but not bout <SWEAR-VBD>
15673,17449,3,0,3,0,1,RT @ RealKidLegend : Being a <SWEAR-NN> means <SWEAR-JJ> a lot of people NOT TALKING to a lot of people ! Y'all mufuckas be having <SWEAR-VBD> mixed up ! & # 128530 ; & # 9995 ; & # 128175 ;
15674,3700,3,1,0,2,2,@ JamesdaJewison & lt ; & lt ; BEST NAME ON TWITTER EVER ! ! AKA ; Jewbacca & lt ; & lt ; SECOND BEST NAME ON TWITTER ! !
15675,21429,3,0,3,0,1,"<SWEAR-RB> <SWEAR-JJ> I forgot that Saiyan <SWEAR-NN> infio . She gave ne her IG tioo , . <SWEAR-NN>"
15676,24140,3,0,3,0,1,"<SWEAR-NN> with all <SWEAR-JJ> , hmmm she either <SWEAR-VBP> or a <SWEAR-NN>"
15677,22929,3,0,3,0,1,Wait that 's noooo <SWEAR-NN> <SWEAR-NN> <SWEAR-NN> & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; awwwww boy ! ! ! ! ! !
15678,8393,3,0,3,0,1,Brackin in da bity boolin wit sum <SWEAR-NN> straight bleedin
15679,10552,3,0,3,0,1,I drive by and them <SWEAR-NN> waive but <SWEAR-NN> I ca n't stop
15680,9234,3,0,3,0,1,Every one of then would just be adding me to their collections of <SWEAR-NN>
15681,8731,3,0,3,0,1,<SWEAR-NN> slappin <SWEAR-NN> since 95
15682,855,3,0,3,0,1,# honeybadger <SWEAR-NN>
15683,24188,3,1,2,0,1,but I 'd rather be a free man in my grave than living as a puppet or a <SWEAR-VBP> but above those <SWEAR-VBD> options <SWEAR-NN> would be free alive and rich
15684,19757,3,1,2,0,1,RT @ jaxx_staxx : & # 8220 ; @ baranosky_ : 1 day down 39 more days with out <SWEAR-NN> # lent & # 8221 ; your a <SWEAR-JJ>
15685,9823,3,0,3,0,1,Got ta question the nicca standing next to you cut em off
15686,13006,3,0,3,0,1,<SWEAR-NN> HER RT @ RepMyCityX : When u <SWEAR-NN> with crazy <SWEAR-NN> <SWEAR-VBD> like this happens : ( Feel bad for ol boy http : //t.co/IjacWo6OB8
15687,5885,3,0,0,3,2,@ charliesheen Charlie PLEASE STOP . from 1 ole <SWEAR-NN> 2 another ...
15688,19378,3,0,3,0,1,RT @ elchavaloko : Would n't mind driving up to ghetto <SWEAR-NN> chula vista just to slap the <SWEAR-VBD> out of gyro and watch him stand there and just ta & # 8230 ;
15689,10819,3,0,0,3,2,I have to dress up tomorrow for mock interviews and I still do n't know how to tie the tie & # 128530 ;
15690,4551,3,1,2,0,1,@ PlasticDom can we plz go to Starbucks and do that . Ebola sounds like a really ghetto hood name tbh .
15691,21043,3,0,3,0,1,SWAG ! & # 8220 ; @ MYSTIKALGOD666 : <SWEAR-NN> im serious http : //t.co/UFqHqSc7Xv & # 8221 ;
15692,7188,3,0,2,1,1,@ schargel read the constitution you love . All spending starts in the House . Love uninformed teabaggers . # morningjoe
15693,236,3,0,3,0,1,`` @ ShowArrive : Side <SWEAR-NN> are for insecure <SWEAR-JJ> that ca n't handle a real one . ''
15694,23884,3,1,2,0,1,"You <SWEAR-NN> <SWEAR-JJ> , I see ya whiskers"
15695,17619,3,0,3,0,1,RT @ SeanTheTerrible : Having one is stressful ... RT @ MustBeCharm : Having a lot of <SWEAR-NN> seem stressful
15696,6240,3,0,3,0,1,@ harley_schuder <SWEAR-NN> where you going ?
15697,11774,3,0,3,0,1,Idont want a Bestfriend Boyfriend homeboy nor homegirl ... <SWEAR-NN> all yall <SWEAR-NN> ctfu idc idc
15698,10920,3,0,3,0,1,I know when <SWEAR-NN> discuss me in a group message the words `` <SWEAR-NN> '' `` cute '' and `` douche bag '' are <SWEAR-NN> excessively
15699,24654,3,0,3,0,1,lil <SWEAR-NN> thats down to make your bond aint got to tell her & # 128175 ; & # 128076 ;
15700,10013,3,0,3,0,1,He sound like a <SWEAR-NN>
15701,23543,3,0,3,0,1,Ya <SWEAR-NN> choosin http : //t.co/lHvGnYZCkr
15702,3083,3,0,3,0,1,@ DefineMEee lol tell dat <SWEAR-JJ> <SWEAR-NN> I said hey
15703,22628,3,3,0,0,0,This <SWEAR-JJ> <SWEAR-NN> had the <SWEAR-JJ> nerve to call me a <SWEAR-JJ> & # 128078 ; when shes the one payin for her lips to get bigga & # 128514 ; & # 128564 ;
15704,17277,3,0,3,0,1,RT @ Pettigrew33 : Do n't trust <SWEAR-NN> they ai n't loyal !
15705,271,3,0,3,0,1,`` @ TyJonCuffee : And if you ai n't a <SWEAR-NN> get up out my traphoussseeeee ''
15706,12599,3,0,3,0,1,"LMaoooo . ... & # 171 ; @ whoelsebutkey @ nobetternoworst No shade taken . It 's Swahili for <SWEAR-NN> . And like , Den & # 8226 ; suaw . Lol. & # 187 ;"
15707,2360,3,0,1,2,2,"@ 1SonofYahweh & amp ; what we do with our foolish proud selves ? Roll our eyes , pretend that we dont see , mock or laff at them , arrogant attitudes"
15708,23844,3,2,1,0,0,You know what <SWEAR-NN> you too <SWEAR-NN> your such a little <SWEAR-NN> ! & gt ; . & lt ;
15709,25185,6,0,6,0,1,when im there with a ghetto <SWEAR-NN> accent being shy as <SWEAR-NN> like
15710,10343,3,0,3,0,1,"I been slackin on the ice game i needa cop a watch , <SWEAR-RB> i can <SWEAR-NN> me a instagram <SWEAR-NN> & amp ; press Block"
15711,9728,3,1,2,0,1,Going for a <SWEAR-NN> <SWEAR-JJ> neck cause <SWEAR-JJ> am Rollin
15712,7136,3,0,0,3,2,@ rochaaxx yellow
15713,2878,3,0,3,0,1,@ Ceelos_ho3 @ fvtboy @ jaimescudi_ @ AngelSoSwavey_ would I be a <SWEAR-NN> if I said yea but never told you where I stay at ?
15714,3873,3,0,2,1,1,@ Katieloukarl lol tell that <SWEAR-NN> grow up ahaha
15715,13142,3,0,3,0,1,Mei Haruka is tied up and takes three <SWEAR-NN> in her <SWEAR-NN> and & # 160 ; mouth http : //t.co/jNcMCZEFSs
15716,23606,3,0,3,0,1,"Yea , my <SWEAR-NN> is crazy . <SWEAR-RB> what ?"
15717,18776,3,0,3,0,1,RT @ __BrighterDays : I do n't understand I do n't even <SWEAR-NN> with these <SWEAR-NN> but I 'm <SWEAR-RB> relevant to them though & # 128564 ;
15718,20605,6,0,6,0,1,RT @ thegame : RT @ sean_locs93 : The Game Beats 40 Glocc in LA ( Full Video ) http : //t.co/80lf7HvsWm via @ youtube - this <SWEAR-NN> 40 cop ca n't be s & # 8230 ;
15719,1133,3,0,2,1,1,& # 8220 ; @ ArianaGrande : is this flappy bird <SWEAR-VBD> a joke or ... ... ... .. http : //t.co/L3xDYJypjI & # 8221 ; on the real tho
15720,21782,3,0,3,0,1,Text me with plans <SWEAR-NN>
15721,21147,3,0,0,3,2,Shades of Eric Chavez 's past gold glove ! # <SWEAR-JJ> # Oakland
15722,15259,6,1,5,0,1,RT @ Dadude1914 : & # 128073 ; & # 128073 ; & # 128073 ; & # 128073 ; RT @ AskWhy05 : Karlie acting like she not a <SWEAR-NN> ... . She been wit 3 of the <SWEAR-JJ> on just this show plus two guest appear & # 8230 ;
15723,1697,3,0,3,0,1,& # 8220 ; @ ___Tamm : @ VoiceOfDStreetz cuz you a <SWEAR-NN> lol & # 8221 ; cuz you went on your lil rant on me man !
15724,3484,3,0,3,0,1,@ HoudiniOfCod no send the <SWEAR-NN> challenge quit being a <SWEAR-NN>
15725,19092,3,1,2,0,1,RT @ bonita_kayla : all <SWEAR-NN> wan na do is beef over <SWEAR-JJ> & # 58382 ; grow tf up a get ya priorities straight & # 57933 ; & # 58167 ;
15726,25279,3,0,3,0,1,you just want some attention <SWEAR-NN>
15727,4830,3,0,0,3,2,@ Sheen300 Ok . <SWEAR-RB> for what reason did <SWEAR-NN> make parasitic worms whose sole purpose is to burrow into the eye of a small <SWEAR-JJ> child ?
15728,6707,3,0,2,1,1,@ kmagalyv some scandalous <SWEAR-NN> then ! ! ! Lmao
15729,21280,3,2,1,0,0,Shut up <SWEAR-JJ>
15730,15465,9,2,2,5,2,RT @ Elisaa_Martinez : Happy birthday cotton picker lol @ 1NOnlyDirtyMike
15731,22569,3,0,0,3,2,This new avi trash or nah
15732,11842,3,0,3,0,1,"If it was n't for this blanket , my <SWEAR-NN> would be <SWEAR-NN> than the search for Anne Frank.."
15733,17636,3,0,3,0,1,"RT @ SexTaIk : When you have a good <SWEAR-NN> , say no to <SWEAR-NN>"
15734,17170,3,0,3,0,1,RT @ OhArias : I make the <SWEAR-NN> cringe http : //t.co/LNB2UXXQem
15735,24938,3,1,2,0,1,<SWEAR-NN> . specky . albino <SWEAR-NN> . wannabe player . dwarf . # coolcunts # absoluteyvile
15736,19588,3,0,3,0,1,RT @ iDntWearCondoms : U a <SWEAR-JJ> if u heat up leftover pizza
15737,14250,3,1,2,0,1,Pretty sure I got ya <SWEAR-NN> <SWEAR-JJ> in my phone <SWEAR-JJ>
15738,23938,3,0,3,0,1,"You workout , tweet , Instagram , tweet , text some <SWEAR-NN> , xbox , fall asleep these young boys ai n't got ta clue what grinding is"
15739,16575,3,0,0,3,2,RT @ LifeNewsHQ : BREAKING : Florida Pro-Life Gov . Rick Scott Defeats Pro-Abortion Challenger Charlie Crist http : //t.co/GpR1hQlEN2 # tcot http : & # 8230 ;
15740,22966,3,0,0,3,2,Watched some crows eat a sandwich
15741,24345,3,0,3,0,1,get on my level <SWEAR-NN> im careful who I kick it wit
15742,6297,3,0,3,0,1,@ iGivePussyCPR baker planted an M-80 in that <SWEAR-NN> . When <SWEAR-JJ> guy lights the wick ... & # 128163 ;
15743,11861,3,0,3,0,1,If she dont appreciate that and say yes . The <SWEAR-NN> aint real .
15744,12091,3,0,3,0,1,"In a movie , everybody ai n't the star ... Need Co stars and extras ... & # 171 ; @ ChanteGooden I hate <SWEAR-NN> that take pride in being the other chick & # 187 ;"
15745,3347,3,0,3,0,1,@ GingerDemoness @ jcapswgr All dem <SWEAR-NN> boys be sayin I dare <SWEAR-NN> daddy . I gots to protect my <SWEAR-NNS> under da lock and key . And I wrap 2x
15746,14111,3,1,2,0,1,Peace <SWEAR-JJ> . http : //t.co/0i54t117x9
15747,3726,3,0,3,0,1,@ JawShoeeAhhh that do n't mean you 're not <SWEAR-NN> lol shut up <SWEAR-NN> lol
15748,18480,3,0,3,0,1,RT @ WindPushedGrass : `` This <SWEAR-NN> is just <SWEAR-JJ> weight '' - Pallbearers
15749,20025,3,0,0,3,2,"RT @ lowcountry_luv : <SWEAR-NN> animals , last house on the left by the lake , and she got <SWEAR-NN> eyes ... we should have known. ! Lol"
15750,2656,3,0,3,0,1,@ BillPeriman @ Po_st I bet he would have gone ape <SWEAR-VBD> and <SWEAR-NN> them all if they <SWEAR-NN> <SWEAR-JJ> .
15751,17529,3,0,1,2,2,"RT @ Rubberbandits : Yanks have a <SWEAR-NN> called an `` Irish car <SWEAR-NN> '' , but if you stuck two flakes in an ice cream cone and called it a 9/11 & # 8230 ;"
15752,8071,3,1,2,0,1,Auburnnn <SWEAR-NN>
15753,17771,3,0,3,0,1,RT @ SourPinkk : If having <SWEAR-NN> still excites you ; you still have some growing to do lil mf ! ! !
15754,4132,3,0,0,3,2,@ MahNameIsJared be my guest . I want to be a bird I think
15755,1727,3,0,3,0,1,& # 8220 ; @ alexvelazquez49 : Jordyn stays making fun of how I eat like a little <SWEAR-NN> ''
15756,9468,3,1,2,0,1,Fruit 2 O ? Who tf does WOHS think they are Trynna serv a nigguh dat lame <SWEAR-VBD>
15757,1948,3,2,1,0,0,& # 8220 ; @ spannerhead29 : @ VertrellCarter # <SWEAR-JJ> & # 8221 ; # Respect
15758,19041,3,0,3,0,1,RT @ basedamERICan : When you stuck in the middle of the jungle but see a bad <SWEAR-NN> Chillin by the mango tree ... http : //t.co/YRpGM7JC1s
15759,18398,3,1,2,0,1,RT @ VinLaden2_ : <SWEAR-JJ> get married and start dissin single <SWEAR-NN> smh RT @ A2daO : You <SWEAR-NN> want allowance and $ 200 dates and still singl & # 8230 ;
15760,1535,3,0,3,0,1,& # 8220 ; @ SAVINGNOHOES : When she ask how imma eat her <SWEAR-NN> https : //t.co/6wVjrC3m1Q & # 8221 ; & # 128128 ;
15761,2580,3,0,3,0,1,"@ BLHolla Me , too ! : -D <SWEAR-NN> and <SWEAR-NN> is too precious to give up and be ruined by some <SWEAR-VBP> that was done to me ."
15762,14566,3,0,2,1,1,RT @ AshleighRollin : & # 8220 ; @ ViriDoesItt : Kissin small lips is trash lol.. & # 8221 ; Trash
15763,16083,3,0,1,2,2,RT @ JOscarJr : @ paullemat Happy Birthday ! Take a spin in that yellow coupe ... # shutemdown http : //t.co/xGy7gIGOn8
15764,2832,6,0,6,0,1,@ CapoDaAssHole @ Alejandro_Bihhh lmaooo I wanted them <SWEAR-NN> she was suppose to hold em
15765,3762,3,1,2,0,1,@ JimNastikowski @ 3Quarters2Day ? Are you a race traitor or just a <SWEAR-NN> ?
15766,16788,3,0,1,2,2,RT @ Medz4u : & # 8226 ; not all <SWEAR-JJ> <SWEAR-NN> are ghetto though
15767,15737,3,0,3,0,1,RT @ GottaPHILMe : & # 128128 ; & # 128128 ; RT & # 8220 ; @ VersaceSilk : When you and your boys discover a <SWEAR-NN> https : //t.co/fbfR8trToY & # 8221 ;
15768,20349,6,0,6,0,1,RT @ rellyOnSMASH : that <SWEAR-NN> em up <SWEAR-VBD> is cool but gim me some <SWEAR-VBD> i can play in front of <SWEAR-NN> my <SWEAR-JJ> ... gim me some <SWEAR-NN> <SWEAR-VBD> i ca ...
15769,22832,3,0,3,0,1,Ugh I ca n't stand a <SWEAR-NN> that smokes <SWEAR-JJ> & amp ; milds . They make me <SWEAR-NN>
15770,8768,3,0,3,0,1,Could n't care less about any <SWEAR-NN> & # 128079 ;
15771,21994,3,0,3,0,1,The <SWEAR-NN> act like they do n't be in the club with they <SWEAR-NN> all out in too little <SWEAR-NN> skirts & amp ; shorts giving em yeast infections n <SWEAR-VBD> .
15772,10330,3,0,3,0,1,"I be waiting for a <SWEAR-NN> to sneak diss , I 'm @ -ing IDC & # 128514 ; & # 128581 ;"
15773,9277,6,0,6,0,1,Except dat Hazel nigga.. RT @ KingHov1313 : & # 8220 ; @ 11wdNICK : I think all dem <SWEAR-NN> on LAHHH regular ... . & # 8221 ; & # 128072 ; I know I can hit all of em too & # 128553 ;
15774,15906,3,1,2,0,1,RT @ HuhWhatsACondom : Fam ... & # 8220 ; @ SuLuNatDigga : You a <SWEAR-JJ> for kicking a field goal RT @ DeionGottaSTFU : just got beat 44 to 3 in Madden '' & # 8221 ;
15775,16865,3,0,3,0,1,RT @ MitchVorce : Bastino is my <SWEAR-JJ> & # 128661 ;
15776,6997,3,0,1,2,2,@ osnapitzthorne @ AcaciaBrinley trash ?
15777,13240,3,0,3,0,1,Mr.nvr get no <SWEAR-NN> u a virginnnn
15778,15821,3,1,2,0,1,RT @ Heissarcastic : If my tweets offend you : 1. stop being a sensitive <SWEAR-NN> 2 . <SWEAR-NN> your feelings
15779,13320,3,0,3,0,1,My brother is a <SWEAR-NN> <SWEAR-NN> .
15780,14007,3,0,3,0,1,Only <SWEAR-JJ> <SWEAR-NN> and flat <SWEAR-NN> <SWEAR-NN> today wackkkkk
15781,13779,3,1,2,0,1,Not my fault yo <SWEAR-NN> wan na flip me
15782,5419,3,0,3,0,1,@ Zell_GotDaLOUD <SWEAR-NN> tryna get in for free promoting n <SWEAR-VBD> lmaooo I see you in tha cut
15783,19640,3,0,3,0,1,RT @ iamKatJohnson : @ 1inkkofrosess <SWEAR-NN> get it how you live & # 128514 ; & # 128175 ;
15784,4190,3,0,2,1,1,@ Me_NOindirect <SWEAR-NN> stop harassing me ! ! ! ! ! ! !
15785,7169,3,2,1,0,0,@ sassyharryballs ugly <SWEAR-JJ> <SWEAR-NN>
15786,5259,3,0,3,0,1,@ WBeezy_ call out <SWEAR-NN>
15787,15879,3,0,0,3,2,RT @ Holyfield67 : Jihadi Work Accidents : 13 Taliban Fighters <SWEAR-NN> When Their IEDs Detonated <SWEAR-NN> & # 8230 ; http : //t.co/JUphsx1zps # Celebrate & # 8230 ;
15788,6020,3,0,2,1,1,"@ discordianslip Alright , <SWEAR-NN> grease monkey , show me how its done . Wait , that sounds <SWEAR-NN> ..."
15789,12899,3,0,3,0,1,Lol RT @ HURRICANESENSEI : @ viaNAWF `` Just need to know what that <SWEAR-NN> like <SWEAR-RB> one time is fine with me ''
15790,20772,3,0,3,0,1,RT @ wishfulll : Big <SWEAR-NN> <SWEAR-NN> with ... `` @ StagBeChillin : <SWEAR-NN> RT @ iDocLyfe : <SWEAR-NN> ''
15791,447,3,1,2,0,1,`` Eat the <SWEAR-NN> like a real <SWEAR-JJ> hungry ''
15792,4041,3,0,3,0,1,@ LilReese300 what are you doing up right now Tavares . Kickin my <SWEAR-NN> to curb for being too dramatic again ?
15793,14661,3,0,1,2,2,RT @ BasedPaco : The NFL is very equal this season everybody showed glimpses of being trash
15794,19458,3,1,2,0,1,RT @ gabalini : @ LifeNewsHQ not surprised <SWEAR-JJ> <SWEAR-NN> @ Jane Fonda # <SWEAR-JJ> troops Vietnam
15795,21901,3,0,0,3,2,That was not good times ! Starting the mickey mouse club soon !
15796,15022,3,1,2,0,1,RT @ ChicoFlicoFlame : Every super hero a <SWEAR-NN> except iron man Peter Parker the biggest <SWEAR-NN> <SWEAR-NN> <SWEAR-NN> <SWEAR-JJ> no <SWEAR-NN> no cribs no whips
15797,3402,3,2,1,0,0,@ GrizzboAdams ight <SWEAR-JJ> haha <SWEAR-NN> <SWEAR-NN> has to clear his schedule
15798,5100,3,1,2,0,1,@ TheREALJB1RD Now <SWEAR-NN> drive em .
15799,9744,3,0,0,3,2,Gon na shower for the sole purpose of shampooing my beard .
15800,6032,3,2,1,0,0,@ djfeds <SWEAR-VBD> my <SWEAR-NN> tacos el <SWEAR-NN> better
15801,3766,3,1,0,2,2,@ JjLoveUp <SWEAR-NN>
15802,14982,3,0,3,0,1,"RT @ CayMarieee : I love my BFFL , she do n't even smoke but for my bday <SWEAR-NN> gone b turntttt fa me & # 128153 ; & # 128520 ;"
15803,13265,3,0,3,0,1,My Ralph Lauren jacket comes tomorrow . Im giving out free hugs <SWEAR-RB> these <SWEAR-NN> can know what high quality fabric feels like .
15804,8944,3,0,2,1,1,Des popcorn <SWEAR-NN> be in da way all the time mannn : \
15805,6119,3,1,2,0,1,@ etellurian @ vcortesusmc too many little whiney <SWEAR-NN> in AMERICA . Someone to CRY about ANYTHING ! IE : <SWEAR-NN> MUST WEAR Bicycle Helmets !
15806,19119,3,0,0,3,2,RT @ bunnyasmin1125 : I Still Be Craving An Oreo McFlurry b ;
15807,4886,3,0,3,0,1,@ StayGetNutty what u doing <SWEAR-NN> boy
15808,9383,3,2,1,0,0,"Flaming <SWEAR-JJ> that publicly state how they want everything handed to them ... Like <SWEAR-NN> you dude , get off your bottom <SWEAR-NN> and do something"
15809,24628,3,0,3,0,1,just made TMobile my <SWEAR-NN>
15810,21348,3,0,3,0,1,Smfh boy you sound just like them <SWEAR-NN> ! ! RT @ K_forKicKs : Idk why everybody be hating on the Puerto Rican princess
15811,2914,3,1,2,0,1,@ Chokmah_Makob you said good bye <SWEAR-JJ> <SWEAR-NN> snd i said ok..what is it with you <SWEAR-JJ> <SWEAR-JJ> ... i have nothing for you vampire lover of blood
15812,24223,3,0,3,0,1,"crazy <SWEAR-NN> , I like the way you ride this <SWEAR-NN>"
15813,13799,3,0,3,0,1,Nothing worse than a <SWEAR-NN> <SWEAR-NN> <SWEAR-NN> . Go fly a kite
15814,7862,3,0,3,0,1,All these ratchet <SWEAR-NN> be on tha same stuff !
15815,21776,3,0,3,0,1,Temples playing with my life I might be I working <SWEAR-NN> this semester cuz I 'm not paying outta pocket
15816,16079,3,2,1,0,0,RT @ JManziel2 : & # 8220 ; @ RealZachK0enn : @ JManziel2 You 're a <SWEAR-JJ> & # 8221 ; you 're a Texas fan ...
15817,14564,3,0,3,0,1,RT @ AsapCruz : Omg seriously do <SWEAR-NN> still love Sosa ? ? ! ?
15818,23342,3,0,3,0,1,Why do <SWEAR-NN> come to school wearing stripper heels to school & # 128563 ; & # 128530 ; makes no sense ! ! & # 128096 ; & # 128581 ;
15819,1287,3,0,2,1,1,& # 8220 ; @ FullaCharisma And happy to be <SWEAR-NN> too . Smh. & # 8221 ; better than being in denial
15820,6471,3,0,3,0,1,@ joshkline1992 that 's my <SWEAR-NN> nog
15821,13580,4,0,1,3,2,"New show announced in Lutsen , MN at Papa Charlies on January 29 , 2011 http : //artistdata.com/a/33ck"
15822,23251,3,0,3,0,1,Where is @ StephyRae7 ... I miss that <SWEAR-NN> .
15823,22200,4,0,4,0,1,These <SWEAR-NN> really be out here on backpage hoe-ing & # 128557 ; & # 128557 ; & # 128557 ; watch yo <SWEAR-NN> she could be on there !
15824,7846,3,1,2,0,1,All these <SWEAR-NN> know that you 're my <SWEAR-JJ> & # 128075 ;
15825,11656,3,0,3,0,1,I 'm ready to bounce out dis <SWEAR-NN> -.-
15826,18642,3,0,3,0,1,"RT @ _AD4 : Why all ghetto chicks got ta smell like love-spell . Or that cucumber <SWEAR-VBD> , bath & amp ; body works !"
15827,9245,3,0,3,0,1,"Everybody , Everybody everybody , Everybody sit yo <SWEAR-NN> <SWEAR-NN> down and listen to this true <SWEAR-FW> told by Kendrick lamar rolls <SWEAR-NN>"
15828,14279,3,1,2,0,1,"<SWEAR-NN> <SWEAR-NN> <SWEAR-NN> <SWEAR-JJ> , I ca n't <SWEAR-NN> wit y'all"
15829,3567,3,0,3,0,1,@ Iemonaids @ drugulaa some of them <SWEAR-NN> give you more than a virus
15830,20542,3,2,1,0,0,RT @ taylor_TM : @ PacmanJonez @ PhilWOTG you the whitest person on my TL but you always <SWEAR-RB> ghetto . Im <SWEAR-JJ> of it
15831,18009,3,0,3,0,1,"RT @ ThatDamnHAM : # LRT exactly . Announcing that you could be a piece of <SWEAR-NN> for a couple hours , then irrelevant after that ? Nothing cute a & # 8230 ;"
15832,16194,3,0,3,0,1,RT @ JoeBudden : I told y'all ... Side <SWEAR-NN> w motives are more powerful than u think ... But I 'm sleep .
15833,20024,3,1,2,0,1,RT @ lovindadrew : I do n't know a <SWEAR-NN> in the world that claim they too busy for a <SWEAR-JJ> they really <SWEAR-NN> with .
15834,2351,3,0,0,3,2,"@ 1Corinthians126 # BlessJesus Yes , # Felt..and touched the soles of the humanity with stains and impressions that only leaves its reflections ."
